LinkID,HomeID,State,Visit,Type,Sample_Type_Code,SampleID,SampleID_Code,Start_Date,Temp,acFormaldehyde,acAcetaldehyde,acAcetone,acAcrolein,acPropionaldehyde,acCrotonaldehyde,acBenzaldehyde,acGlyoxal,acMethylglyoxal,acHexaldehyde,mdFormaldehyde,mdAcetaldehyde,mdAcetone,mdAcrolein,mdPropionaldehyde,mdCrotonaldehyde,mdBenzaldehyde,mdGlyoxal,mdMethylglyoxal,mdHexaldehyde,ccFormaldehyde,ccAcetaldehyde,ccAcetone,ccAcrolein,ccPropionaldehyde,ccCrotonaldehyde,ccBenzaldehyde,ccGlyoxal,ccMethylglyoxal,ccHexaldehyde,acButyraldehyde,acIsopentanal,acPentanal,aco_Toluladehyde,acm_p_Toluladehyde,acm_Toluladehyde,acp_Toluladehyde,acDimethylglyoxal,mdButyraldehyde,mdIsopentanal,mdPentanal,mdo_Toluladehyde,mdm_p_Toluladehyde,mdm_Toluladehyde,mdp_Toluladehyde,mdDimethylglyoxal,ccButyraldehyde,ccIsopentanal,ccPentanal,cco_Toluladehyde,ccm_p_Toluladehyde,ccm_Toluladehyde,ccp_Toluladehyde,ccDimethylglyoxal,acFormaldehyde_flag,acAcetaldehyde_flag,acAcetone_flag,acAcrolein_flag,acPropionaldehyde_flag,acCrotonaldehyde_flag,acBenzaldehyde_flag,acGlyoxal_flag,acMethylglyoxal_flag,acHexaldehyde_flag
CA046110,CA056,CA,1,INDOOR,1,65631,2,"2000-05-27 00:00:00",23.43,21.88,34.83,4.591,1.027,3.636,0.226,3.109,2.743,2.972,6.139,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,21.88,34.83,4.591,1.027,3.636,0.226,3.109,2.743,2.972,6.139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA046120,CA056,CA,1,OUTDOOR,2,65635,2,"2000-05-27 00:00:00",18.09,7.45,3.43,7.308,0.076,2.779,2.031,3.2,2.25,2.38,7.264,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,7.45,3.43,7.308,0.07,2.779,2.031,3.2,2.25,2.38,7.264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
CA046130,CA056,CA,1,"PERSONAL ADULT",3,65623,2,"2000-05-27 00:00:00",NULL,21.88,33.61,5.606,0.556,2.94,0.839,3.001,4.599,3.768,5.984,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,21.88,33.61,5.606,0.556,2.94,0.839,3.001,4.599,3.768,5.984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,<DL,,,,
CA046132,CA056,CA,1,"REPEAT PERSONAL ADULT",3,51364,1,"2000-05-31 00:00:00",NULL,33.3334,26.5682,1.4246,NULL,4.4277,NULL,1.9365,1.3437,3.0573,NULL,0.515976,0.431636,1.10142,NULL,0.367235,NULL,0.631801,0.303045,0.441767,NULL,33.3334,26.5682,1.4246,NULL,4.4277,NULL,1.9365,1.3437,3.0573,NULL,2.04055,0.726718,4.90286,-0.120958,0.273474,NULL,NULL,0.026141,0.3347,0.4007,0.4167,0.6808,0.3529,NULL,NULL,0.5988,2.04055,0.726718,4.90286,0.3404,0.17645,NULL,NULL,0.2994,,,<DL,NA,,NA,,,,NA
CA046200,CA256,CA,2,VEHICLE,5,51511,1,"2000-10-13 00:00:00",NULL,9.3728,3.6875,-0.2719,NULL,0.715,NULL,-1.2982,-0.0214,0.583,NULL,2.82428,2.36263,6.02879,NULL,2.01013,NULL,3.45827,1.65877,2.41809,NULL,9.3728,3.6875,3.0144,NULL,1.00506,NULL,1.72914,0.829386,1.20904,NULL,0.3637,-0.544018,0.117822,0.0202609,0.367962,NULL,NULL,0.282245,7.64386,8.82177,6.95073,6.86122,6.7721,NULL,NULL,5.55482,3.82193,4.41089,3.47536,3.43061,3.38605,NULL,NULL,2.77741,,,ND,NA,<DL,NA,ND,ND,<DL,NA
CA046210,CA256,CA,2,INDOOR,1,66664,2,"2000-10-11 00:00:00",23.76,25.68,28.99,12.283,0.074,3.033,0.262,4.922,3.448,1.947,3.858,0.194,0.754,0.408,0.143,0.051,0.132,0.245,0.092,0.204,0.061,25.68,28.99,12.283,0.0715,3.033,0.262,4.922,3.448,1.947,3.858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
CA046220,CA256,CA,2,OUTDOOR,2,66676,2,"2000-10-11 00:00:00",17.27,7.67,5.26,2.153,0.233,1.63,0.889,2.82,2.411,1.68,1.193,0.194,0.755,0.408,0.143,0.051,0.133,0.245,0.092,0.204,0.061,7.67,5.26,2.153,0.233,1.63,0.889,2.82,2.411,1.68,1.193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA046230,CA256,CA,2,"PERSONAL ADULT",3,66675,2,"2000-10-11 00:00:00",NULL,24.48,22.55,6.749,-0.15,1.339,0.058,4.712,2.772,1.993,2.492,0.193,0.752,0.406,0.142,0.051,0.132,0.244,0.091,0.203,0.061,24.48,22.55,6.749,0.071,1.339,0.066,4.712,2.772,1.993,2.492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,<DL,,,,
CA047100,CA057,CA,1,VEHICLE,5,51365,1,"2000-06-07 00:00:00",NULL,20.2073,6.6139,2.9158,NULL,0.7681,NULL,-0.6211,1.6409,0.5077,NULL,1.84301,1.54176,3.93415,NULL,1.31173,NULL,2.25673,1.08245,1.57795,NULL,20.2073,6.6139,1.96707,NULL,0.655864,NULL,1.12836,1.6409,0.788973,NULL,-0.679263,-0.288201,1.371,0.0857031,-0.368252,NULL,NULL,0.917517,0.3358,0.4021,0.4181,0.6831,0.3541,NULL,NULL,0.6008,0.1679,0.20105,1.371,0.34155,0.17705,NULL,NULL,0.917517,,,<DL,NA,<DL,NA,ND,<DL,<DL,NA
CA047110,CA057,CA,1,INDOOR,1,65728,2,"2000-06-02 00:00:00",26.43,15.77,16.81,3.315,0.557,1.172,0.073,0.908,2.098,3.934,2.405,0.191,0.744,0.402,0.141,0.05,0.131,0.241,0.09,0.201,0.06,15.77,16.81,3.315,0.557,1.172,0.0655,0.908,2.098,3.934,2.405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,<DL,,,,
CA047120,CA057,CA,1,OUTDOOR,2,65711,2,"2000-06-02 00:00:00",21.69,6.95,5.12,4.821,0.532,1.111,0.421,5.926,1.197,2.032,1.027,0.192,0.746,0.403,0.141,0.05,0.131,0.242,0.091,0.202,0.06,6.95,5.12,4.821,0.532,1.111,0.421,5.926,1.197,2.032,1.027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA047130,CA057,CA,1,"PERSONAL ADULT",3,65713,2,"2000-06-02 00:00:00",NULL,21.9,20.24,3.592,0.819,1.852,0.585,1.622,2.715,4.053,3.206,0.191,0.743,0.401,0.14,0.05,0.13,0.241,0.09,0.201,0.06,21.9,20.24,3.592,0.819,1.852,0.585,1.622,2.715,4.053,3.206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,<DL,,<DL,<DL,,,
CA047132,CA057,CA,1,"REPEAT PERSONAL ADULT",3,51371,1,"2000-06-07 00:00:00",NULL,34.3493,18.1282,3.1064,NULL,2.7029,NULL,3.0238,0.7566,1.6441,NULL,0.576855,0.482564,1.23137,NULL,0.410565,NULL,0.706347,0.338801,0.49389,NULL,34.3493,18.1282,3.1064,NULL,2.7029,NULL,3.0238,0.7566,1.6441,NULL,1.36356,-0.021169,2.22512,-0.0609565,0.00179341,NULL,NULL,29.3653,3.10467,3.5831,2.82315,2.78679,2.7506,NULL,NULL,2.25618,1.55234,1.79155,1.41157,1.3934,1.3753,NULL,NULL,29.3653,,,<DL,NA,,NA,,<DL,,NA
CA047200,CA257,CA,2,VEHICLE,5,51537,1,"2000-11-27 00:00:00",NULL,12.935,6.2327,2.6274,NULL,0.2765,NULL,0.6287,0.6063,1.0277,NULL,1.52876,1.27887,3.26333,NULL,1.08806,NULL,1.87193,0.897877,1.30889,NULL,12.935,6.2327,1.63166,NULL,0.544032,NULL,0.935965,0.448939,0.654444,NULL,0.907693,0.504181,0.899217,0.352914,1.15797,NULL,NULL,0.677423,11.6029,13.3909,10.5508,10.4149,10.2796,NULL,NULL,8.43187,5.80145,6.69545,5.27539,5.20745,5.13982,NULL,NULL,4.21594,,,<DL,NA,<DL,NA,<DL,<DL,<DL,NA
CA047210,CA257,CA,2,INDOOR,1,66769,2,"2000-11-02 00:00:00",20.05,23.73,50.15,9.624,1.039,0.576,0.659,2.956,1.644,2.389,1.896,0.19,0.741,0.401,0.14,0.05,0.13,0.24,0.09,0.2,0.06,23.73,50.15,9.624,1.039,0.576,0.659,2.956,1.644,2.389,1.896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA047220,CA257,CA,2,OUTDOOR,2,66730,2,"2000-11-02 00:00:00",12.93,7.02,4.85,8.193,-0.132,0.196,0.31,0.13,2.682,2.537,1.766,0.19,0.74,0.4,0.14,0.05,0.13,0.24,0.09,0.2,0.06,7.02,4.85,8.193,0.07,0.196,0.31,0.12,2.682,2.537,1.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,,<DL,,,
CA047230,CA257,CA,2,"PERSONAL ADULT",3,66767,2,"2000-11-02 00:00:00",NULL,21.85,47.61,14.429,0.188,0.725,1.103,3.45,1.341,1.695,1.627,0.19,0.741,0.401,0.14,0.05,0.13,0.24,0.09,0.2,0.06,21.85,47.61,14.429,0.188,0.725,1.103,3.45,1.341,1.695,1.627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,<DL,,,,,<DL
CA047290,CA257,CA,2,CONTROL,2,66780,2,"2000-11-02 00:00:00",12.93,10.44,4.21,7.847,0.711,0.596,0.478,1.3,0.983,1.029,1.035,0.19,0.741,0.401,0.14,0.05,0.13,0.24,0.09,0.2,0.06,10.44,4.21,7.847,0.711,0.596,0.478,1.3,0.983,1.029,1.035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA047291,CA257,CA,2,"DUPLICATE CONTROL",2,66735,2,"2000-11-02 00:00:00",12.93,7.5,5.06,9.254,-0.132,0.895,0.673,2.307,0.537,0.181,1.685,0.19,0.741,0.401,0.14,0.05,0.13,0.24,0.09,0.2,0.06,7.5,5.06,9.254,0.07,0.895,0.673,2.307,0.537,0.1,1.685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,,,,,
CA048110,CA058,CA,1,INDOOR,1,65937,2,"2000-06-15 00:00:00",23.86,19.52,17.74,3.438,0.701,3.047,0.074,1.489,3.863,4.061,3.367,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,19.52,17.74,3.438,0.701,3.047,0.065,1.489,3.863,4.061,3.367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,<DL,,,,
CA048111,CA058,CA,1,"DUPLICATE INDOOR",1,65930,2,"2000-06-15 00:00:00",23.86,18.63,17.79,2.851,0.701,1.563,0.074,1.656,3.65,4.419,3.245,0.19,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.2,0.06,18.63,17.79,2.851,0.701,1.563,0.065,1.656,3.65,4.419,3.245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,<DL,,,,
CA048120,CA058,CA,1,OUTDOOR,2,65932,2,"2000-06-15 00:00:00",24.65,7.72,5.07,2.359,-0.2,1.366,-0.17,1.558,2.382,1.969,3.356,0.191,0.743,0.402,0.141,0.05,0.131,0.241,0.09,0.201,0.06,7.72,5.07,2.359,0.0705,1.366,0.0655,1.558,2.382,1.969,3.356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
CA048130,CA058,CA,1,"PERSONAL ADULT",3,65922,2,"2000-06-15 00:00:00",NULL,17.66,17.47,2.13,0.074,1.896,0.878,1.608,3.112,3.431,3.548,0.191,0.745,0.403,0.141,0.05,0.131,0.242,0.091,0.201,0.06,17.66,17.47,2.13,0.0705,1.896,0.878,1.608,3.112,3.431,3.548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,<DL,,<DL,<DL,,,
CA049100,CA059,CA,1,VEHICLE,5,51378,1,"2000-06-19 00:00:00",NULL,25.8232,6.9705,-1.2146,NULL,0.4714,NULL,-0.4639,1.3783,1.1511,NULL,1.2297,1.0287,2.62495,NULL,0.875216,NULL,1.50574,0.722234,1.05284,NULL,25.8232,6.9705,1.31248,NULL,0.437608,NULL,0.752871,1.3783,1.1511,NULL,-0.0680908,-0.176178,1.04003,-0.386364,-0.457035,NULL,NULL,-0.658043,0.3434,0.4112,0.4275,0.6985,0.3621,NULL,NULL,0.6144,0.1717,0.2056,1.04003,0.34925,0.18105,NULL,NULL,0.3072,,,ND,NA,<DL,NA,ND,<DL,<DL,NA
CA049110,CA059,CA,1,INDOOR,1,65734,2,"2000-06-15 00:00:00",27.43,17.61,16.37,5.096,0.072,1.368,-0.17,2.116,4.062,4.528,3.712,0.189,0.737,0.399,0.14,0.05,0.13,0.239,0.09,0.199,0.06,17.61,16.37,5.096,0.07,1.368,0.065,2.116,4.062,4.528,3.712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
CA049120,CA059,CA,1,OUTDOOR,2,65924,2,"2000-06-15 00:00:00",24.98,5.93,4.02,2.788,3.419,1.815,-0.17,1.492,1.98,2.336,3.928,0.189,0.737,0.398,0.139,0.05,0.129,0.239,0.09,0.199,0.06,5.93,4.02,2.788,3.419,1.815,0.0645,1.492,1.98,2.336,3.928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
CA049130,CA059,CA,1,"PERSONAL ADULT",3,65920,2,"2000-06-15 00:00:00",NULL,19.93,11.89,1.866,3.886,1.477,-0.17,1.803,2.355,4.051,3.52,0.189,0.735,0.397,0.139,0.05,0.129,0.238,0.089,0.199,0.06,19.93,11.89,1.866,3.886,1.477,0.0645,1.803,2.355,4.051,3.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,,,ND,<DL,,,
CA050100,CA060,CA,1,VEHICLE,5,51382,1,"2000-06-19 00:00:00",NULL,25.2894,4.3078,0.2616,NULL,0.8472,NULL,-0.2701,0.6952,0.509,NULL,1.08027,0.903695,2.30598,NULL,0.768863,NULL,1.32277,0.634471,0.924906,NULL,25.2894,4.3078,1.15299,NULL,0.8472,NULL,0.661386,0.6952,0.462453,NULL,-0.0552027,-0.373524,0.491639,-0.108655,-0.536811,NULL,NULL,-0.578081,3.26672,3.77012,2.9705,2.93224,2.89416,NULL,NULL,2.37393,1.63336,1.88506,1.48525,1.46612,1.44708,NULL,NULL,1.18697,,,<DL,NA,<DL,NA,ND,<DL,<DL,NA
CA050110,CA060,CA,1,INDOOR,1,65928,2,"2000-06-17 00:00:00",25.62,19.09,21.8,5.636,0.073,2.936,-0.17,2.669,3.121,33.032,7.107,0.207,0.807,0.436,0.153,0.055,0.142,0.262,0.098,0.218,0.065,19.09,21.8,5.636,0.0765,2.936,0.071,2.669,3.121,33.032,7.107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
CA050120,CA060,CA,1,OUTDOOR,2,65735,2,"2000-06-17 00:00:00",22.31,4.41,4.01,6.877,-0.2,2.833,-0.17,1.988,1.939,2.333,4.859,0.206,0.802,0.433,0.152,0.054,0.141,0.26,0.097,0.217,0.065,4.41,4.01,6.877,0.076,2.833,0.0705,1.988,1.939,2.333,4.859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
CA050130,CA060,CA,1,"PERSONAL ADULT",3,65736,2,"2000-06-17 00:00:00",NULL,22.56,21.57,4.331,-0.2,3.926,-0.17,3.051,2.863,3.224,9.129,0.207,0.806,0.436,0.152,0.054,0.142,0.261,0.098,0.218,0.065,22.56,21.57,4.331,0.076,3.926,0.071,3.051,2.863,3.224,9.129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,<DL,ND,,ND,,,,
CA050200,CA260,CA,2,VEHICLE,5,51508,1,"2000-11-29 00:00:00",NULL,26.0351,16.6074,4.0841,NULL,2.3042,NULL,1.0651,0.9008,2.1251,NULL,1.12267,0.939164,2.39649,NULL,0.799041,NULL,1.37469,0.659374,0.961208,NULL,26.0351,16.6074,4.0841,NULL,2.3042,NULL,0.687345,0.9008,2.1251,NULL,1.48463,0.661541,0.918813,0.259169,0.696782,NULL,NULL,1.17906,6.91764,7.98365,6.29036,6.20936,6.12871,NULL,NULL,5.02707,3.45882,3.99182,3.14518,3.10468,3.06436,NULL,NULL,2.51354,,,<DL,NA,<DL,NA,<DL,<DL,<DL,NA
CA050210,CA260,CA,2,INDOOR,1,66683,2,"2000-10-18 00:00:00",22.99,39.71,31.4,13.239,0.5,3.887,-0.08,4.934,3.63,2.506,5.054,0.18,0.703,0.38,0.133,0.047,0.123,0.228,0.085,0.19,0.057,39.71,31.4,13.239,0.5,3.887,0.0615,4.934,3.63,2.506,5.054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
CA050220,CA260,CA,2,OUTDOOR,2,66775,2,"2000-10-20 00:00:00",18.79,6.74,3.32,10.221,1.274,0.662,-0.08,0.66,0.357,1.592,2.311,0.181,0.705,0.381,0.133,0.048,0.124,0.229,0.086,0.191,0.057,6.74,3.32,10.221,1.274,0.662,0.062,0.66,0.357,1.592,2.311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,ND,,,,
CA050230,CA260,CA,2,"PERSONAL ADULT",3,66663,2,"2000-10-18 00:00:00",NULL,34.28,30.97,13.928,-0.15,3.481,-0.22,5.005,3.689,3.05,5.497,0.18,0.702,0.379,0.133,0.047,0.123,0.228,0.085,0.19,0.057,34.28,30.97,13.928,0.0665,3.481,0.0615,5.005,3.689,3.05,5.497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
CA050290,CA260,CA,2,CONTROL,2,66793,2,"2000-10-20 00:00:00",18.79,7.59,3.47,8.133,0.809,0.373,0.391,-0.093,1.154,0.156,1.119,0.181,0.705,0.381,0.133,0.048,0.124,0.229,0.086,0.191,0.057,7.59,3.47,8.133,0.809,0.373,0.391,0.1145,1.154,0.0955,1.119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,ND,,,
CA050291,CA260,CA,2,"DUPLICATE CONTROL",2,66790,2,"2000-10-20 00:00:00",18.79,6.18,3.98,10.03,0.332,0.86,0.665,0.146,1.98,1.146,1.935,0.181,0.706,0.382,0.134,0.048,0.124,0.229,0.086,0.191,0.057,6.18,3.98,10.03,0.332,0.86,0.665,0.1145,1.98,1.146,1.935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA051110,CA061,CA,1,INDOOR,1,65900,2,"2000-06-28 00:00:00",29.36,26.37,16.41,9.549,0.072,3.088,-0.17,2.332,2.731,2.888,6.078,0.189,0.737,0.398,0.139,0.05,0.13,0.239,0.09,0.199,0.06,26.37,16.41,9.549,0.0695,3.088,0.065,2.332,2.731,2.888,6.078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,ND,,,,
CA051120,CA061,CA,1,OUTDOOR,2,65884,2,"2000-06-28 00:00:00",26.45,3.65,3.77,8.507,-0.2,3.916,-0.17,1.564,2.075,2.246,3.717,0.191,0.742,0.401,0.14,0.05,0.13,0.241,0.09,0.201,0.06,3.65,3.77,8.507,0.07,3.916,0.065,1.564,2.075,2.246,3.717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,,ND,,,,
CA051130,CA061,CA,1,"PERSONAL ADULT",3,65905,2,"2000-06-28 00:00:00",NULL,27.52,19.34,8.187,3.774,3.587,1.724,2.431,2.582,3.142,5.037,0.189,0.738,0.399,0.14,0.05,0.13,0.239,0.09,0.199,0.06,27.52,19.34,8.187,3.774,3.587,1.724,2.431,2.582,3.142,5.037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,,,,,
CA051210,CA261,CA,2,INDOOR,1,66737,2,"2000-11-02 00:00:00",21.62,23.47,23.29,15.796,0.075,2.463,2.302,3.257,3.261,2.519,7.689,0.192,0.748,0.404,0.142,0.051,0.131,0.243,0.091,0.202,0.061,23.47,23.29,15.796,0.071,2.463,2.302,3.257,3.261,2.519,7.689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,<DL,,,,,,
CA051220,CA261,CA,2,OUTDOOR,2,66798,2,"2000-11-02 00:00:00",14.73,5.94,3,9.281,0.267,1.057,0.077,0.87,0.331,2.041,0.91,0.192,0.749,0.405,0.142,0.051,0.132,0.243,0.091,0.202,0.061,5.94,3,9.281,0.267,1.057,0.066,0.87,0.331,2.041,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,,,<DL,,,,
CA051230,CA261,CA,2,"PERSONAL ADULT",3,66789,2,"2000-11-02 00:00:00",NULL,16.34,56.69,13.044,-0.13,0.032,0.561,2.769,2.175,1.974,5.316,0.19,0.739,0.399,0.14,0.05,0.13,0.24,0.09,0.2,0.06,16.34,56.69,13.044,0.07,0.025,0.561,2.769,2.175,1.974,5.316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,,,ND,<DL,<DL,,,,
