LinkID,SampleID,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Arsenic,Se,Br,Rb,Sr,Y,Zr,Mo,Pd,Ag,Cd,Indium,Sn,Sb,Ba,La,Hg,Pb,datestarted,dateended,Al_flag,Si_flag,P_flag,S_flag,Cl_flag,K_flag,Ca_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Fe_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Ge_flag,Arsenic_flag,Se_flag,Br_flag,Rb_flag,Sr_flag,Y_flag,Zr_flag,Mo_flag,Pd_flag,Ag_flag,Cd_flag,Indium_flag,Sn_flag,Sb_flag,Ba_flag,La_flag,Hg_flag,Pb_flag
CA060110,10743,0.00372461,0.0936661,0,1.39139,0.0108606,0.057074,0.081136,0.00708778,0.0105198,0.00145267,0.000271945,0.0372461,0,0.00336317,0.00243029,0.00434079,0,0,8.95009e-05,0.000819277,0.00238554,0.000113597,0.00120482,0.000113597,0.000998279,0.000316695,0.000113597,0,0.000113597,0.000636833,0.004,0.00165921,0.00958692,0.00686058,0,0.00170396,"2000-07-24 00:00:00","2000-07-26 00:00:00",,,ND,,<DL,,,,,,<DL,,ND,,<DL,,ND,ND,<DL,,,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,
CA066120,10746,0.00908243,0.170757,0,1.7997,0.0162962,0.109064,0.11712,0.0143267,0.00915703,0.000641552,0.00354345,0.193211,0,0.00344647,0.0053674,0.0210742,0,0,0,0.00231257,0.0101194,0.000220067,0.00364416,0.000171578,0.000566953,0,0,4.84894e-05,0.000589332,9.69787e-05,0.00778068,0.0022417,0.022846,0.00421112,0,0.00669526,"2000-07-26 00:00:00","1900-07-28 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,ND,ND,,,<DL,,<DL,,ND,ND,<DL,<DL,<DL,,<DL,,<DL,ND,
TX035210,10749,0.019358,0.2026,0,0.573364,0.00892909,0.0302974,0.0613919,0.00512182,0.00147536,0.000346116,0.00115372,0.0370589,0,0.000646782,0.00145439,0.00805157,0,0,0.000370589,0,0.000922976,0,0.000391566,0.000300666,0.00170611,0.000416038,0,0.000667759,0,0,0.000667759,0.000737682,0.0163584,0,4.54496e-05,0.00161521,"2000-08-02 00:00:00","2000-08-04 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,<DL,,ND,ND,<DL,ND,,ND,,<DL,,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,
TX040220,10752,0.2758,0.5709,0,0.7791,0.0049,0.0895,0.1296,0.0185,0.0105,0.0016,0.0058,0.1972,0,0.003,0.0009,0.0058,0,0,0.0008,0.0006,0.0018,0,0.0011,0.0001,0,0.0016,0.0003,0.0021,0.0012,0,0.002,0.003,0.0094,0.0021,0,0.0005,"2000-08-07 00:00:00","2000-08-09 00:00:00",,,ND,,<DL,,,,,,,,ND,,<DL,,ND,ND,,,,ND,,<DL,ND,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL
CA066110,10754,0.00575475,0.082035,0,1.31644,0.0137011,0.093142,0.0675363,0.0092732,0.00679091,0.00056653,0.0020164,0.105404,0,0.00236303,0.00467387,0.0144391,0.000320537,0.00036899,0.000465896,0.00159896,0.00541185,0,0.00204249,0,0.000122997,0,0.00140142,0.000245993,0.000294447,0.000465896,0.00484532,0.00130451,0.0171226,0.00140142,0.000465896,0.00430488,"2000-07-26 00:00:00","2000-07-28 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,<DL,<DL,,,,ND,,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
CA065120,10756,0.0155468,0.160936,0,1.15356,0.0239288,0.112547,0.155056,0.0166592,0.00635206,0.000891386,0.00395506,0.206891,0,0.0029176,0.00593258,0.0253371,0,0.000149813,0.000816479,0.00210112,0.00729214,0,0.0027191,0.000149813,0.000569288,0.00106367,4.86891e-05,0.00108614,0.000891386,0.000273408,0.0056367,0.00143446,0.0165618,0.00212734,0,0.00615356,"2000-07-19 00:00:00","2000-07-21 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,<DL,,,,ND,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,
CA065110,10758,0.0469875,0.276414,0,1.04262,0.185452,0.112932,0.977223,0.0228655,0.00426892,0.00111683,0.0035158,0.185783,0,0.00286187,0.0162711,0.0280051,0,0.000290228,0.000800882,0.00167156,0.00729978,0.000268185,0.00407421,0.00019471,0.00162381,0.00104335,0.000411462,0,0.00070169,0,0.0064989,0.00242469,0.0218699,0.000484938,0.000510654,0.00528655,"2000-07-19 00:00:00","2000-07-21 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,<DL,,,,<DL,,<DL,,,<DL,ND,<DL,ND,<DL,<DL,,<DL,<DL,
CA056110,10762,0.0120263,0.167648,0,1.53689,0.00578455,0.0707655,0.107309,0.0118635,0.00946311,0.00151022,0.00320055,0.135123,0,0.00338414,0.00541739,0.0237513,0,0,0.000547281,0.00288188,0.00614825,0,0.00173883,0.000114306,0.000661586,0.000502251,0.00169034,0.000367163,0,0.00171458,0.0101974,0.00121233,0.0131694,0,0,0.0051195,"2000-08-02 00:00:00","2000-08-04 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,ND,,,,ND,,<DL,,<DL,,<DL,ND,,,<DL,<DL,ND,ND,
CA056120,10763,0.0127422,0.144316,0,1.85065,0.0009234,0.0754809,0.0851347,0.0121651,0.0108045,0.00210213,0.00468695,0.190696,0,0.0038545,0.0044561,0.0301714,0,9.09409e-05,0.00101434,0.00556488,0.00706541,0,0.00239944,0,0.00096887,0.00182232,0,0,6.99545e-05,0,0.0132284,0.00484785,0.0244456,0.000717034,0.000370759,0.00547044,"2000-08-02 00:00:00","2000-08-04 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,<DL,,,,ND,,ND,,,ND,ND,<DL,ND,,,,<DL,<DL,
TX029220,10769,0.141928,0.367382,0,1.79243,0,0.0692661,0.200261,0.0124611,0.00488598,0.0005161,0.00349726,0.133643,0.000404052,0.00148039,0.000648521,0.00562617,0,0,0.000604381,0.000920153,0.00141249,0,0.0005161,0.000359912,0.000448193,0.000536473,0,0.000740197,0.000584008,0.000135816,0.000560241,0.00867185,0.0166952,0.00365345,0,0.00127667,"2000-07-26 00:00:00","2000-07-28 00:00:00",,,ND,,ND,,,,,,,,,<DL,<DL,,ND,ND,,,,ND,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,<DL,<DL,ND,<DL
TX029210,10771,0.039432,0.0951091,0,0.707944,0.00623371,0.0242336,0.0758688,0.00399958,0.00197689,0.000440483,0.000814012,0.0260942,0.000303052,0.000814012,0.00200155,0.0040454,0,0.000673058,0.000394673,0.000606105,0.000489817,0,0.000627248,0,0.000859823,0,7.04773e-05,0.000697725,0.000489817,0.000186765,0.00293185,0.00120868,0.010628,4.58102e-05,0.000954967,0.00120868,"2000-07-26 00:00:00","2000-07-28 00:00:00",,,ND,,<DL,,,,,,,,,<DL,<DL,,ND,,<DL,,,ND,,ND,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL
TX032210,10773,0.0394003,0.166167,0,0.65336,0.0112616,0.0496102,0.126595,0.00839056,0.00298415,0.00126766,0.00291562,0.0820897,0.000383725,0.00176445,0.00264496,0.11498,0,0.000294646,0.00113062,8.9079e-05,0.00144582,0.000137045,0.000383725,0,0.000496787,0.000315203,0,0.00174047,0.000113062,0.000791433,0.0011546,0,0.0157156,0,0,0.000859955,"2000-07-31 00:00:00","2000-08-02 00:00:00",,,ND,,<DL,,,,,,,,,<DL,<DL,,ND,<DL,,<DL,,<DL,,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,ND,ND,<DL
TX032220,10774,0.0921776,0.296189,0,1.37997,0,0.067498,0.325757,0.0111935,0.00582937,0.00209035,0.00669923,0.216553,0.00106877,0.00284894,0.00278151,0.0545176,0,0.000532702,0.00164531,0.000755223,0.00385029,0.000222521,0.00137896,0,0.000421441,0.000178691,0.000357382,0.00191503,0,0,0.00229264,0.00331421,0.0231658,0.00467294,0.00011126,0.0047842,"2000-07-31 00:00:00","2000-08-02 00:00:00",,,ND,,ND,,,,,,,,,,<DL,,ND,<DL,,,,<DL,,ND,<DL,<DL,<DL,<DL,ND,ND,<DL,,,<DL,<DL,
TX035220,10775,0.261392,0.637689,0,1.1675,0,0.0717178,0.151136,0.0187368,0.00262244,0.000865865,0.00494324,0.189994,0.000397446,0.00163947,0.00206175,0.0148475,0,9.22643e-05,0.00107878,0.000376155,0.00243436,0.000397446,0.000961678,0,0.000610364,0.0015472,0,0.000727469,0.000376155,0.000468419,0.00191981,0.000443579,0.0366928,0,0,0.00662884,"2000-08-02 00:00:00","2000-08-04 00:00:00",,,ND,,ND,,,,,,,,,<DL,<DL,,ND,<DL,,,,,,ND,,,ND,<DL,<DL,<DL,<DL,<DL,,ND,ND,
NJ039210,10778,0.0313,0.079,0,2.622,0,0.0478,0.0423,0.0051,0.0012,0.0007,0.0017,0.0892,0,0.0004,0.0027,0.0112,0,0,0.0027,0.0014,0.0022,0,0.0002,0,0,0,0,0.0006,0,0.0004,0.004,0.0034,0.0131,0.0039,0,0.0328,"2000-08-08 00:00:00","2000-08-10 00:00:00",,,ND,,ND,,,,,,,,ND,<DL,<DL,,ND,ND,,,,ND,<DL,ND,ND,ND,ND,<DL,ND,<DL,<DL,,<DL,<DL,ND,
NJ039220,10779,0.0759,0.2135,0,3.321,0,0.0749,0.097,0.0128,0.0026,0.0011,0.0047,0.2304,0,0.0009,0.0051,0.0184,0,0.0002,0.0004,0.0018,0.0039,0.0001,0.0008,0.0002,0.0002,0.001,0,0.0004,0.0006,0,0.0049,0,0.0239,0.009,0,0.0051,"2000-08-08 00:00:00","2000-08-10 00:00:00",,,ND,,ND,,,,,,,,ND,<DL,,,ND,<DL,<DL,,,<DL,,<DL,<DL,,ND,<DL,<DL,ND,<DL,ND,,,ND,
NJ027210,10783,0,0.0451426,0,1.0246,0,0.0230672,0.0338809,0.00444586,0.00151159,0.000540343,0.00307106,0.103759,0,0.00128588,0.00487676,0.0199311,0.000653199,0.000249652,0.000991768,0.0011525,0.00191856,0.000249652,4.44586e-05,0.000157315,0.000519823,0.000270171,0,0.000991768,0,0,0.00534871,0.00031463,0.0118739,0,0.000225713,0.004333,"2000-08-15 00:00:00","2000-08-17 00:00:00",ND,,ND,,ND,,,,,,,,ND,<DL,,,<DL,<DL,,,,<DL,<DL,<DL,,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,
NJ027220,10784,0,0.102533,0,1.39905,0,0.0381591,0.0634436,0,0.00127316,0.000733142,0.00538233,0.206388,0.000211002,0.00127316,0.00778918,0.0305201,0.000826125,0,0.00120521,0.00153423,0.00209929,0.000118018,0.000518564,9.29838e-05,0.00059009,0.000826125,0,0.000683073,0.000919109,0,0.00547532,0.0027609,0.0299766,0.0097025,0.000143052,0.00708108,"2000-08-15 00:00:00","2000-08-17 00:00:00",ND,,ND,,ND,,,ND,,,,,<DL,<DL,,,<DL,ND,,,,<DL,,<DL,,<DL,ND,<DL,<DL,ND,<DL,<DL,,,<DL,
NJ048210,10790,0,0.0469758,0,2.26347,0,0.0421197,0.0228809,0.00431651,0.0030283,0.00147031,0.0030283,0.0992798,0.000155125,0.00411755,0.00416139,0.0507865,0.000623871,0.000246176,0.002627,0.00166928,0.00378369,0,0.000735156,0,0.000580032,0.000623871,0.000198964,0.00111285,0.00111285,0,0.00344984,0,0.0156474,0.0052304,0.000512586,0.0231237,"2000-08-22 00:00:00","2000-08-24 00:00:00",ND,,ND,,ND,,,,,,,,<DL,,,,<DL,<DL,,,,ND,,ND,,<DL,<DL,<DL,<DL,ND,<DL,ND,<DL,<DL,<DL,
NJ048220,10791,0.242677,0.691697,0,1.785,0.0272051,0.116182,0.243406,0.0362722,0.00401607,0.00399421,0.0104155,0.499276,9.4753e-05,0.00348764,0.00822529,0.0506929,0.000626828,0,0.00216474,0.00165818,0.00348764,0.000266037,0.0016108,0,0.00283895,0.000506564,0.00122814,0.00129739,0,0.00016764,0.0029337,0.00233238,0.0162101,0,0,0.0233785,"2000-08-22 00:00:00","2000-08-24 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,ND,,,,<DL,,ND,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,
NJ088110,10793,0,0.0842907,0,2.03129,0,0.0692315,0.04051,0.00568979,0.0143914,0.00116862,0.00362171,0.0976464,0.000112433,0.00557736,0.00813947,0.0307181,0.000562165,0,0.00171035,0.00364215,0.00424861,0.000201017,0.00031345,0,0.000630306,0.000538316,0,0.000763182,0.000606457,0.00116862,0.00469834,0.0016865,0.0128617,0.00629625,0,0.00618382,"2000-09-19 00:00:00","2000-09-21 00:00:00",ND,,ND,,ND,,,,,,,,<DL,,,,<DL,ND,,,,<DL,,ND,,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,
CA061110,10795,0.0111,0.0422,0,2.144,0.0007,0.0324,0.0375,0.0051,0.0096,0,0.0007,0.0575,0,0.0027,0.0053,0.0084,0,0,0.0008,0.0015,0.0032,0,0.0004,0,0,0.0006,0.0001,0.001,0.0003,0.0012,0.0034,0,0.0103,0,0,0.0025,"2000-08-07 00:00:00","2000-08-09 00:00:00",,,ND,,<DL,,,,,ND,<DL,,ND,,,,ND,ND,,,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,ND,ND,
CA033210,10802,0.00571114,0.142375,0,1.2346,0.0121701,0.0571114,0.0934018,0.0112243,0.00524927,0.000194282,0.00217742,0.17621,0,0.00176686,0.00491202,0.0122434,0,0,0.000410557,0.000652493,0.00631598,0,0.00123534,7.33138e-05,0.000410557,0.000146628,0.000315249,0.000337243,0.000410557,0,0.00452346,0.00188783,0.0327089,0.00694282,0,0.00266129,"2000-08-21 00:00:00","2000-08-23 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,,,ND,ND,,,,ND,,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,,<DL,ND,
CA033220,10803,0.00223952,0.162395,0,1.49421,0.0100918,0.0654291,0.104072,0.0143313,0.00616367,2.79441e-05,0.00287026,0.224152,0,0.00184431,0.0059002,0.0142794,0,0,0,0.000343313,0.00766866,0.000291417,0.00168463,0.000183633,0.000818363,0.000738523,0,0.00139721,5.18962e-05,0.0009501,0.00637525,0.00287026,0.0321956,0,0,0.00411178,"2000-08-21 00:00:00","2000-08-23 00:00:00",<DL,,ND,,<DL,,,,,<DL,,,ND,<DL,,,ND,ND,ND,,,<DL,,<DL,,<DL,ND,<DL,<DL,<DL,<DL,<DL,,ND,ND,
CA068120,10804,0.0394,0.1135,0,2.331,0.005,0.0867,0.0944,0.0122,0.0178,0.0005,0.0027,0.1729,0,0.0089,0.0056,0.0197,0,0,0.0008,0.0024,0.0089,0,0.0031,0.0001,0.0004,0.0003,0.0008,0.0008,0.0005,0,0.006,0.0015,0.0147,0,0,0.0045,"2000-08-14 00:00:00","2000-08-16 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,ND,ND,,,,ND,,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,ND,
CA067110,10806,0.0413,0.1418,0,1.251,0.0087,0.0741,0.084,0.0152,0.0066,0.0002,0.0032,0.1817,0,0.0016,0.0062,0.0157,0,0,0.0009,0.0004,0.0036,0,0.0015,0.0006,0.0011,0.0011,0,0.0005,0.0021,0.0002,0.0102,0.0048,0.0226,0,0,0.0048,"2000-07-31 00:00:00","2000-08-01 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,,,ND,ND,,,,ND,,,,,ND,<DL,,<DL,,,,ND,ND,
TX040210,10814,0.0459,0.166,0,0.4006,2.713,0.0217,0.0362,0.0038,0.0036,0.0018,0.0034,0.04,0,0.0013,0.0013,0.0043,0,0,0,0,0.0214,0,0.0006,0,0.0004,0.0003,0.0004,0,0,0.0006,0.0076,0.0005,0.0072,0.0004,0,0.0003,"2000-08-07 00:00:00","2000-08-09 00:00:00",,,ND,,,,,,,,,,ND,<DL,<DL,,ND,ND,ND,ND,,ND,,ND,<DL,<DL,<DL,ND,ND,<DL,,<DL,<DL,<DL,ND,<DL
TX041220,10815,0.532495,0.87979,0,0.980642,0,0.134994,0.239146,0.0310292,0.00428343,0.00188867,0.00953503,0.393137,0.00133124,0.00246811,0.00242043,0.0157071,0.000242043,0.000216372,0.00128356,4.76752e-05,0.00283117,0.000242043,0.00225173,0,0.000436411,0.00145226,0.000630779,0.00174198,0,0.00031539,0.000388736,0.00164663,0.0248094,0.00459882,0.000337393,0.00147793,"2000-08-09 00:00:00","2000-08-11 00:00:00",,,ND,,ND,,,,,,,,,,<DL,,<DL,<DL,,<DL,,<DL,,ND,<DL,,<DL,<DL,ND,<DL,<DL,<DL,,<DL,<DL,<DL
TX041210,10816,0.089354,0.168535,0.00191342,0.261304,0.0207244,0.03493,0.0572189,0.00584308,0.000921819,0.00075288,0.00198687,0.0720561,0.000121195,0.000532525,0.00121195,0.00453197,0,0.000337878,0.000510489,2.57081e-05,0.000727172,0,0.000459073,2.57081e-05,0.000194647,0.00101731,0,0.00150209,0,0,0.00160125,0,0.0152706,0,0.000484781,0.00130744,"2000-08-09 00:00:00","2000-08-11 00:00:00",,,,,<DL,,,,,,,,<DL,<DL,<DL,,ND,<DL,,<DL,,ND,,<DL,<DL,,ND,<DL,ND,ND,<DL,ND,<DL,ND,<DL,<DL
TX038210,10818,0.0684,0.162,0,0.2233,0.0492,0.0263,0.0549,0.0052,0.002,0.0007,0.0014,0.073,0,0.0006,0.0016,0.0038,0,0.0001,0.0005,0.0003,0.0008,0.0002,0.0003,0,0.0006,0.0004,0,0.0002,0.0009,0.0005,0.0036,0.0016,0.0123,0,0.0001,0.0003,"2000-08-14 00:00:00","2000-08-16 00:00:00",,,ND,,,,,,,,,,ND,<DL,<DL,,ND,<DL,,,,<DL,,ND,,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL
TX038220,10819,0.4117,0.8735,0,0.6202,0.0799,0.1303,0.176,0.0298,0.0071,0.0018,0.008,0.3742,0,0.0029,0.0036,0.0154,0,0,0.0004,0.0004,0.0015,0.0004,0.002,0,0.0008,0.0012,0.0005,0.0007,0,0,0.001,0.0008,0.0137,0.0039,0,0.0016,"2000-08-14 00:00:00","2000-08-16 00:00:00",,,ND,,,,,,,,,,ND,,<DL,,ND,ND,<DL,,,,,ND,,,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX049220,10823,0.855858,1.50444,0,1.14204,0,0.244254,0.359059,0.0514852,0.00706083,0.00211959,0.0114738,0.538254,0.00117012,0.00308911,0.00375107,0.0196145,0,0.000307574,0.00117012,0.000264112,0.00271467,0.000926065,0.00308911,0.00057503,0.00139077,0.000464704,0.000508166,0.00145763,0.000287515,0,0.00300219,0,0.0219548,0,0.00057503,0.00273473,"2000-08-16 00:00:00","2000-08-18 00:00:00",,,ND,,ND,,,,,,,,,,<DL,,ND,<DL,,<DL,,,,,,<DL,<DL,<DL,<DL,ND,<DL,ND,,ND,<DL,
TX051210,10824,0.0168435,0.0787182,0.00190715,1.40304,0,0.0545,0.0374379,0.00255931,0.00325731,0.00078965,0.00130433,0.0351077,9.16558e-05,0.00107167,0.00279198,0.0087496,0,0.00016216,0,0.000278493,0.00221032,0,0.000116332,0,0.000652166,9.16558e-05,7.05045e-05,0.00120915,0,0.000324321,0.000955335,0,0.0132866,0,0.000207988,0.00181549,"2000-08-21 00:00:00","2000-08-23 00:00:00",,,,,ND,,,,,,,,<DL,<DL,<DL,,ND,<DL,ND,<DL,,ND,<DL,ND,,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,
TX051220,10825,0.04812,0.123604,0,2.40877,0,0.0913623,0.0580485,0.00538972,0.00698796,0.000546583,0.00294394,0.0775594,0.000411667,0.00232817,0.00121079,0.00607468,0,0.000480854,0.00102744,0.00162245,0.00399559,0,0.000366695,0,0,0.000660742,0.00123154,0.00125576,0,0.000159132,0.00155326,0,0.015159,0,0.000387451,0.00175737,"2000-08-21 00:00:00","2000-08-23 00:00:00",,,ND,,ND,,,,,,,,,,<DL,,ND,<DL,,,,ND,,ND,ND,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,
TX050210,10826,0.00822465,0.0984814,0,0.57617,0,0.0230912,0.0213567,0.00143857,0.00143857,0.000340229,0.00117231,0.0110574,0.000170114,0.000562117,0.000806194,0.00332093,0,0.000584305,0.000806194,0,0.000950421,0.000147925,0.000147925,0,0.000706344,0,0.000488154,0.000706344,0.000392002,0,0.00222258,0.000928232,0.0135463,0,0.00143857,0.000414191,"2000-08-21 00:00:00","2000-08-23 00:00:00",,,ND,,ND,,,,,,,<DL,<DL,<DL,<DL,,ND,<DL,,ND,,<DL,<DL,ND,,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,,<DL
TX050220,10827,0.0444405,0.149729,0,2.42463,0,0.0973837,0.109175,0.00710117,0.00804445,0.00120567,0.00271691,0.0764921,0.000262391,0.00282652,0.00140164,0.00622432,0.000132856,0,0.000743996,0.000680889,0.00353066,0,0.000571282,0.000195963,0,0.000700817,0,0.000524783,0,0,0.000724067,0.00221538,0.0101502,0.00434108,0,0.00168728,"2000-08-21 00:00:00","2000-08-23 00:00:00",,,ND,,ND,,,,,,,,<DL,,<DL,,<DL,ND,,,,ND,,<DL,ND,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX049210,10828,0.175482,0.376693,0,0.317097,0.0102276,0.0544072,0.0949905,0.0103662,0.00168801,0.000611237,0.00239164,0.102418,0.000376693,0.000774708,0.00178396,0.00534833,0,9.23963e-05,0,0,0.00147834,2.48759e-05,0.000540163,0.000351817,0.000142148,0,0.000913302,0.00147834,0.000305619,0,0.000984376,0.000845782,0.0109312,0.00443147,0,0.00171289,"2000-08-16 00:00:00","2000-08-18 00:00:00",,,ND,,<DL,,,,,,,,,<DL,<DL,,ND,<DL,ND,ND,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,
CA032220,10831,0.0464,0.1545,0,1.197,0.0054,0.1261,0.1285,0.011,0.0054,0,0.0021,0.15,0,0.0011,0.0036,0.0103,0,0,0.0007,0.0005,0.0069,0,0.0015,0,0.0008,0.0016,0.0005,0.0002,0.0011,0,0.0046,0,0.0201,0,0,0.0027,"2000-08-23 00:00:00","2000-08-25 00:00:00",,,ND,,<DL,,,,,ND,,,ND,<DL,<DL,,ND,ND,,,,ND,,ND,,,<DL,<DL,<DL,ND,<DL,ND,,ND,ND,
CA032210,10832,0.019,0.0499,0,0.1682,0.0081,0.0211,0.0471,0.0025,0.0003,0,0.0004,0.0267,0,0,0.001,0.0022,0,0.0001,0.0002,0.0001,0.0008,0,0.0002,0,0.0008,0,0.0002,0,0.0001,0,0.0031,0,0.0042,0,0,0,"2000-08-23 00:00:00","2000-08-25 00:00:00",,,ND,,<DL,,,,,ND,<DL,,ND,ND,<DL,,ND,<DL,<DL,<DL,,ND,<DL,ND,,ND,<DL,ND,<DL,ND,<DL,ND,<DL,ND,ND,ND
CA062110,10839,0,0.0568761,0,1.31562,0.0076553,0.0331777,0.0477558,0.00355476,0.00656373,9.33573e-05,0.000664273,0.0448474,0,0.00275045,0.00414722,0.00371993,0.000308797,0,0.000190305,0.000118492,0.00154039,0.000190305,0.000355476,0,0,0,0.000854578,0.00161221,0.00170557,0,0.00386355,0.00286894,0.00568761,0,0,0.00097307,"2000-08-29 00:00:00","2000-08-31 00:00:00",ND,,ND,,<DL,,,,,<DL,<DL,,ND,,,,<DL,ND,<DL,<DL,,<DL,,ND,ND,ND,<DL,<DL,,ND,<DL,<DL,<DL,ND,ND,<DL
CA062120,10840,0,0.0410485,0,1.30742,0.00315264,0.0262696,0.0357703,0.00275321,0.00703638,0,0.000706134,0.0385521,0,0.00277817,0.00164765,0.00353067,0.000117689,0,0.000353067,0.000588445,0.0025428,0,0.00049572,0,2.49643e-05,0,0.000542083,9.27247e-05,0,0,0.0025428,0,0.0101676,0,0,0.00101284,"2000-08-29 00:00:00","2000-08-31 00:00:00",ND,,ND,,<DL,,,,,ND,<DL,,ND,,<DL,,<DL,ND,<DL,,,ND,,ND,<DL,ND,<DL,<DL,ND,ND,<DL,ND,<DL,ND,ND,<DL
CA069120,10842,0.0244788,0.160552,0,0.643094,0.0176501,0.102136,0.101326,0.0146114,0.0038895,0.000338858,0.00408472,0.246004,0,0.00121547,0.00931123,0.0203241,0,0,0.00386372,0.000559853,0.00875138,2.57827e-05,0.00556538,0,0.00126335,0.000511971,7.36648e-05,0,0,0,0.00398527,0.00362063,0.0305083,0,0,0.00530018,"2000-09-05 00:00:00","2000-09-07 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,ND,ND,,,,<DL,,ND,,<DL,<DL,ND,ND,ND,<DL,,,ND,ND,
CA069110,10843,0.0127601,0.0988792,0,0.475657,0.025937,0.0713485,0.105639,0.00943257,0.00205604,0.000577933,0.00242732,0.13317,0,0.00113135,0.011373,0.0135937,0,0,0.00369877,0.000322242,0.00577933,0,0.00395447,0.000231173,0.00168827,4.55342e-05,0.00222067,0.000900175,0.00180385,0.000669002,0.004669,0.00175832,0.0223328,0.00670403,0,0.00416112,"2000-09-05 00:00:00","2000-09-07 00:00:00",,,ND,,,,,,,,,,ND,<DL,,,ND,ND,,,,ND,,<DL,,<DL,,<DL,,<DL,<DL,<DL,,<DL,ND,
CA034210,10844,0.124054,0.358824,0.00230049,0.417759,0.0420757,0.11686,0.32544,0.0171113,0.00143499,0.000666916,0.00279505,0.178119,0,0.000865493,0.00719745,0.0118958,0,0,0.000644436,0.000370925,0.00581117,0.00044586,0.00232297,0,0.00101536,0,0,0.000520794,0.000666916,0.00121019,0.00640315,0.00222555,0.0144399,0,0,0.00252154,"2000-09-06 00:00:00","2000-09-08 00:00:00",,,,,,,,,,,,,ND,<DL,,,ND,ND,,,,,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,ND,
CA034220,10845,0.0936755,0.295772,0,0.35515,0.00992411,0.0763643,0.179219,0.0129527,0.00176364,0.000643296,0.00369715,0.214131,0,0.000621612,0.005103,0.0116408,0,0,0.000166245,0.000310806,0.00469823,7.22804e-05,0.00247922,0.000119263,0.000596314,0,0,9.39646e-05,0,0,0.00355258,0.0015974,0.0269787,0,0,0.00322009,"2000-09-06 00:00:00","2000-09-08 00:00:00",,,ND,,<DL,,,,,,,,ND,<DL,,,ND,ND,<DL,,,<DL,,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,,ND,ND,
NJ041210,10848,0,0.054868,0,0.565427,0.00394002,0.0175626,0.0233905,0.00186953,0.00446069,0.000301439,0.000803838,0.0280947,0.00010048,0.00377865,0.00343762,0.00705489,0.00112659,0.000301439,0,0.000362336,0.00142803,0.000121794,0.000362336,0,0,0.000200959,0.000161377,0.000965214,0.000222273,0,0.00207049,0.000261856,0.00868084,0.00140672,0.000301439,0.0023902,"2000-08-29 00:00:00","2000-08-31 00:00:00",ND,,ND,,<DL,,,,,,,,<DL,,<DL,,<DL,<DL,ND,,,<DL,,ND,ND,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,
