LinkID,HomeID,QFFID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
CA011210,CA221,30553,"2000-03-01 00:00:00",CA,INDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.65,LBF08010,0.0349618,0.00192532,0.00451505,0.00330653,0.0266189,0.00136609,0.0283993,0.00356601,0.00169609,0.0107465,0.00795306,0.00160329,0.00334199,0.00729916,0.000627741,0.029512,0.0497231,0.00369753,0.00883666,0.00156038,0.00178129,0.014629,0.0104333,0.0440467,0.0856663,0.0470193,0.039793,0.011738,0.141131,0.00538967,0.16148,0.176358,NULL,0.0223544,0.00279948,0.000717802,0.00174905,0.00108074,0.737398,0.810143,0.966679,1.12728,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA011220,CA221,30552,"2000-03-01 00:00:00",CA,OUTDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.47,LBF08010,0.0534836,0.00612575,0.00879753,0.00880103,0.011803,0.00302442,0.0730685,0.0121969,0.00356881,0.0118129,0.0104456,0.000777139,0.00946075,0.00867739,0.00065712,0.083444,0.111158,0.0158537,0.0161011,0.0113702,0.00724893,0.0659712,0.0547947,0.127409,0.414161,0.21171,0.119413,0.0302371,0.805271,0.0195039,0.583348,0.618165,0.00179162,0.00516517,0.00251421,0.000640669,0.00172387,0.00136838,0.416298,0.489191,0.547259,0.642605,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA012110,CA022,30206,"1999-10-11 00:00:00",CA,INDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",26.69,LBF02150,0.0531054,0.00537493,0.00224954,0.0066986,0.0370434,0.00243655,0.0618071,0.00911712,0.00550672,0.0176818,0.0134521,0.0104521,0.00563046,0.00991283,0.00399658,0.0497931,0.0705791,0.0105592,0.0117656,0.00721026,0.00563543,0.0757161,0.0481421,0.0883806,0.269928,0.196384,0.128698,0.0282833,0.284612,0.0176778,0.517646,0.485913,NULL,NULL,NULL,NULL,NULL,NULL,0.654248,0.678671,0.857241,0.933756,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA012120,CA022,30207,"1999-10-11 00:00:00",CA,OUTDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",28.6,LBF02150,0.0588444,0.00916792,0.0033585,0.00980615,0.020524,0.00410122,0.0978329,0.0139812,0.00743817,0.022059,0.0190318,0.00398008,0.0093144,0.013427,0.000298751,0.0961659,0.129244,0.0216585,0.00647495,0.0143582,0.00659449,0.167421,0.0960329,0.19773,0.38927,0.25766,0.183365,0.0379155,0.36716,0.02151,0.665122,0.592061,NULL,NULL,NULL,NULL,NULL,NULL,0.597345,0.656712,0.862191,0.94715,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA012210,CA222,30639,"2000-03-21 00:00:00",CA,INDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",27,LBF09190,NULL,NULL,NULL,NULL,NULL,0.00192208,0.0410786,0.00623617,0.00284023,0.0113984,0.00802868,0.00104391,0.00527198,0.00981876,0.00712608,0.0378047,0.0505554,0.00840429,0.0114951,0.00379516,0.009049,0.0352327,0.0257068,0.0616191,0.168154,0.0867669,0.0714391,0.0141695,0.264566,0.0148628,0.339139,0.352773,NULL,0.214341,0.173283,0.0457343,0.0825283,0.0518141,0.550334,0.570989,0.766049,0.876942,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,,,,,,,,,,
CA012220,CA222,30638,"2000-03-21 00:00:00",CA,OUTDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",28.27,LBF09190,NULL,NULL,NULL,NULL,NULL,0.0024523,0.070989,0.00989919,0.00365881,0.0107432,0.00837394,0.000385419,0.00826618,0.0087086,0.000822401,0.0768818,0.0897923,0.015054,0.00902684,0.0083945,0.00974826,0.04895,0.0556699,0.11754,0.316686,0.153128,0.0983284,0.0117216,0.344634,0.0174677,0.528787,0.490675,NULL,0.0144163,0.0100575,0.00455804,0.00632877,0.00397333,0.626531,0.565259,0.70794,0.991251,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA013110,CA023,30211,"1999-10-13 00:00:00",CA,INDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",26.5,LBF02150,0.0136576,0.00373218,0.00268058,0.00422692,0.0242556,0.0016327,0.0411338,0.00610793,0.00263317,0.0108838,0.00732254,0.0137109,0.00403902,0.00677445,0.00507015,0.0322922,0.0437121,0.00576233,0.00713202,0.00374458,0.00296744,0.0376369,0.0253159,0.016433,0.225244,0.131947,0.068238,0.0108898,0.246874,0.0142582,0.359876,0.337399,NULL,NULL,NULL,NULL,NULL,NULL,7.89527,0.69207,0.906742,0.992513,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA013120,CA023,30212,"1999-10-13 00:00:00",CA,OUTDOOR,"2000-02-15 00:00:00","2000-03-03 00:00:00",28.12,LBF02150,0.045283,0.00373295,0.00169198,0.00480596,0.010218,0.00140391,0.0395355,0.00565182,0.00272883,0.00773568,0.00645091,0.00582249,0.00263813,0.00440322,0.000233092,0.0354807,0.0473852,0.00735847,0.00185712,0.00556888,0.00523898,0.0384123,0.0339137,0.0895021,0.232284,0.129693,0.0555258,0.0120609,0.233282,0.0141555,0.33552,0.324703,NULL,NULL,NULL,NULL,NULL,NULL,0.552246,0.609571,0.797749,0.88251,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA013210,CA223,30582,"2000-02-23 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",27.83,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0014737,0.0254557,0.00286005,0.00163148,0.00572235,0.0051799,0.00213639,0.00272089,0.00931923,0.00359482,0.0205187,0.0317114,0.00430366,0.0179649,0.00203168,0.00210072,0.0208726,0.0112231,0.0361424,0.0746973,0.0679028,0.0682525,0.012882,0.272956,0.00806135,0.387605,0.222136,8.44571e-05,0.123354,0.00412501,0.000951797,0.00347132,0.00171142,0.69541,0.670788,0.836511,0.837859,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
CA013220,CA223,30583,"2000-02-23 00:00:00",CA,OUTDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",29.01,LBF12040,NULL,NULL,NULL,NULL,NULL,0.00130792,0.0281111,0.00601369,0.00143098,0.00500465,0.00461518,0.000360429,0.00326519,0.00538547,0.00186436,0.0281751,0.0433291,0.00916597,0.025766,0.00466207,0.00335479,0.0236869,0.0199477,0.0749182,0.278838,0.127485,0.0281259,0.00224844,0.166109,0.00150329,0.270045,0.117656,0.002483,0.00560126,0.0037056,0.00177596,0.00261468,0.00272676,0.556395,0.610075,0.721928,0.815835,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA014110,CA024,30218,"1999-10-18 00:00:00",CA,INDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",28.997,LBF06041,NULL,NULL,NULL,NULL,NULL,0.00419939,0.158587,0.0230566,0.0130611,0.0393589,0.0325308,0.00252026,0.0218445,0.0303618,0.00210445,0.267474,0.403399,0.0678202,0.0111837,0.0436286,0.0289952,0.631377,0.336845,0.413801,0.904357,0.519979,0.492731,0.108774,3.85341,0.0864088,2.88147,9.5794,6.88355e-05,0.0133611,0.0115966,0.00345095,0.0100422,0.00222477,0.739635,0.783152,0.692191,0.869948,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,,<DL,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA014120,CA024,30219,"1999-10-18 00:00:00",CA,OUTDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",29.51,LBF06041,NULL,NULL,NULL,NULL,NULL,0.00261126,0.0759777,0.0119948,0.00574835,0.019344,0.0174154,0.000790873,0.00759032,0.0114212,0.000346238,0.0721057,0.0877287,0.0102588,0.014532,0.00831218,0.0112994,0.173619,0.0723298,0.138366,0.437878,0.269212,0.224463,0.0583039,0.946111,0.02718,1.13572,1.82337,0.00294197,0.0165425,0.00767234,0.00359243,0.00384953,0.0028925,0.591082,0.688839,0.886849,0.934237,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA016110,CA026,30403,"1999-10-27 00:00:00",CA,INDOOR,"2000-03-01 00:00:00","2000-03-14 00:00:00",28.07,LBF03010,0.0445029,0.00481471,0.00134603,0.00457859,0.0293119,0.0024242,0.0394076,0.00553301,0.00395654,0.0151106,0.0103307,0.00702475,0.0042216,0.00799504,0.000439131,0.0375194,0.0525956,0.0079942,0.0136868,0.005183,0.00463386,0.0511873,0.0313246,0.0685675,0.155718,0.0945028,0.0736335,0.0191188,0.20265,0.00944686,0.320634,0.373871,NULL,NULL,NULL,NULL,NULL,NULL,0.648124,0.704662,0.847767,0.941028,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA016120,CA026,30404,"1999-10-27 00:00:00",CA,OUTDOOR,"2000-03-01 00:00:00","2000-03-14 00:00:00",29.29,LBF03010,0.0406434,0.00460319,0.00104211,0.00447777,0.00608569,0.00186735,0.0416154,0.00574237,0.00388206,0.0104355,0.00937561,0.00763215,0.0043751,0.00721178,0.000304895,0.049817,0.0731848,0.0144884,0.00317199,0.00692247,0.00918893,0.0641718,0.0637802,0.142703,0.228189,0.134375,0.0717908,0.0179671,0.238078,0.00966284,0.351298,0.361048,NULL,NULL,NULL,NULL,NULL,NULL,0.444396,0.517933,0.777428,0.909969,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
CA016210,CA226,30545,"2000-03-07 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",28.09,LBF12040,NULL,NULL,NULL,NULL,NULL,0.00196164,0.0369952,0.00611813,0.00247078,0.0155616,0.0108734,0.000432254,0.00439692,0.0156925,0.00278645,0.0299427,0.0478485,0.00656008,0.0200639,0.0024564,0.00192403,0.0626391,0.0221498,0.0577423,0.191504,0.109877,0.0859814,0.0247688,0.299369,0.00844351,0.575643,0.395132,0.00268953,0.0393948,0.00347635,0.00428457,0.00250951,0.00235362,0.553572,0.66935,0.795805,1.03539,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
CA016220,CA226,30546,"2000-03-07 00:00:00",CA,OUTDOOR,"2000-09-19 00:00:00","2001-03-01 00:00:00",28.6,LBF09190,NULL,NULL,NULL,NULL,NULL,0.00219165,0.0481349,0.00846337,0.00153849,0.0122158,0.00974861,0.00014985,0.00707884,0.0127443,0.000350491,0.0640832,0.106006,0.0202159,0.0245937,0.00987289,0.00548989,0.036204,0.0866397,0.217717,0.481005,0.244622,0.200547,0.0440708,0.539276,0.0202671,0.946375,0.409765,0.000137937,0.00503944,0.00294319,0.00151935,0.00204861,0.000930124,0.718239,0.507677,0.706788,0.871642,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA017110,CA027,30408,"1999-11-03 00:00:00",CA,INDOOR,"2000-07-19 00:00:00","2000-08-01 00:00:00",28.98,LBF07190,0.0499045,0.00342712,0.00491428,0.00462468,0.0220249,0.00165134,0.0380577,0.0049727,0.00393125,0.0195954,0.0118217,0.00259431,0.00502773,0.0103261,0.0177587,0.0388238,0.064069,0.00814615,0.0392303,0.00424635,0.00567123,0.0324601,0.0187602,0.0844646,0.146152,0.0731321,0.0277641,0.00951812,0.428941,0.0119297,0.373677,0.307181,NULL,2.13102,0.88439,0.372114,0.647957,0.383937,0.573151,0.772178,0.859107,0.896407,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,,,,,,,,,,NA,,,,,,,,,,
CA017120,CA027,30407,"1999-11-03 00:00:00",CA,OUTDOOR,"2000-07-19 00:00:00","2000-08-01 00:00:00",28.95,LBF07190,0.0483906,0.00435027,0.00292097,0.00445359,0.00641963,0.00166223,0.0364485,0.00599162,0.0025087,0.00810854,0.00565583,0.000386354,0.00346496,0.00427051,0.00050246,0.0439208,0.0600219,0.0109386,0.00441203,0.00658544,0.00787438,0.0612056,0.0355453,0.0920879,0.211009,0.0779416,0.0392329,0.0107281,0.381576,0.0114896,0.245059,0.356395,NULL,0.00359929,0.00165492,0.00122684,0.00149068,0.00168942,0.579816,0.674682,0.797655,0.807172,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA017121,CA027,30411,"1999-11-03 00:00:00",CA,"DUPLICATE OUTDOOR","2000-09-19 00:00:00","2001-03-01 00:00:00",28.31,LBF09190,NULL,NULL,NULL,NULL,NULL,0.00245588,0.0406238,0.00579685,0.00131934,0.00837999,0.00568066,0.00255288,0.00357024,0.00533829,0.000172829,0.0430425,0.0620346,0.00593639,0.00336667,0.00639468,0.00836167,0.0213208,0.0285774,0.113783,0.18002,0.0841215,0.0488918,9.34984e-05,0.104154,0.00142173,0.16646,0.0757008,0.000146238,0.00344307,0.00133184,0.0030663,0.00184336,0.000567004,0.844467,0.530964,0.722208,0.956427,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA017210,CA227,30617,"2000-03-20 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",27.8196,LBF12040,NULL,NULL,NULL,NULL,NULL,0.00243223,0.0414508,0.00586352,0.00196237,0.0101632,0.0100149,0.00364319,0.00348793,0.00746575,0.0164088,0.0376267,0.0557512,0.00645835,0.0151212,0.00237497,0.00167599,0.0201826,0.0129738,0.0848977,0.144997,0.0556762,0.0735554,0.0019333,0.0630319,0.00202151,0.142346,0.1041,0.00191115,1.22919,0.45618,0.110233,0.289973,0.116989,0.621319,0.68002,0.821859,1.02446,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA018210,CA228,30464,"2000-04-06 00:00:00",CA,INDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",28.23,LBF06041,NULL,NULL,NULL,NULL,NULL,0.000108005,0.0249434,0.000548251,0.000196829,0.0069792,0.00651829,0.000846954,0.000828733,0.005072,0.00112037,0.0231566,0.0374142,0.00107751,0.0118901,0.000333005,0.000117838,0.000262205,0.00565762,0.0367969,0.0940486,0.0420103,0.00449741,0.000140558,0.133936,0.000479752,0.149605,0.0800378,0.00304883,0.0181662,0.00115819,1.54699e-05,0.00162498,0.00119358,0.50561,0.503237,0.657799,0.986557,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA018211,CA228,30466,"2000-04-06 00:00:00",CA,"DUPLICATE INDOOR","2001-06-06 00:00:00","2001-07-23 00:00:00",28.83,LBF06041,NULL,NULL,NULL,NULL,NULL,0.000948885,0.022364,0.00235453,0.000996468,0.00642015,0.0061026,0.00129911,0.0142296,0.00480663,0.000265017,0.0236157,0.0377801,0.00385865,0.0113425,0.0021042,0.00277474,0.0115258,0.0120514,0.045146,0.0983986,0.0486109,0.0180329,0.00462388,0.19159,0.00337894,0.17839,0.131602,7.40818e-05,0.017274,0.00444976,0.00425378,0.00297347,0.00189732,0.674671,0.714259,0.765484,1.0486,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA018220,CA228,30463,"2000-04-06 00:00:00",CA,OUTDOOR,"2001-06-06 00:00:00","2001-07-23 00:00:00",29.69,LBF06041,NULL,NULL,NULL,NULL,NULL,0.000362204,0.0239025,0.00228998,0.000751963,0.00333431,0.00355116,0.000417784,0.00180754,0.00237766,0.000222677,0.0429472,0.0405529,0.00457186,0.00399257,0.00253671,0.000433833,0.00868976,0.0122135,0.061994,0.0976569,0.0451248,0.0132823,0.000916354,0.121919,0.00343315,0.124934,0.105636,5.11793e-05,0.00542474,0.00290738,0.00369922,0.00293221,0.00249359,0.677103,0.74302,0.837706,1.09115,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA019110,CA029,30420,"1999-11-10 00:00:00",CA,INDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",26.5,LBF08010,0.0531879,0.00518645,0.00474504,0.00507302,0.019176,0.00204506,0.0401189,0.00558778,0.00416171,0.0117305,0.00906678,0.00107456,0.00447246,0.00710375,0.0032897,0.0349634,0.0580693,0.00869939,0.0130385,0.00686292,0.00357751,0.0582309,0.02626,0.0558958,0.268096,0.154735,0.126873,0.0329269,0.808268,0.0230038,0.606052,0.697537,0.000411065,0.266461,0.188404,0.0691424,0.166835,0.0605995,0.659882,0.760075,0.81725,0.937713,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA019120,CA029,30418,"1999-11-10 00:00:00",CA,OUTDOOR,"2000-08-01 00:00:00","2000-08-28 00:00:00",28.552,LBF08010,0.0640159,0.00686388,0.00401318,0.00644557,0.00846625,0.00241805,0.0654894,0.0113145,0.00431035,0.0117605,0.0103271,0.000462103,0.006624,0.00774046,0.00224437,0.0660271,0.0947842,0.0162603,0.00907173,0.0105833,0.00931992,0.100423,0.0748903,0.174423,0.611629,0.328324,0.164613,0.0397925,1.14861,0.032078,0.818337,0.891779,0.000565313,0.0271194,0.0185411,0.0103486,0.0176527,0.0160166,0.525725,0.646635,0.827971,0.986779,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA019210,CA229,30549,"2000-03-06 00:00:00",CA,INDOOR,"2000-12-04 00:00:00","2001-03-01 00:00:00",23.38,LBF12040,NULL,NULL,NULL,NULL,NULL,0.0032052,0.0429927,0.0059045,0.0025893,0.0164977,0.013026,0.00241838,0.0045597,0.0104262,0.0180478,0.0372621,0.0718969,0.010831,0.0235138,0.00264538,0.00222987,0.0630794,0.0237323,0.104602,0.25031,0.129253,0.161462,0.0141759,0.310917,0.00825645,0.568583,0.33303,0.00101855,0.631425,0.480892,0.127193,0.391223,0.105638,0.669599,0.742665,0.852209,0.809743,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,<DL,,,,,,,,,,
CA020110,CA030,30361,"1999-12-13 00:00:00",CA,INDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",27.16,LBF12140,NULL,NULL,NULL,NULL,NULL,0.00321861,0.0839888,0.0104236,0.00394906,0.0193934,0.0157508,0.00168937,0.00883373,0.012146,0.00205366,0.0874548,0.1101,0.0142378,0.0204723,0.00941972,0.00718726,0.126303,0.0575924,0.109796,0.470452,0.216078,0.248391,0.0487003,0.919419,0.0215957,0.886153,0.673038,0.00363238,0.0264518,0.0174648,0.00414921,0.00986903,0.00695405,0.584561,0.653769,0.744923,0.800506,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA020120,CA030,30357,"1999-12-13 00:00:00",CA,OUTDOOR,"2000-12-14 00:00:00","2001-03-01 00:00:00",28.03,LBF12140,0.0626521,0.0123757,0.00496678,0.0126056,0.0764079,0.00378206,0.139331,0.021522,0.00830057,0.0298281,0.0249427,0.000435305,0.0247642,0.0208866,0.00149757,0.209605,0.309734,0.0589828,0.159283,0.0239089,0.0156873,0.455486,0.259715,0.410222,0.731893,0.569763,0.493745,0.101729,1.51964,0.0611255,3.12309,3.26295,NULL,0.0137132,0.00545854,0.00258874,0.0046119,0.00361151,0.788446,0.702152,0.774342,0.852874,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,,,<DL,<DL,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,,,,,
CA020210,CA230,30470,"2000-04-11 00:00:00",CA,INDOOR,"2000-12-21 00:00:00","2001-03-01 00:00:00",27.06,LBF12210,NULL,NULL,NULL,NULL,NULL,0.00320291,0.055732,0.00390226,0.00179219,0.00954914,0.00781258,0.000957728,0.00399924,0.00656122,0.0042282,0.0420884,0.0493503,0.00614593,0.00985268,0.00236158,0.00383423,0.0222905,0.0152784,0.053986,0.143276,0.0653305,0.0153251,0.00413548,0.109091,0.004084,0.130079,0.09717,0.000424184,0.0182768,0.0133457,0.00550016,0.00786978,0.00445803,0.689744,0.691473,0.811769,0.86692,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA020220,CA230,30472,"2000-04-11 00:00:00",CA,OUTDOOR,"2000-12-21 00:00:00","2001-03-01 00:00:00",28.14,LBF12210,NULL,NULL,NULL,NULL,NULL,0.00137805,0.0306547,0.00252207,0.000913523,0.0056242,0.00544631,9.90361e-05,0.00310857,0.00503548,0.00341001,0.049389,0.0552041,0.00967674,0.0155262,0.00570152,0.00494432,0.0167348,0.0205174,0.0863193,0.115892,0.0484549,0.0059628,0.00113691,0.0382009,0.00185542,0.0744742,0.0327925,0.000840116,0.00728379,0.00540352,0.00353868,0.00354432,0.00403627,0.662914,0.718924,0.789579,1.0144,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023210,CA233,30821,"2000-06-07 00:00:00",CA,INDOOR,"2001-05-15 00:00:00","2001-07-23 00:00:00",27.88,LBF05151,NULL,NULL,NULL,NULL,NULL,0.0077952,0.0341492,0.00247237,0.00136947,0.00992804,0.00845627,0.000982241,0.0031215,0.00665738,0.00226949,0.0304419,0.0551458,0.00231516,0.0268796,0.00242844,0.00594602,0.0219906,0.0154007,0.0687107,0.0751957,0.0281782,0.0164814,0.00328462,0.028589,0.00512592,0.052569,0.0216405,6.69392e-05,0.0229379,0.0130515,0.00622763,0.00034646,0.000413063,0.647309,0.717818,0.817013,1.06892,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023220,CA233,30823,"2000-06-07 00:00:00",CA,OUTDOOR,"2001-05-15 00:00:00","2001-07-23 00:00:00",29.73,LBF05151,NULL,NULL,NULL,NULL,NULL,0.00963285,0.0389714,0.00367227,0.00199825,0.00605167,0.00935703,0.00142779,0.00397793,0.00653741,0.00178173,0.0508471,0.0736533,0.00423962,0.00735103,0.0059237,0.00483951,0.0148554,0.0183867,0.0909506,0.077439,0.0415347,0.0199659,6.39408e-05,0.0266889,0.000124342,0.0414379,0.000845156,9.59814e-05,0.00750971,0.00729118,0.00380633,0.000496774,0.000592274,0.678909,0.730503,0.871563,1.21502,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
CA023221,CA233,30788,"2000-06-07 00:00:00",CA,"DUPLICATE OUTDOOR","2001-05-15 00:00:00","2001-07-18 00:00:00",28.86,LBF05151,NULL,NULL,NULL,NULL,NULL,0.00113862,0.0297932,0.0026864,0.000939407,0.00803775,0.00704387,0.00064182,0.00356433,0.00627536,0.000287776,0.0518872,0.0734942,0.0106728,0.0042108,0.00774504,0.00745993,0.0180622,0.0272899,0.084421,0.0688731,0.0338367,0.0197452,0.00484631,0.0863373,0.00179486,0.0946924,0.0605557,1.8317e-05,0.00327315,0.00203782,0.00164352,0.00137277,0.000451457,0.722284,0.726484,0.859544,0.963135,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
