LinkID,HomeID,PufID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
NJ018110,NJ118,40087,"1999-11-15 00:00:00",NJ,INDOOR,"2000-05-25 00:00:00","2000-06-05 00:00:00",26.9856,LBP05250,7.36209,2.18027,6.87518,9.8554,18.9979,2.75005,19.6878,1.89529,NULL,3.24997,1.90102,NULL,0.933428,0.851156,NULL,1.66721,1.67102,0.147717,0.465593,0.058814,0.0178536,0.0439722,0.0603176,0.135598,0.00684533,0.00155014,NULL,0.00123888,0.0017998,0.00100277,0.000789082,NULL,0.0231165,0.701138,0.356089,0.0388469,0.177048,0.00659386,1.17746,1.12035,0.911512,0.846139,NULL,,,,NA,,,NA,,,NA,,,,,,,,,,<DL,<DL,NA,<DL,<DL,<DL,<DL,NA,,,,,,,,,,,
NJ018120,NJ118,40086,"1999-11-15 00:00:00",NJ,OUTDOOR,"2000-05-25 00:00:00","2000-06-05 00:00:00",29.1372,LBP05250,5.69586,1.09534,33.99,13.1226,2.64395,0.976397,12.1146,0.254052,NULL,1.01076,0.738215,0.0124861,0.716664,2.31863,0.00101016,0.736013,0.578862,0.00590519,0.00594553,0.00331332,0.000860687,0.000935971,0.00316,0.00491206,0.0140413,0.00602401,NULL,0.00237692,0.00447189,6.2605e-05,0.0044998,0.00388604,NULL,0.00673252,0.00455234,0.0016658,0.00264776,NULL,0.901486,0.936655,0.923018,0.889215,NULL,,,,NA,,,,,,<DL,,,,<DL,,<DL,<DL,,,,,NA,,,<DL,,<DL,NA,,,,,NA,,,,,
NJ018210,NJ218,40825,"2000-07-11 00:00:00",NJ,INDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",28.4461,LBP08071,NULL,NULL,NULL,NULL,NULL,1.32692,27.9074,1.59738,4.4147,0.705128,5.38216,0.354717,0.124593,0.781223,1.06744,3.09005,3.19575,1.03951,4.89507,0.367144,0.0983015,0.0809129,0.233568,2.09141,0.0054341,4.94744e-05,5.18293e-05,4.52609e-05,0.000202332,9.24234e-05,0.000233871,4.90607e-06,0.123603,8.9922,5.64137,0.770196,3.1496,0.16036,0.958608,0.961864,0.830668,0.970057,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ018220,NJ218,40826,"2000-07-11 00:00:00",NJ,OUTDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",28.3503,LBP08071,NULL,NULL,NULL,NULL,NULL,3.56179,44.2801,1.80719,0.163738,2.39206,2.02014,0.0277324,2.00936,0.539373,0.0366533,9.01056,4.36964,0.175016,0.435564,0.0418051,0.00517011,0.00108072,0.00286586,0.0383524,0.00945342,5.94999e-05,6.2332e-05,5.44326e-05,0.000243333,0.000111152,7.81286e-05,5.90024e-06,0.00592743,0.183979,0.13027,0.0233713,0.0808322,0.00478259,0.877065,0.923431,0.819475,0.939026,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ020210,NJ220,40554,"2000-02-29 00:00:00",NJ,INDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",28.521,LBP08071,NULL,NULL,NULL,NULL,NULL,2.58902,4.42742,1.22131,0.462107,3.42638,2.56637,0.050591,1.02369,0.917082,0.0133099,2.65657,2.73766,0.179477,0.570903,0.0493433,0.0345458,0.102077,0.0937017,0.246945,0.014905,6.43479e-05,6.72778e-05,2.40594e-06,9.87403e-06,4.58072e-06,3.26316e-06,5.77767e-06,0.0430805,0.985241,0.643892,0.127793,0.439735,0.0755989,1.00645,1.01437,0.811496,0.975237,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ020220,NJ220,40565,"2000-02-29 00:00:00",NJ,OUTDOOR,"2001-08-07 00:00:00","2001-09-05 00:00:00",29.8761,LBP08071,NULL,NULL,NULL,NULL,NULL,1.32924,17.7945,1.2966,0.31206,2.12037,1.87169,0.0158666,1.25107,0.713386,0.0331925,3.18932,3.47558,0.169457,0.0913936,0.0670478,0.00651062,0.000143797,0.00294006,0.00551333,0.00384782,7.22797e-05,7.55707e-05,6.75626e-05,1.10911e-05,5.14536e-06,3.66539e-06,6.48985e-06,0.000131552,0.0772518,0.0445687,0.00109614,0.253485,0.00142813,0.81217,0.801185,0.795862,0.864567,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
NJ022110,NJ122,40496,"1999-12-20 00:00:00",NJ,INDOOR,"2001-07-27 00:00:00","2001-09-05 00:00:00",27.8242,LBP07271,NULL,NULL,NULL,NULL,NULL,3.72015,5.94649,0.488524,0.655859,4.01339,2.52791,0.17525,1.00421,0.861265,0.0308828,2.97329,2.10952,0.0982234,0.702699,0.0307026,0.00797032,0.0258486,0.0247944,0.13894,0.0112846,8.92567e-05,9.36951e-05,7.82585e-05,1.32161e-05,6.33924e-06,4.64081e-06,8.27166e-06,0.00812043,0.630772,0.477655,0.0920836,0.224078,0.0286597,0.796187,0.636367,0.736632,0.821244,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ023110,NJ123,40552,"2000-03-29 00:00:00",NJ,INDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",27.55,LBP01031,6.89208,1.03355,3.77355,8.0649,14.0996,1.78126,14.4154,0.505154,0.335574,1.62331,1.03936,0.0624421,0.757972,0.563364,0.0348296,1.83574,1.21155,0.0689537,0.373632,0.0129506,0.00861527,0.00240615,0.0125088,0.0417193,NULL,0.00114733,0.000375498,5.89225e-05,0.0011839,0.0001557,0.000681898,0.00205911,0.0116541,1.94358,0.676525,0.0706022,0.391797,0.0144764,0.912599,0.885819,0.824048,0.762704,NULL,,,,,,,,,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ023120,NJ123,40504,"2000-03-29 00:00:00",NJ,OUTDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",28.3,LBP01031,2.50457,0.158613,2.12288,3.4366,1.09419,0.448459,6.45434,0.181673,0.036947,0.464959,0.357467,0.00322518,0.286043,0.198655,0.00271634,1.15684,0.733198,0.0416827,0.024302,0.0166169,0.00093824,0.00017087,6.02241e-05,0.00103918,NULL,0.000709582,0.000447705,0.000258829,0.00053678,0.000430528,0.000168773,0.00121242,0.00355929,0.0694661,0.0386415,0.00768285,0.0227016,0.000599585,1.03667,1.06887,0.953079,1.03752,NULL,,,,,,,,,,<DL,,,,,,<DL,<DL,<DL,<DL,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ023210,NJ223,40827,"2000-07-18 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",28.7472,LBP08151,NULL,NULL,NULL,NULL,NULL,1.20832,14.0705,0.476015,1.64693,0.91161,0.748584,0.0874652,0.561748,0.204229,0.0106047,2.3002,1.4465,0.0529249,0.252705,0.0587835,0.00117999,0.000119685,0.00755213,0.113775,0.0201248,0.000127164,0.000131395,4.40156e-06,3.32874e-05,1.19716e-05,7.37455e-06,1.66452e-05,0.0735537,0.59678,0.277189,0.0583375,0.115389,0.0109609,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ023220,NJ223,40828,"2000-07-18 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",28.6803,LBP08151,NULL,NULL,NULL,NULL,NULL,0.805266,11.9387,0.394594,1.35083,0.655382,0.570728,0.026379,0.433717,0.181514,0.00627272,2.32012,1.00822,0.0535505,0.205977,0.0115284,0.00602437,9.13266e-05,0.00394174,0.0307017,0.00472246,9.64667e-05,9.96764e-05,3.33903e-06,2.52519e-05,9.08169e-06,5.59435e-06,1.26271e-05,0.0192516,0.117383,0.0894283,0.0172483,0.0502792,0.00491209,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ024110,NJ124,40485,"2000-01-26 00:00:00",NJ,INDOOR,"2001-07-27 00:00:00","2001-09-05 00:00:00",27.5456,LBP07271,NULL,NULL,NULL,NULL,NULL,3.32485,22.2258,2.09286,NULL,0.365422,3.50428,0.154587,2.11002,0.851713,0.0606752,2.12854,1.64745,0.0990433,0.801504,0.0360621,0.00744305,0.0314448,0.0238189,0.0872326,0.00866806,6.48732e-05,6.80991e-05,5.68796e-05,9.60565e-06,4.60746e-06,3.37302e-06,6.01197e-06,0.0311126,0.224287,0.138092,0.0121224,0.0711515,0.00553198,0.878329,0.81125,0.854321,0.911366,NULL,,,,NA,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ024120,NJ124,40486,"2000-01-26 00:00:00",NJ,OUTDOOR,"2001-07-27 00:00:00","2001-09-05 00:00:00",27.3972,LBP07271,NULL,NULL,NULL,NULL,NULL,5.40345,79.4232,9.82161,NULL,0.891221,4.34475,0.502313,3.33966,0.680632,0.0541056,4.8379,2.89823,0.0897502,1.87139,0.0485522,0.00447613,0.0107265,0.0184669,0.0647746,0.00893882,9.46232e-05,9.93286e-05,8.29638e-05,1.40107e-05,6.72039e-06,4.91984e-06,8.76899e-06,0.00398476,1.60848,1.26338,0.164621,0.608361,0.0861764,0.931828,0.785433,0.815965,0.813726,NULL,,,,NA,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
NJ025210,NJ225,40810,"2000-05-09 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",27.4157,LBP08151,NULL,NULL,NULL,NULL,NULL,2.221,0.432281,0.338228,6.82083,3.74039,2.58265,0.00304294,0.736939,0.936666,0.0183554,1.58272,1.05606,0.0525741,0.484945,0.00491417,0.0112352,0.00195786,0.0112209,0.0681905,0.00657777,0.000144899,0.000149721,5.01545e-06,3.793e-05,1.36413e-05,8.40308e-06,1.89667e-05,0.0464032,0.792931,0.330875,0.0429147,0.154698,0.0098258,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ025220,NJ225,40811,"2000-05-09 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",26.7812,LBP08151,NULL,NULL,NULL,NULL,NULL,1.44623,17.2365,0.372169,2.02109,0.918156,0.781407,0.0137659,0.645732,0.272909,0.021296,2.79491,1.58198,0.0708824,0.0981269,0.0252738,0.00893419,0.000107193,0.00337216,0.0551678,0.0022195,0.000111662,0.000115377,3.86498e-06,2.92294e-05,1.05122e-05,6.47554e-06,1.4616e-05,0.0135577,0.180588,0.139915,0.0213819,0.0723165,0.0052045,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ027210,NJ227,40968,"2000-08-15 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2002-03-12 00:00:00",28.2892,LBP08151,NULL,NULL,NULL,NULL,NULL,3.21769,38.6605,1.22192,0.316658,3.18617,1.80525,0.156675,1.08417,0.718397,0.0130365,4.12916,2.7003,0.109598,0.998115,0.0310655,0.00755975,9.1292e-05,0.0132439,0.14091,0.0187688,0.000396793,0.000415807,0.0003455,0.000931479,0.00101055,0.000554148,0.0012002,0.00280073,0.936033,0.60711,0.0975202,0.358832,0.000589806,0.816,0.826,0.856,0.86,NULL,,,,,,,,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ027220,NJ227,40969,"2000-08-15 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",27.5233,LBP08151,NULL,NULL,NULL,NULL,NULL,1.72205,20.4696,0.882957,2.9859,1.50122,1.25684,0.0374066,0.82535,0.519545,0.0157873,3.84676,2.09289,0.0910643,0.266197,0.0171627,0.00124686,0.00014394,0.00541632,0.0344199,0.00192401,0.000167164,0.000172725,5.78608e-06,4.37581e-05,1.57373e-05,9.69424e-06,2.1881e-05,0.0263746,0.0130475,0.100743,0.0235729,0.0541547,0.00891372,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ034110,NJ134,40557,"2000-03-15 00:00:00",NJ,INDOOR,"2001-07-27 00:00:00","2001-11-29 00:00:00",28.5815,LBP07271,NULL,NULL,NULL,NULL,NULL,0.0910704,21.3418,0.945833,5.56606,3.09299,2.56084,0.0868393,0.913437,0.815532,0.00188746,2.42405,1.79908,0.0706566,1.09753,0.0303484,0.0135898,0.00485673,0.0180958,0.0215116,0.00994825,0.000473436,0.000222358,0.000186218,5.6332e-05,2.02595e-05,1.24799e-05,2.81686e-05,0.0124566,0.31611,0.19995,0.0178873,0.083818,0.0170609,0.954317,0.929166,0.863351,0.888529,NULL,,,,,,,,,,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ034120,NJ134,40564,"2000-03-15 00:00:00",NJ,OUTDOOR,"2001-07-27 00:00:00","2001-11-29 00:00:00",31.8153,LBP07271,NULL,NULL,NULL,NULL,NULL,2.39027,22.183,0.814265,6.24106,2.97137,2.46145,0.0675401,0.991182,0.96848,0.00138694,2.72782,2.06597,0.158712,0.192176,0.0305871,0.015218,0.000383666,0.0102855,0.0191994,0.0226394,0.00270389,0.00113703,0.000952228,0.00128596,9.24973e-05,5.69786e-05,0.000128607,0.00839871,0.0398694,0.0301721,0.008735,0.0155846,0.00329058,0.891981,0.880974,0.861899,0.833581,NULL,,,,,,,,,,<DL,,,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ036110,NJ136,40620,"2000-04-05 00:00:00",NJ,INDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",26.8896,LBP11270,NULL,NULL,NULL,NULL,NULL,2.97325,21.7105,1.15562,0.446621,2.11381,1.43426,0.110363,1.09508,0.926676,0.0181212,1.97611,1.65958,0.102346,0.413218,0.0492469,0.0140781,0.0118115,0.0279965,0.0806529,0.00450999,0.000865425,0.000579809,0.000171203,0.000155925,0.000628864,0.000511484,0.00207915,0.0101774,0.207828,0.125189,0.0315567,0.0833043,0.00939601,1.01871,0.929538,0.9681,0.921547,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ036120,NJ136,40599,"2000-04-05 00:00:00",NJ,OUTDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",28.03,LBP11270,5.4573,0.479857,9.97891,12.6272,2.08432,1.16774,16.5544,0.619154,0.100198,0.983552,0.762521,0.0141062,0.780076,0.395701,0.0451301,2.58007,1.73546,0.086544,0.0342608,0.0411621,0.00187907,NULL,NULL,NULL,NULL,0.000914728,0.000369139,NULL,NULL,NULL,NULL,NULL,NULL,0.0396285,0.0278156,0.00574854,0.0177283,NULL,0.901667,0.923358,0.915101,0.864642,NULL,,,,,,,,,,,,,,,,,NA,NA,NA,NA,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,NA,,,,,
NJ036210,NJ236,41037,"2000-08-01 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2002-03-12 00:00:00",28.3091,LBP08151,NULL,NULL,NULL,NULL,NULL,2.60771,16.4501,0.79455,0.550168,1.95494,1.08953,0.2209,0.792295,0.401748,0.0160617,0.0340165,1.08857,0.0658487,0.728069,0.0117453,0.00300979,0.000120284,8.60208e-05,0.0348716,0.00382065,0.00119788,0.0036036,6.50733e-05,0.000170542,0.000203103,0.00010803,0.000234739,0.00301396,0.145173,0.117767,0.0271388,0.0754876,0.00124706,0.816,0.826,0.856,0.86,NULL,,,,,,,,,,,,,,,,,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ036220,NJ236,41038,"2000-08-01 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",28.4707,LBP08151,NULL,NULL,NULL,NULL,NULL,2.58047,37.932,1.54214,3.25919,1.46741,1.30629,0.0215818,1.64551,0.61028,0.000827272,8.01661,3.53511,0.143083,0.387615,0.0209608,0.0175078,9.77144e-05,0.00664752,0.0669448,0.00867031,0.000307063,0.00014007,0.00011573,3.93613e-05,1.32997e-05,7.66471e-06,1.99946e-05,0.0397663,0.169393,0.11172,0.0296253,0.0744452,0.00639436,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ037110,NJ137,40622,"2000-04-12 00:00:00",NJ,INDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",27.81,LBP01031,998.314,1.56785,3.54349,8.24702,9.74718,1.58445,12.8416,0.681419,0.332833,1.94145,1.28117,0.020735,0.697507,0.642853,0.0254166,1.21403,1.41334,0.0808572,0.304571,0.022472,0.00930919,0.018818,0.0166032,0.0662318,0.0119607,0.00237289,0.000739052,0.000363386,0.00155389,0.000449126,0.000968652,0.00105391,NULL,0.15876,0.0785075,0.0131481,0.0544011,0.00464992,0.904041,0.927251,0.862952,0.895771,NULL,,,,,,,,,,,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,NA,,,,,,,,,,
NJ037120,NJ137,40621,"2000-04-12 00:00:00",NJ,OUTDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",28.23,LBP01031,6.93833,0.715094,3.89217,4.84349,1.5499,0.629338,9.62888,0.283321,0.0709361,0.767962,0.668305,0.00331355,0.503948,0.2918,0.0031926,1.37869,0.887475,0.035429,0.00517598,0.0133013,8.5625e-05,0.000148999,0.000169657,0.000310929,0.00383491,0.00172067,0.0011433,0.000521999,0.00102229,0.000369895,0.000847832,0.000770402,0.0029951,0.048056,0.035819,0.00590346,0.0228026,0.00244167,0.947457,0.923598,0.944395,1.02213,NULL,,,,,,,,,,<DL,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
NJ039110,NJ139,40623,"2000-04-26 00:00:00",NJ,INDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",27.95,LBP11270,17.7719,1.36714,4.37709,11.6054,14.0284,2.53556,20.1274,0.615898,0.375474,2.71526,1.795,0.0213025,0.952058,0.840576,0.22448,2.12445,1.81183,0.116158,0.283275,0.0499453,0.0209559,0.0221112,0.0229805,0.0903962,0.0036052,0.00123189,0.000680505,0.000255351,0.00199268,0.000467961,0.000849914,0.00253409,NULL,0.243843,0.119978,0.0173764,0.0603952,0.00680239,0.985785,1.0522,0.927497,1.02998,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,,,,,,,,,,
NJ039120,NJ139,40624,"2000-04-26 00:00:00",NJ,OUTDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",28.35,LBP01031,10.2836,3.81997,4.64093,9.18171,4.1394,0.995869,16.5349,0.948067,0.316066,2.40621,1.95777,0.0219373,1.09764,1.05054,0.0152876,2.62104,2.88037,0.169868,0.0993714,0.0810236,0.00602963,0.000497269,0.00409938,0.0294491,0.00389828,0.00144435,0.00112997,0.000214303,0.00230141,0.000843651,0.000311237,0.00220812,NULL,0.0631267,0.0205687,0.0100875,0.0366692,0.0044909,0.991947,0.910818,0.908333,1.00744,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,,,,,,,,,,
NJ040110,NJ140,40812,"2000-05-03 00:00:00",NJ,INDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",28.05,LBP11270,36.6582,1.77427,6.23704,18.7756,35.1828,4.73763,38.8227,1.74856,0.719543,5.29907,3.87981,0.0836372,1.45783,1.58268,0.157853,2.35664,2.04727,0.1241,0.434301,0.0523613,0.0105668,0.00381951,0.00825554,0.0331072,NULL,0.00173194,0.00100714,0.000569289,0.00364,0.000746023,0.000446939,0.00553608,0.00951229,0.844282,0.524482,0.0603542,0.295844,0.0091086,1.11065,1.07056,0.931545,0.949951,NULL,,,,,,,,,,,,,,,,,,,,NA,<DL,<DL,<DL,,<DL,<DL,,,,,,,,,,,,
NJ040120,NJ140,40813,"2000-05-03 00:00:00",NJ,OUTDOOR,"2000-11-27 00:00:00","2001-03-01 00:00:00",28.94,LBP11270,3.13953,0.808741,4.07273,13.5375,5.06297,2.51746,31.7957,1.10326,0.286276,2.77559,2.27369,0.0282744,1.57446,1.24849,NULL,5.66193,4.34563,0.297422,0.149273,0.140775,0.0269517,0.000561299,0.00557455,0.105068,0.00407198,0.00212736,0.00177634,9.09802e-05,0.00102947,0.000547992,0.000219544,0.00296747,0.0123694,0.386754,0.267069,0.0613359,0.191859,0.0222571,0.942093,0.940928,0.90114,0.957824,NULL,,,,,,,,,,NA,,,,,,,<DL,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ041210,NJ241,40977,"2000-08-29 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2002-03-12 00:00:00",30.1204,LBP08151,NULL,NULL,NULL,NULL,NULL,3.67247,19.2878,0.488055,0.771817,3.72032,1.58462,0.213607,0.62083,0.491989,0.0195566,1.15028,1.38195,0.0431065,0.52286,0.00872816,0.00313941,0.000104567,0.00069995,0.00228003,0.0163272,6.17225e-05,6.53784e-05,5.28433e-05,0.000138491,0.000164932,8.77269e-05,0.000190622,0.00262015,0.216415,0.155519,0.0188778,0.0658101,0.000630298,0.816,0.826,0.856,0.86,NULL,,,,,,,,,,,,,,,,,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ041220,NJ241,40978,"2000-08-29 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2002-03-12 00:00:00",29.5219,LBP08151,NULL,NULL,NULL,NULL,NULL,2.01956,31.1771,1.53534,0.342161,2.22422,1.19545,0.0476559,1.25131,0.684408,0.0251839,5.71931,2.92165,0.0963919,0.384237,NULL,0.020609,0.00012757,0.0257091,0.106717,0.00557339,0.0014084,0.00824645,6.97796e-05,0.000182877,0.000217792,0.000115843,0.000251716,0.00319654,0.148024,0.126363,0.0244352,0.0633837,0.000768954,0.816,0.826,0.856,0.86,NULL,,,,,,,,,,,,,,,NA,,<DL,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ048210,NJ248,40974,"2000-08-22 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",28.5113,LBP08151,NULL,NULL,NULL,NULL,NULL,0.0143628,15.3187,0.290489,2.18199,1.35828,0.966436,0.0051835,0.510557,0.285086,0.0623107,1.88364,1.2318,0.0459674,0.291153,0.0108564,0.0144461,0.00115182,0.00629264,0.132378,0.0289489,0.000117002,0.000120895,4.04984e-06,3.06275e-05,1.1015e-05,6.78526e-06,1.53151e-05,0.0642246,0.570217,0.420317,0.047303,0.11404,0.00886985,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ048220,NJ248,40975,"2000-08-22 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",27.289,LBP08151,NULL,NULL,NULL,NULL,NULL,0.1328,14.9706,0.511496,2.25617,1.55405,1.20961,0.147113,0.61482,0.415384,0.0162678,1.82391,1.18335,0.0446334,0.214497,0.00860092,0.00620413,0.000102029,0.00348881,0.0330549,0.00631113,0.000113396,0.000117169,3.925e-06,2.96834e-05,1.06755e-05,6.57611e-06,1.4843e-05,0.00727949,0.103649,0.0844874,0.0132511,0.0457096,0.0032333,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
NJ049210,NJ249,41120,"2000-09-05 00:00:00",NJ,INDOOR,"2001-08-15 00:00:00","2002-03-12 00:00:00",27.9518,LBP08151,NULL,NULL,NULL,NULL,NULL,1.66365,27.0864,0.66509,0.189938,2.12447,1.01856,0.0630125,0.604793,0.450124,0.016793,1.95904,1.38395,0.0622991,0.585226,0.0104297,0.00419295,0.00013792,9.86329e-05,0.0182112,0.00464236,8.31317e-05,0.0115917,7.11727e-05,0.000186528,0.00022214,0.000118156,0.000256741,0.00345586,0.171288,0.103515,0.0358662,0.05902,0.000831336,0.816,0.826,0.856,0.86,NULL,,,,,,,,,,,,,,,,,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,
NJ049220,NJ249,41121,"2000-09-05 00:00:00",NJ,OUTDOOR,"2001-08-15 00:00:00","2001-11-29 00:00:00",28.9112,LBP08151,NULL,NULL,NULL,NULL,NULL,1.9297,15.7475,0.749586,2.49698,1.37038,1.08631,0.0294185,0.75419,0.477937,0.0143266,2.46064,1.56383,0.0957364,0.0772166,0.0295575,0.00701202,3.90253e-05,0.00416486,0.02805,0.0115172,0.000659737,4.81165e-05,3.97551e-05,1.35212e-05,4.56867e-06,2.63295e-06,6.86848e-06,0.0102316,0.048323,0.039759,0.00864539,0.0239498,0.00243711,0.85,0.913,0.919,0.988,NULL,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
