LinkID,HomeID,QFFID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
TX005110,TX005,30078,"1999-08-18 00:00:00",TX,INDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",13.8528,LBF11179,0.0674053,0.00305598,0.0227187,0.0215328,0.296576,0.0177154,0.122314,0.0177154,0.017873,0.0505431,0.0178227,0.0166585,0.0400731,0.033216,0.0513283,0.070818,0.204573,0.0176572,0.053364,0.0171114,0.0155878,0.0113408,0.0149338,0.0520015,0.0278578,0.00380365,0.00179315,0.0005281,0.00018475,0.00084045,0.000823,0.000788798,NULL,NULL,NULL,NULL,NULL,NULL,0.736319,0.649206,0.862338,0.904993,NULL,<DL,,<DL,<DL,,<DL,<DL,,,,,,<DL,,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,NA,NA,NA,NA,NA,,,,,
TX005120,TX005,30077,"1999-08-18 00:00:00",TX,OUTDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",26.8719,LBF11179,0.0671925,0.00451319,0.00700887,0.0096498,0.0243755,0.0177154,0.0911541,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00866508,0.0138429,0.0715693,0.0671216,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0755132,0.0920463,0.0527534,0.0274825,0.00645855,0.0577099,0.00522902,0.0704327,0.0592301,NULL,NULL,NULL,NULL,NULL,NULL,0.856924,0.747172,0.976293,1.10778,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX005210,TX205,30096,"1999-11-08 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",27.52,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.048803,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0143792,0.0138429,0.0495704,0.0490475,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0871011,0.191927,0.0694583,0.0323761,NULL,0.110113,0.0106637,0.0859248,0.0450752,0.0139544,0.0722117,0.0481771,0.0176638,0.0387094,0.0167855,0.528014,0.598935,0.813832,0.974157,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,NA,,,,,<DL,,,<DL,,<DL,,,,,
TX005220,TX205,30095,"1999-11-08 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-18 00:00:00",26.42,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0419149,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00576995,0.0138429,0.0454026,0.0567296,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.142887,0.134223,0.0604801,0.0222898,0.00659967,0.269169,0.00835173,0.141525,0.0760189,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.515378,0.519469,0.79379,1.03853,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX008110,TX008,30083,"1999-08-31 00:00:00",TX,INDOOR,"1999-11-17 00:00:00","1999-12-07 00:00:00",27.996,LBF11179,0.0782008,0.00402844,0.00728001,0.011439,0.0522456,0.0177154,0.163488,0.0177154,0.017873,0.0410067,0.0178227,0.0166585,0.0177659,0.0214129,0.0138429,0.121891,0.11507,0.0176572,0.0175963,0.0171114,0.0155878,0.0295539,0.0530965,0.137025,0.156974,0.0865398,0.0704903,0.00942692,0.154538,0.0159824,0.144277,0.124981,NULL,NULL,NULL,NULL,NULL,NULL,0.738679,0.680026,0.867321,0.951081,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX008120,TX008,30084,"1999-08-31 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",30.3276,LBF01260,0.0469229,0.00479847,0.00321466,0.00879685,0.026788,0.0177154,0.0872433,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.016248,0.0138429,0.0775542,0.0843334,0.0176572,0.0175963,0.0171114,0.0155878,0.0254064,0.0149338,0.120391,0.156917,0.0903488,0.0927544,0.0133188,0.158832,0.0135499,0.166988,0.148174,NULL,NULL,NULL,NULL,NULL,NULL,0.57377,0.6034,0.807891,0.891061,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX009210,TX209,30380,"1999-11-22 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",27.4843,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0490576,0.0177154,0.017873,0.0364112,0.0178227,0.0166585,0.0177659,0.0192752,0.0138429,0.0177684,0.0482501,0.0176572,0.201801,0.0171114,0.0155878,0.0113408,0.0149338,0.208843,0.0845902,0.0363044,0.280221,0.0224189,0.0349952,0.00239454,0.0666575,0.0529742,0.0139544,0.0442052,0.0177307,0.0176638,0.0177307,0.0167855,0.386512,0.672491,0.710275,0.934101,NULL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,,,,
TX009220,TX209,30378,"1999-11-17 00:00:00",TX,OUTDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",26.9818,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00547478,0.0138429,0.0591896,0.064573,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.386705,0.141772,0.0650693,0.0379677,0.0249726,0.0667057,0.00553277,0.11217,0.0900236,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.512613,1.06254,0.681889,1.09979,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX009221,TX209,30379,"1999-11-21 00:00:00",TX,"DUPLICATE OUTDOOR","2001-10-29 00:00:00","2002-04-22 00:00:00",27.4592,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.000279382,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0168959,0.00628465,0.00380365,0.00179315,0.0005281,0.00018475,0.00084045,0.000823,0.00037855,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.402516,0.662314,0.640291,0.956959,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX011110,TX011,30154,"1999-09-08 00:00:00",TX,INDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",27.7406,LBF01260,0.0399743,0.00263952,0.00210766,0.00481499,0.0390591,0.0177154,0.0457747,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0125955,0.0138429,0.0468841,0.0597694,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.139586,0.0912948,0.0492807,0.107298,0.0142897,0.0669037,0.00754693,0.0676846,0.0674608,NULL,NULL,NULL,NULL,NULL,NULL,0.569668,0.733078,0.848545,0.749179,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX011120,TX011,30153,"1999-09-08 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",28.5605,LBF01260,0.0455094,0.00658631,0.00344274,0.00801655,0.0307588,0.0177154,0.0791801,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0125376,0.0138429,0.0795671,0.0875948,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0307098,0.149522,0.168202,0.101738,0.218922,0.0162751,0.139502,0.0137297,0.150355,0.148934,NULL,NULL,NULL,NULL,NULL,NULL,0.647348,0.720122,0.834582,0.881216,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX012110,TX012,30168,"1999-09-27 00:00:00",TX,INDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",NULL,LBF01260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.629673,0.722503,0.819981,0.843078,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
TX012120,TX012,30171,"1999-09-27 00:00:00",TX,OUTDOOR,"2000-01-26 00:00:00","2000-03-14 00:00:00",27.7778,LBF01260,0.0424069,0.00290257,0.00227831,0.00533099,0.0154166,0.0177154,0.0542348,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00887283,NULL,0.0636244,0.0623783,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.257693,0.101937,0.0671799,0.105396,0.00911856,0.0779806,0.00719021,0.116071,0.1043,NULL,NULL,NULL,NULL,NULL,NULL,0.607344,0.674544,0.800029,0.858997,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX015110,TX015,30189,"1999-10-19 00:00:00",TX,INDOOR,"2000-05-31 00:00:00","2000-06-05 00:00:00",27.9007,LBF05310,0.0156272,0.00166669,0.00708588,0.00373404,0.0329722,0.0177154,0.0531092,0.0177154,0.017873,0.0178218,0.0178227,NULL,0.0177659,0.0218795,NULL,0.0177684,0.0178224,0.0176572,0.0733153,0.0171114,0.0155878,0.0113408,0.0149338,0.0561744,0.0779024,0.0359977,0.0518472,0.0111439,0.137577,0.00555066,0.106301,0.179615,NULL,0.240535,0.178515,0.0582393,0.1103,0.0560542,1.28215,0.778274,0.901629,0.764132,NULL,<DL,,<DL,<DL,<DL,<DL,NA,<DL,,NA,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,NA,,,,,,,,,,
TX015120,TX015,30191,"1999-10-19 00:00:00",TX,OUTDOOR,"2000-05-31 00:00:00","2000-06-05 00:00:00",28.76,LBF05310,0.0345947,0.00537209,NULL,0.00446631,0.0109121,0.0177154,0.055766,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0126193,NULL,0.0652968,0.0850126,0.0176572,0.0827468,0.0171114,0.0155878,0.101511,0.0512195,0.176723,0.356332,0.171005,0.189324,0.0262253,0.416356,0.0273853,0.438079,0.351584,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.649523,0.771293,0.870237,0.871458,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,NA,,,<DL,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX015210,TX215,30347,"2000-01-31 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",29.49,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0128887,NULL,0.0177684,0.0356832,0.0176572,0.12854,0.0171114,0.0155878,0.0113408,0.0149338,0.126776,0.0818255,0.0279429,0.0686598,0.0145344,0.0310238,0.0027128,0.0393601,0.0279559,0.0139544,0.230293,0.175144,0.0430904,0.104332,0.0389163,0.443524,0.916302,0.734656,0.950901,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,NA,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,,,,,,,,,,
TX015220,TX215,30349,"2000-01-31 00:00:00",TX,OUTDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",29.4523,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0607476,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0124556,0.0138429,0.116082,0.122926,0.0176572,0.642758,0.0171114,0.0155878,0.0113408,0.0149338,0.182279,0.373968,0.139046,0.0898898,0.0381977,0.226625,0.0164054,0.219744,0.12992,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.302658,0.569464,0.643261,0.976816,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018110,TX018,30331,"1999-12-21 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",28.53,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0765428,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0137719,0.0138429,0.0640972,0.0819261,0.0176572,0.0499581,0.0171114,0.0155878,0.0254003,0.0393455,0.0992082,0.35022,0.155915,0.115475,0.0280127,0.331026,0.0295416,0.293884,0.228039,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.566466,0.610214,0.785811,0.926482,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018120,TX018,30330,"1999-12-21 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",27.62,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.157682,0.0177154,0.017873,0.0178218,0.0384763,0.0166585,0.0177659,0.028925,0.0138429,0.205292,0.244699,0.0393225,0.329657,0.0171114,0.0155878,0.0625627,0.142283,0.619698,0.698584,0.300491,0.139622,0.0313448,0.492766,0.0525383,0.386037,0.342161,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.554786,0.540315,0.761969,0.922906,NULL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,,,,<DL,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018210,TX218,30531,"2000-03-10 00:00:00",TX,INDOOR,"2001-10-29 00:00:00","2002-04-22 00:00:00",32.4095,LBF10291,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0093964,0.0138429,0.0408881,0.0458409,0.0176572,0.0423197,0.0171114,0.0155878,0.0113408,0.0149338,0.167002,0.0239807,0.0477226,0.232165,0.0235896,0.0062129,0.00345857,0.000823,0.0427622,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.562203,0.848722,0.772011,0.933034,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,<DL,<DL,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX018220,TX218,30532,"2000-03-10 00:00:00",TX,OUTDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",32.4673,LBF12201,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.000345511,0.0138429,0.0420527,0.0394746,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0544031,0.136522,0.0547758,0.291649,0.0234975,0.0576439,0.00521351,0.0792282,0.0473818,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.16114,0.768656,0.699336,0.814668,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX020110,TX020,30426,"2000-01-03 00:00:00",TX,INDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.221,LBF06220,0.0730178,0.00191297,0.00765068,0.00495214,0.0213807,0.0177154,0.0497177,0.0177154,0.017873,0.0692626,0.0360933,0.0166585,0.0177659,0.0298085,0.0138429,0.0405526,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0462765,0.0149338,0.0395022,0.0957659,0.0371563,0.0340096,0.00661394,0.0857281,0.00595636,0.0938208,0.0712582,NULL,0.142678,0.11639,0.0176638,0.0177307,0.0167855,0.502667,0.673578,0.842437,0.856691,NULL,<DL,,<DL,<DL,,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,,,,,,,,,NA,,,<DL,<DL,<DL,,,,,
TX020120,TX020,30594,"2000-01-03 00:00:00",TX,OUTDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",29.3212,LBF06220,0.0592082,0.00649494,0.00707445,0.0106284,0.0214617,0.0177154,0.132756,0.0177154,0.017873,0.0493223,0.039307,0.0166585,0.0177659,0.0418911,NULL,0.260512,0.0178224,0.071682,0.638265,0.0400894,0.0155878,0.0817852,0.147936,0.615031,0.415912,0.186174,0.151679,0.0353794,0.491177,0.0378613,0.373352,0.272787,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.67925,0.743389,0.873679,0.963425,NULL,<DL,,<DL,<DL,,,<DL,<DL,,NA,,<DL,,,,<DL,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX020210,TX220,30920,"2000-06-21 00:00:00",TX,INDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",28.2802,LBF12201,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0115981,0.0138429,0.0177684,0.0178224,0.0176572,0.0370955,0.0171114,0.0155878,0.0113408,0.0149338,0.0168959,0.00628465,0.0124635,0.00487664,0.0005281,0.00018475,0.00084045,0.000823,0.00037855,1.30302,0.195929,0.177913,0.0176638,0.049524,0.0167855,0.320218,0.958701,0.664611,0.91867,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,,,<DL,,<DL,,,,,
TX020220,TX220,30919,"2000-06-21 00:00:00",TX,OUTDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",28.429,LBF12201,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.000425777,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0168959,0.0359672,0.0127284,0.117948,0.0110289,0.00339971,0.00084045,0.0205029,0.013776,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.42996,0.686302,0.654272,0.957469,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX021110,TX021,30591,"2000-01-05 00:00:00",TX,INDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",29.05,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00463369,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0752348,0.0925714,0.0478554,0.0148996,0.0005281,0.0818478,0.00186032,0.0840156,0.0352916,0.0139544,0.0646527,0.0421959,0.0176638,0.0177307,0.0167855,0.64496,0.722154,0.80096,1.08364,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,,,<DL,<DL,<DL,,,,,
TX021120,TX021,30605,"2000-01-05 00:00:00",TX,OUTDOOR,"2001-03-28 00:00:00","2001-07-23 00:00:00",28.76,LBF03281,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0435835,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00651104,0.0138429,0.0507184,0.0549245,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0496541,0.110994,0.060066,0.0227635,0.00503239,0.0855583,0.00441293,0.113786,0.052096,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.498114,0.597895,0.820607,1.1473,NULL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX024110,TX024,30509,"2000-02-16 00:00:00",TX,INDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.3099,LBF06220,0.0598049,0.000529942,0.00558841,0.00287469,0.0174531,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00741793,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0168959,0.0824969,0.0156236,0.00484553,NULL,0.0144627,0.00084045,0.0114858,0.0117254,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.600191,0.745234,0.859073,0.863819,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,NA,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX024120,TX024,30507,"2000-02-16 00:00:00",TX,OUTDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.7235,LBF06220,0.0604973,0.000802835,0.00421032,0.00116143,0.00279667,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0017801,NULL,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0168959,0.0227785,0.0179115,0.00179315,NULL,0.0100742,0.00084045,0.00839109,0.00882401,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.502017,0.564142,0.770143,0.886224,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,NA,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX025110,TX025,30501,"2000-02-14 00:00:00",TX,INDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.522,LBF06220,0.0608454,0.00124227,0.00368417,0.00298127,0.050974,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.00946533,0.0138429,0.0177684,0.0178224,0.0176572,0.0495362,0.0171114,0.0155878,0.0113408,0.0149338,0.0557927,0.0744927,0.0339505,0.00771036,0.0005281,0.062474,0.00337829,0.0396404,0.0317381,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.527526,0.684504,0.866552,0.929254,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX025120,TX025,30500,"2000-02-14 00:00:00",TX,OUTDOOR,"2000-06-22 00:00:00","2000-07-25 00:00:00",27.3789,LBF06220,0.0613333,0.0015286,0.0035943,0.00376764,0.00868133,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.000349104,0.0138429,0.0177684,0.0178224,0.0176572,0.0175963,0.0171114,0.0155878,0.0113408,0.0149338,0.0706522,0.0557205,0.019912,0.00636283,0.00303179,0.0340211,0.00230652,0.0345985,0.0137267,0.0139544,0.0177307,0.0177307,0.0176638,0.0177307,0.0167855,0.671568,0.684812,0.939019,1.09471,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,
TX025210,TX225,30958,"2000-07-17 00:00:00",TX,INDOOR,"2001-12-02 00:00:00","2002-04-22 00:00:00",28.0565,LBF12201,NULL,NULL,NULL,NULL,NULL,0.0177154,0.0177154,0.0177154,0.017873,0.0178218,0.0178227,0.0166585,0.0177659,0.0066393,0.0138429,0.0177684,0.0178224,0.0176572,0.0715523,0.0171114,0.0155878,0.0113408,0.0149338,0.26233,0.0404637,0.0131609,0.13726,0.00927908,0.00451948,0.00084045,0.000823,0.00238183,0.0139544,0.0617983,0.0361605,0.0176638,0.0177307,0.0167855,0.50312,0.90386,0.67739,0.99471,NULL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,,,,,<DL,<DL,,<DL,,,<DL,<DL,<DL,,,,,
