LinkID,XRF_ID,Number_of_experiment,Sample_ID,Li,Be,Mg,Al,Ti,V,Cr,Mn,Co,Ni,Cu,Zn,Ga,Arsenic,Se,Rb,Sr,Ag,Cd,Cs,Ba,Tl,Pb,Bi,U,datestarted,dateended,Be_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Arsenic_flag,Se_flag,Rb_flag,Sr_flag,Ag_flag,Cd_flag,Cs_flag,Ba_flag,Tl_flag,Pb_flag,Bi_flag,U_flag,Li_flag,Mg_flag,Al_flag
TX014210,T12109,1,10254,0.0488789,-0.0173113,104.02,576.873,2.73315,2.47806,5.4276,2.72907,0.0875747,9.01205,29.3732,37.6215,0.124234,0.647137,0.956194,0.195516,1.10079,0.489808,0.623206,-0.00610987,2.65168,-0.0173113,9.29565,0.0106923,-0.03615,"2000-01-31 00:00:00","2000-02-04 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,,,<DL,,<DL,ND,,ND,<DL,<DL,ND,,,
TX015210,T12110,1,10255,0.0206314,-0.0314629,36.7187,29.6731,1.12493,1.76244,4.88242,1.00114,0.0613784,4.63588,7.51499,23.035,0.0293998,0.284198,0.159378,0.133073,0.240356,1.06922,0.334745,0.00309471,1.07799,-0.00979992,13.1556,0.0103157,-0.028884,"2000-01-31 00:00:00","2000-02-04 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX014220,T12111,1,10256,0.0648584,-0.0348413,157.751,403.73,3.02476,4.02122,6.23713,3.69907,0.601951,8.02261,6.06828,32.0058,0.209048,0.68557,2.24164,0.269082,0.551029,0.269082,0.521012,0.00857632,6.02487,-0.00482418,14.4366,0.00160806,-0.0284091,"2000-01-31 00:00:00","2000-02-04 00:00:00",ND,<DL,<DL,<DL,,,<DL,<DL,<DL,,,,,<DL,,<DL,<DL,,ND,,<DL,ND,,,
TX015220,T12112,1,10257,0.0677678,-0.0313924,115.953,66.1733,2.95338,6.36818,5.23257,2.88561,0.57204,8.12167,6.96015,36.7541,0.155467,1.03296,1.6917,0.32987,0.506764,0.890449,0.863541,0.0124573,3.11981,0.0114607,18.8056,0.103645,-0.0284027,"2000-01-31 00:00:00","2000-02-04 00:00:00",ND,<DL,,<DL,,,<DL,<DL,<DL,<DL,,,,<DL,,<DL,<DL,,<DL,,,ND,,,
TX010220,T12113,1,10339,0.076938,-0.0344895,63.3014,468.049,4.33453,9.40236,5.0015,4.27563,0.109305,8.04772,7.64923,38.1082,0.241957,0.757176,0.846849,0.276977,0.933869,0.304038,0.295548,0.00955093,5.70933,0.100285,13.1729,0.0848972,-0.0249385,"1999-12-21 00:00:00","1999-12-23 00:00:00",ND,<DL,,<DL,,<DL,<DL,,<DL,,,,,<DL,,<DL,<DL,,,<DL,<DL,ND,,,
TX013210,T12114,1,10346,0.0428319,-0.0357772,872.763,313.328,2.27261,2.24238,8.04383,1.72033,0.776517,11.8065,28.9191,16.3315,0.0901989,0.348702,0.720584,0.142605,0.562358,0.399596,0.950364,0.00806247,2.29831,-0.0181406,4.26303,-0.015621,-0.0186445,"2000-01-11 00:00:00","2000-01-13 00:00:00",ND,<DL,<DL,,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX013210,T12114,2,10346,0.057949,-0.0307382,989.669,179.39,2.93272,2.88687,10.4963,2.43487,1.06324,10.8793,33.1015,12.386,0.124464,0.548248,-5.06878,0.194003,0.665154,0.259511,1.11665,0.0408163,2.53867,0.0236835,4.52254,0.0408163,0.0302343,"2000-01-11 00:00:00","2000-01-13 00:00:00",ND,<DL,<DL,,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX018220,T12115,1,10384,0.0294484,-0.0327732,136.983,44.7711,1.55982,3.97411,2.59526,1.36175,0.0527222,3.19563,13.3515,22.5565,0.0807457,0.676839,1.06917,0.195215,0.366205,0.330107,0.172891,0.0109244,1.41495,-0.00759959,7.10182,0.000474975,-0.0242237,"2000-03-10 00:00:00","2000-03-12 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,,,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX018210,T12116,1,10385,0.0409688,-0.0328651,112.867,442.733,2.45273,2.57833,3.5877,1.44922,0.0342157,3.2595,4.81541,29.3175,0.105799,3.18791,0.861245,0.229605,0.735188,0.180083,0.95939,0.010805,1.99171,-0.0135062,7.16324,0.0711327,-0.0211597,"2000-03-10 00:00:00","2000-03-12 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,<DL,<DL,<DL,,ND,<DL,<DL,ND,,,
TX039110,T12118,1,10468,0.0432635,-0.0417184,181.346,624.231,3.55791,9.94031,5.42391,2.35477,0.0391432,6.29845,10.031,110.198,0.107129,1.19181,0.990941,0.209622,0.867331,0.286878,0.262156,0.0108159,1.40246,-0.0097858,4.46748,0.0432635,-0.0267822,"2000-03-22 00:00:00","2000-03-24 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,,,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX045110,T12119,1,10473,0.026039,-0.0509699,74.2942,111.358,2.8942,1.19059,8.80671,3.90806,0.0437676,3.00778,7.40781,28.4711,0.100278,2.1014,0.38449,0.174517,0.366762,0.190583,0.323548,0.00831031,2.75847,0,16.4915,0.00664825,-0.0299171,"2000-04-03 00:00:00","2000-04-05 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,ND,,<DL,ND,,,
TX045120,T12120,1,10474,0.0260011,-0.0482104,45.7945,1043.84,2.60932,1.47502,8.4184,5.79066,0.0417101,4.8465,20.5409,45.5074,0.155465,1.64511,1.10234,0.151131,0.300638,0.176591,0.303888,0.00758366,2.43435,0.00270845,17.4749,0.00325014,-0.0297929,"2000-04-03 00:00:00","2000-04-05 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,<DL,,,,<DL,<DL,<DL,<DL,,<DL,,<DL,ND,,,
TX039120,T12122,1,10480,0.0307442,-0.047419,759.746,57.007,1.60651,17.0813,5.29269,2.42306,0.059404,13.0011,3.82635,19.0249,0.131314,1.71021,2.43192,0.176128,0.453867,0.0979645,0.136004,0.0083374,1.74512,-0.0083374,5.75385,-0.0083374,-0.0312653,"2000-03-22 00:00:00","2000-03-24 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,<DL,<DL,<DL,,ND,<DL,ND,ND,,,
TX050110,T12123,1,10540,0.855049,-0.0381483,91.1613,42.9498,0.998434,5.69155,5.31489,1.27687,0.0258707,4.82554,11.1902,21.4244,0.049549,0.647645,0.59108,0.0758582,0.327111,0.395953,0.120584,0.00350789,0.898459,-0.0127161,2.8107,0.0096467,-0.0254322,"2000-04-17 00:00:00","2000-04-19 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX050120,T12124,1,10551,0.0419051,-0.0452768,1000.42,272.817,2.76044,15.9817,6.77996,2.36884,0.0910352,10.417,3.24018,13.9347,0.169065,0.804867,1.71474,0.176772,0.606901,0.1445,0.1156,0.0120417,2.8823,0.00385334,7.60024,0.0476851,-0.0289001,"2000-04-17 00:00:00","2000-04-19 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX059210,T12164,1,10895,-0.017325,-0.119109,177.419,36.0035,1.80234,9.33384,7.1222,4.1515,0.0265289,5.42868,6.36964,11.8189,0.118568,1.3768,1.56304,0.00757969,0.413093,0.103409,-0.436915,-0.0303187,1.79584,-0.0297773,2.75684,-0.0422297,-0.11532,"2000-10-03 00:00:00","2000-10-05 00:00:00",ND,<DL,,,,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,ND,ND,,ND,<DL,ND,ND,ND,,
TX044220,T12165,1,10897,0.00783597,-0.111271,164.19,536.503,3.36163,7.40238,7.39506,2.72692,0.038135,5.61996,3.92791,17.3802,0.150451,1.47995,1.4904,0.0741805,0.417396,0.157242,-0.379261,-0.0313439,2.27661,-0.0177615,6.71281,-0.0266423,-0.109704,"2000-09-19 00:00:00","2000-09-21 00:00:00",ND,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,ND,ND,,ND,<DL,ND,ND,,,
TX052220,T12166,1,10952,0.01134,-0.11826,49.0807,21.5514,1.79982,1.4877,6.30505,4.23522,0.01404,5.00041,44.6094,34.4196,0.11556,1.40994,2.53962,0.30132,0.24192,0.1323,0.0243,-0.02916,1.63566,0,10.3011,-0.02052,-0.1161,"2000-10-17 00:00:00","2000-10-19 00:00:00",ND,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,,,<DL,<DL,<DL,ND,,ND,<DL,ND,ND,,,
TX052210,T12167,1,10953,0.0200706,-0.116726,106.532,79.6484,1.93998,1.28557,6.4305,3.72573,0.00475356,3.81235,5.65356,27.465,0.113029,1.70072,1.90565,0.29472,0.357573,0.143663,0.108275,-0.0279932,1.78364,-0.0137325,9.37454,-0.018486,-0.112501,"2000-10-17 00:00:00","2000-10-19 00:00:00",ND,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,,,,<DL,<DL,<DL,ND,,ND,<DL,ND,ND,,,
TX033220,T12168,1,10954,0.0182585,-0.00608618,38.3264,108.555,1.19898,0.318141,6.57861,1.23494,0.0730342,2.45937,3.89682,23.9906,0.0995921,0.763539,0.849852,0.169307,0.190885,0.489661,0.199184,0.0780138,1.02414,0.00829934,4.94862,0.0962723,0.0193651,"2000-11-07 00:00:00","2000-11-09 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX033210,T12169,1,10955,0.0127049,-0.00662864,59.7682,533.274,1.6428,0.194992,17.0964,0.714236,0.0696007,3.31321,7.6141,14.3455,0.082858,0.80096,0.401585,0.115449,0.738541,0.576139,0.0812008,0.0773341,0.649054,0.00276193,2.66195,0.0883818,0.0198859,"2000-11-07 00:00:00","2000-11-09 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX033210,T12169,2,10955,0.0276193,-0.0320384,160.91,60.2101,1.8284,0.17124,21.9905,0.817532,0.0309336,3.46733,12.5447,11.4394,0.0546863,0.864485,-6.88274,0.106058,0.819742,0.192783,0.179526,0.0458481,0.912543,0.0154668,3.36514,0.0464005,0.0226478,"2000-11-07 00:00:00","2000-11-09 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX054210,T12170,1,10962,0.0710894,-0.00542667,858.5,12568.2,2.33238,2.51581,8.39506,3.31841,0.137295,4.71849,9.08425,46.8213,0.248542,2.79257,0.851987,0.294668,1.21612,1.08316,0.433048,0.0906254,3.93868,0.0151947,11.2669,0.192104,0.0200787,"2000-11-14 00:00:00","2000-11-16 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,,,,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
TX054220,T12171,1,10963,0.0608962,-0.00529532,84.1426,501.837,3.46843,4.21137,8.54506,5.64481,0.174746,12.3328,8.20775,69.1886,0.162037,2.42579,1.5653,0.37332,0.250998,0.503585,0.602078,0.098493,1.82953,0.0323015,16.9662,0.149858,0.0190632,"2000-11-14 00:00:00","2000-11-16 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,<DL,,,,<DL,,<DL,<DL,,<DL,,,<DL,,,
TX001220,T12173,1,10990,0.0707571,-0.00576539,272.126,33.2191,9.19213,2.95712,7.23347,3.62538,0.0754742,71.8682,4.30675,14.1357,0.0948669,0.536181,1.83339,0.163003,1.64785,0.0518885,0.105874,0.0131032,1.81191,-0.000524127,3.33292,0.00681364,0.00524127,"2001-02-07 00:00:00","2001-02-09 00:00:00",ND,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,,ND,<DL,<DL,<DL,,,
TX001210,T12174,1,11074,0.0126148,-0.00548471,39.3473,1.26148,-0.964212,0.501303,1.48307,0.474428,0.0170026,5.10462,1.16495,29.9685,0.0230358,0.057041,0.654875,0.038393,0.0630742,0.0460716,-0.0526532,0.00493624,0.375703,-0.00603318,1.73043,-0.0131633,-0.00603318,"2001-02-07 00:00:00","2001-02-09 00:00:00",ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,,ND,<DL,ND,ND,,,
TX016130,T12176,1,20024,0.174803,0.0117656,145.238,75.8377,20.0923,3.14478,12.1253,7.32661,0.452135,13.5741,22.9732,255.061,0.559707,1.33792,1.30766,0.710979,1.75307,0.499198,0.717702,0.0369776,12.0463,0.0016808,13.6128,0.806784,-0.0369776,"1999-11-15 00:00:00","1999-11-17 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,,,
TX009230,T12177,1,20027,0.1562,0.0230751,725.089,83.0702,22.6917,1.2993,13.6622,5.07296,1.2922,38.9081,27.9581,103.891,0.450851,0.500551,3.31571,0.395826,1.64898,2.16551,1.31528,0.0390501,9.7998,0.00355001,20.6699,0.1633,-0.0443751,"1999-11-22 00:00:00","1999-11-24 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,ND,,,
TX013130,T12178,1,20086,0.143168,0.0170438,824.238,120.074,16.8393,1.8305,20.2054,5.63979,0.276109,19.9208,43.8366,75.3336,0.311901,0.458478,2.15093,0.501088,1.54246,0.845372,0.709022,0.0340876,5.52219,-0.00681752,14.6747,0.344285,-0.063062,"1999-10-04 00:00:00","1999-10-06 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX010230,T12180,1,20101,0.540974,0.0736237,248.56,228.073,53.9373,9.0173,25.5746,20.2945,0.505763,20.7811,53.1211,142.574,1.25961,1.2372,0.726634,1.27081,7.64086,0.68502,3.70519,0.0880283,27.8009,0.052817,31.767,0.232075,-0.0704226,"1999-12-21 00:00:00","1999-12-23 00:00:00",<DL,,,,,<DL,<DL,<DL,<DL,,,<DL,,,,,<DL,,<DL,<DL,<DL,ND,,,
TX014130,T12181,1,20107,0.139237,0.0464124,87.8686,69.6518,13.9204,5.59104,8.85482,5.36063,0.23372,6.85412,35.3397,86.5426,0.28842,0.701159,1.05091,0.339805,1.02439,0.52877,0.469097,0.0248638,5.4949,-0.0116031,9.30735,0.0381245,-0.109401,"1999-10-13 00:00:00","1999-10-15 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX008230,T12183,1,20127,0.248481,0.04649,151.333,103.368,16.4799,4.57365,15.7793,6.06775,0.272528,21.9785,78.5681,83.5377,0.551468,0.846439,1.24241,0.570705,1.97021,1.12378,0.806361,0.0400776,11.9463,0.0112217,16.948,0.0785521,-0.100996,"1999-11-29 00:00:00","1999-12-01 00:00:00",<DL,<DL,,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,ND,,,
TX013230,T12184,1,20146,0.147402,0.0443792,264.374,60.6411,12.4405,2.18885,10.4957,3.86575,0.342354,10.1898,24.6654,38.7209,0.242501,0.5801,0.0396243,0.28688,1.01914,0.310655,0.664104,0.0285295,4.02266,-0.0142648,6.9612,-0.0174347,-0.0998533,"2000-01-11 00:00:00","2000-01-13 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX013230,T12184,2,20146,0.110948,-0.0871735,1131.04,469.945,5.7804,2.05888,10.5528,3.60106,0.343939,8.85683,22.3624,21.8552,0.232991,0.518286,-16.2729,0.288465,0.838451,0.332844,0.497682,0.134723,4.03217,0.0396243,6.70444,0.104608,0.0744937,"2000-01-11 00:00:00","2000-01-13 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX014230,T12185,1,20168,0.113228,0.0466232,90.2825,72.4991,11.396,2.11136,10.8582,3.62162,0.226456,8.51872,73.265,94.6451,0.284735,0.407953,0.396297,0.344679,1.89823,0.524511,0.987413,0.0266418,4.48748,0,10.3803,0.0532837,-0.113228,"2000-01-31 00:00:00","2000-02-04 00:00:00",<DL,<DL,,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX014230,T12185,2,20168,0.0715999,-0.113228,396.797,595.278,5.56315,2.0431,10.8699,3.37019,0.169842,7.2216,66.2382,50.0367,0.29306,0.499534,-22.0578,0.333023,1.73005,0.461237,0.87252,0.114893,4.82217,0.0466232,9.86247,0.166511,0.0682697,"2000-01-31 00:00:00","2000-02-04 00:00:00",<DL,<DL,,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
TX015230,T12186,1,20169,0.0693274,0.0370821,38.2107,15.5761,5.76385,1.63806,9.42853,1.11085,0.140267,77.034,13.4237,23.4601,0.0983482,0.204758,0.175737,0.162839,-0.0628784,0.316004,0.15639,0.0161227,1.45749,-0.0177349,6.39586,-0.0112859,-0.109634,"2000-01-31 00:00:00","2000-02-04 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,,ND,<DL,ND,ND,,,
TX023130,T12187,1,20208,0.0874224,0.0437112,151.818,74.9909,9.88222,3.71195,8.38031,2.08415,0.143373,5.32052,15.0996,29.7638,0.849745,1.84461,1.47044,0.213311,1.9093,0.298984,0.318217,0.0279752,19.7749,-0.0227298,4.67185,1.30434,-0.120643,"2000-02-09 00:00:00","2000-02-11 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,,ND,,,
TX018230,T12188,1,20274,0.30104,0.0504206,315.87,150.075,23.3699,2.85173,10.7707,8.32532,1.12853,10.9368,23.9854,108.211,0.437472,2.54327,0.963922,0.783001,3.20319,0.634706,1.06476,0.0474546,8.5359,0.00593183,17.2201,0.293626,-0.0845286,"2000-03-10 00:00:00","2000-03-12 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,,<DL,<DL,,<DL,<DL,<DL,ND,,,
TX018240,T12189,1,20276,0.180826,0.039249,98.459,83.8247,18.1373,2.82453,6.70598,4.29917,0.217271,5.17246,7.37461,55.243,0.229887,2.55259,0.525657,0.434543,1.97787,0.703679,0.503229,0.0350438,4.29356,-0.005607,9.61181,0.633592,-0.0925156,"2000-03-10 00:00:00","2000-03-12 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,,ND,,,
TX039130,T12191,1,20304,0.191951,0.0430236,184.174,107.278,19.2216,7.93288,9.26992,5.55666,1.15502,10.0576,27.1197,101.105,0.314403,0.445128,0.774424,0.479878,2.98848,0.784353,0.23663,0.0380593,5.47392,-0.0182023,7.06414,0.603985,-0.102595,"2000-03-22 00:00:00","2000-03-24 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,,ND,,,
TX045130,T12192,1,20333,0.113299,0.0453196,62.1576,30.9916,15.325,1.17482,13.0154,4.38728,0.470627,35.663,10.5403,182.307,0.310265,1.89296,0.929052,0.240542,0.430536,0.101098,0.174306,0.0261459,5.11588,-0.00871531,15.4906,0.21614,-0.115042,"2000-04-03 00:00:00","2000-04-05 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,ND,,,
TX050130,T12193,1,20342,0.751543,0.0413845,57.3424,96.0286,14.0343,6.35832,8.57984,2.95651,0.291347,9.67239,9.45222,34.7944,0.205267,0.385704,0.855832,0.269827,1.73318,0.271482,0.187058,0.0264861,3.26441,-0.0215199,4.00768,-0.0496614,-0.109255,"2000-04-17 00:00:00","2000-04-19 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,ND,ND,,,
TX051130,T12194,1,20392,0.199434,0.0427359,121.101,68.504,18.1485,1.8044,14.3703,3.74493,0.720178,7.77159,17.6483,48.1965,0.398868,1.5749,0.80565,0.357715,1.9516,1.05732,2.05132,0.0348218,8.28759,-0.0174109,7.27934,1.47201,-0.099717,"2000-04-19 00:00:00","2000-04-21 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,,ND,,,
TX058130,T12195,1,20417,0.0307076,0.03394,5.57424,-11.8531,-10.7962,0.221418,0.523646,-0.161619,0.0274752,11.8952,2.41782,54.3686,0.0161619,-0.0404048,0.387886,0.0371724,-0.408896,0.093739,-0.27152,0.0210105,0.0452533,-0.0290914,0.706275,-0.0953552,-0.113133,"2000-05-10 00:00:00","2000-05-12 00:00:00",<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,,ND,<DL,ND,ND,,,ND
TX073130,T12196,1,20418,0.139767,0.0454665,91.1182,64.1414,10.1508,0.407514,23.4152,3.14392,0.220597,366.595,51.0403,59.359,0.346892,0.400779,0.47824,0.340157,1.28653,1.51723,0.791454,0.028627,6.99679,0.0505183,52.3875,0.170078,-0.112824,"2000-06-05 00:00:00","2000-06-07 00:00:00",<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,ND,,,
TX020230,T12197,1,20425,0.0855948,0.0403749,61.0468,23.0944,5.48775,1.12565,11.628,1.59562,0.11628,6.08692,4.14569,12.6874,0.10013,-0.0322999,0.836568,0.127585,0.11951,0.104975,-0.227714,0.0209949,1.33076,-0.0209949,1.56009,-0.0823648,-0.11305,"2000-06-21 00:00:00","2000-06-23 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,,ND,<DL,ND,ND,,,
TX064130,T12198,1,20441,0.167179,0.0557262,298.741,44.1206,16.9674,3.32177,16.5822,3.39203,0.205945,6.76952,13.3743,33.3509,0.288323,0.450655,0.227751,0.329511,1.15571,0.818933,0.0145373,0.0339203,5.25038,-0.0218059,15.2787,-0.0896465,-0.15991,"2000-05-17 00:00:00","2000-05-19 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,ND,ND,,,
TX076130,T12199,1,20443,0.110543,0.0416538,99.4726,59.6611,10.4247,1.09421,12.9383,1.95773,0.203463,52.9484,26.9452,53.349,0.358864,0.241913,0.0288373,0.286771,1.02693,1.42424,0.405324,0.0240311,8.9716,-0.00480621,13.8451,0.49504,-0.0977263,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,ND,<DL,,ND,,,
TX025230,T12200,1,20467,0.0959286,0.0422736,70.792,24.9902,6.12154,1.63241,6.17845,1.93158,0.160965,5.66141,4.91512,14.1145,0.182102,0.785313,0.351196,0.182102,0.333311,0.354448,0.0747918,0.0975545,3.62577,-0.0195109,3.61602,0.0552809,-0.113814,"2000-07-17 00:00:00","2000-07-19 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,ND,,,
TX029230,T12202,1,20472,0.093617,0.0387381,78.3316,79.9619,6.96479,1.54952,13.2274,1.28804,0.117828,4.64211,24.0644,54.3624,0.204989,0.124285,-0.180778,0.2292,1.89494,0.66339,0.0581071,0.019369,3.42832,-0.017755,7.6201,0.0661776,-0.108144,"2000-07-26 00:00:00","2000-07-28 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,,<DL,<DL,,ND,<DL,<DL,ND,,,
TX035230,T12203,1,20474,0.0999919,0.0377019,45.4061,18.9493,11.3122,1.39333,8.79928,2.08016,0.339317,6.4798,11.7023,103.811,0.231129,0.119662,-0.0278666,0.127858,0.319646,0.257356,-0.0770429,0.022949,4.66683,-0.0196705,6.99287,0.190148,-0.111466,"2000-08-02 00:00:00","2000-08-04 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,,ND,<DL,<DL,ND,,,
TX032230,T12204,1,20476,0.170477,0.0391003,78.1537,48.3593,9.03843,2.63536,8.94146,5.27698,0.303418,114.408,17.1776,203.369,0.272138,0.846131,-0.462948,0.243986,0.902435,0.630297,0.492664,0.0250242,4.94697,-0.00156401,14.1011,0.941536,-0.101661,"2000-07-31 00:00:00","2000-08-02 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,,<DL,<DL,,ND,<DL,,ND,,,
TX041230,T12205,1,20528,0.0859838,0.0395526,61.616,29.5956,3.69386,1.01977,5.80047,1.72827,0.0963019,4.30435,7.28111,19.8365,0.154771,0.16165,0.311261,0.147892,0.560614,0.555455,-0.175407,0.0240755,2.83747,-0.0257951,2.7876,-0.0791051,-0.113499,"2000-08-09 00:00:00","2000-08-11 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,,ND,<DL,ND,ND,,,
TX049230,T12206,1,20534,0.26425,0.0505663,104.966,109.06,19.0146,2.54463,10.6238,6.74979,0.44531,21.2786,13.5453,54.7421,0.406162,1.88727,0.365383,0.487721,2.25591,0.388219,0.0309923,0.0407793,7.72523,-0.00978703,7.81658,-0.0603534,-0.0962392,"2000-08-16 00:00:00","2000-08-18 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,ND,ND,,,
