LinkID,SampleID,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Arsenic,Se,Br,Rb,Sr,Y,Zr,Mo,Pd,Ag,Cd,Indium,Sn,Sb,Ba,La,Hg,Pb,datestarted,dateended,Al_flag,Si_flag,P_flag,S_flag,Cl_flag,K_flag,Ca_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Fe_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Ge_flag,Arsenic_flag,Se_flag,Br_flag,Rb_flag,Sr_flag,Y_flag,Zr_flag,Mo_flag,Pd_flag,Ag_flag,Cd_flag,Indium_flag,Sn_flag,Sb_flag,Ba_flag,La_flag,Hg_flag,Pb_flag
CA028130,20291,0.0669,0.1446,0.0097,0.1496,0.0537,0.0462,0.1532,0.0091,0.00035,0.0169,0.0007,0.0764,0.0012,0.0006,0.0053,0.01095,0.00115,0.0006,0.0003,0.00035,0.0013,0.0002,0.0017,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-02-28 00:00:00","2000-03-01 00:00:00",,,,,,,,,<DL,,<DL,,<DL,<DL,,<DL,ND,<DL,<DL,<DL,,<DL,,ND,<DL,<DL,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL
TX038130,20298,0.1195,0.5591,0.0027,0.7019,0.2351,0.119,0.5706,0.0252,0.0032,0.0016,0.0078,0.179,0.0012,0.0034,0.0055,0.0345,0.00115,0.0006,0.0007,0.00035,0.0029,0.0002,0.0026,0.0003,0.0014,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-03-20 00:00:00","2000-03-22 00:00:00",,,,,,,,,,,,,ND,,,,ND,<DL,,<DL,,<DL,,ND,,<DL,<DL,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL
TX042130,20302,0.261034,1.6061,0.001,1.08437,0.329175,0.308306,0.717958,0.04379,0.00540746,0.00055,0.00722916,0.34301,0.0012,0.00807083,0.0219872,0.130056,0.00115,0.0006,0.00262878,0.000910851,0.00605312,0.00160264,0.00353964,0.0003,0.0237398,0.00055,0.00115,0.00185,0.0009,0.0013,0.0125905,0.00205,0.0167,0.0095,0.00075,0.00407,"2000-03-27 00:00:00","2000-03-29 00:00:00",,,ND,,,,,,,<DL,,,ND,,,,ND,ND,,,,,,<DL,,ND,<DL,<DL,ND,<DL,,<DL,<DL,ND,ND,
TX039130,20304,0.326317,1.16936,0.00527314,0.728422,0.280756,0.578501,1.03168,0.065815,0.00840614,0.00163269,0.00473259,0.148707,0.0012,0.00360736,0.0103698,0.0660798,0.00115,0.0006,0.000948725,0.00035,0.00447886,0.000474362,0.00338673,0.0003,0.0261341,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-03-22 00:00:00","2000-03-24 00:00:00",,,,,,,,,,,,,<DL,,,,ND,ND,,<DL,,,,ND,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,<DL
CA011230,20305,0.0351819,0.154135,0.001,0.332304,0.0488644,0.0518412,0.131753,0.00742007,0.00116869,0.00302095,0.00159868,0.112348,0.0012,0.00192944,0.00767365,0.01095,0.00115,0.0006,0.0003,0.00076075,0.00338479,0.0002,0.00116869,0.0003,0.00174201,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00367144,"2000-03-01 00:00:00","2000-03-03 00:00:00",,,ND,,,,,,,,,,<DL,,,<DL,ND,<DL,<DL,,,ND,,<DL,,<DL,ND,<DL,ND,ND,<DL,ND,<DL,<DL,ND,
CA030130,20308,0.108615,0.30294,0.001,0.385082,0.0400984,0.0829425,0.211646,0.0156275,0.00035,0.00055,0.00237959,0.165999,0.0012,0.0006,0.00671548,0.01095,0.00115,0.0006,0.000720741,0.00035,0.00139572,0.0002,0.00154445,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00237959,"2000-03-13 00:00:00","2000-03-15 00:00:00",,,ND,,,,,,ND,<DL,,,ND,<DL,,<DL,<DL,<DL,,<DL,,<DL,,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
CA015230,20311,0.048,0.1212,0.001,2.106,0.0311,0.0624,0.1079,0.0122,0.0094,0.0023,0.0024,0.1063,0.0012,0.0061,0.0054,0.0412,0.00115,0.0006,0.0015,0.0016,0.0042,0.0002,0.0011,0.0003,0.001,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0054,"2000-03-14 00:00:00","2000-03-16 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,<DL,,,,<DL,,ND,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,
CA019230,20312,0.0211916,0.122926,0.001,0.213639,0.0994721,0.0499461,0.137255,0.0111614,0.00035,0.00055,0.0022409,0.0793148,0.0012,0.0006,0.00639948,0.01095,0.00115,0.0006,0.0003,0.00035,0.00227322,0.0002,0.00088343,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0053329,"2000-03-06 00:00:00","2000-03-08 00:00:00",,,ND,,,,,,<DL,ND,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,ND,ND,ND,<DL,<DL,<DL,ND,ND,
CA029130,20314,0.0014,0.572769,0.001,0.221321,0.188297,0.0567787,0.177984,0.014299,0.00035,0.00055,0.00168018,0.119467,0.0012,0.0006,0.00432213,0.319815,0.00115,0.0006,0.0003,0.00035,0.00152955,0.0002,0.00191194,0.0003,0.00206257,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0335689,0.0095,0.00075,0.00115,"2000-03-08 00:00:00","2000-03-10 00:00:00",<DL,,ND,,,,,,ND,<DL,,,ND,<DL,,,ND,<DL,ND,<DL,,ND,,<DL,,ND,ND,<DL,<DL,<DL,<DL,ND,,<DL,<DL,ND
CA016230,20317,0.00849359,0.0863462,0.001,0.220085,0.106827,0.0475962,0.0788034,0.0069765,0.000844017,0.00055,0.0007,0.108654,0.0012,0.00162393,0.00740385,0.023515,0.00115,0.0006,0.00102564,0.00141026,0.00183761,0.0002,0.000982906,0.0003,0.00105769,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00461539,0.0167,0.0095,0.00075,0.00274573,"2000-03-07 00:00:00","2000-03-09 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,,,,<DL,ND,,,,<DL,,<DL,,ND,ND,ND,ND,ND,<DL,,<DL,<DL,ND,
NJ036130,20318,0.168748,0.355324,0.001,0.496153,0.0918752,0.14935,0.199134,0.0173569,0.00035,0.00111004,0.00196219,0.106048,0.0012,0.00384589,0.0146547,0.0228286,0.00115,0.0006,0.0003,0.00035,0.00239947,0.0002,0.000661537,0.0003,0.00273585,0.00055,0.00115,0.00185,0.00204067,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00355436,"2000-04-05 00:00:00","2000-04-07 00:00:00",,,ND,,,,,,ND,,,,ND,,,,ND,ND,<DL,<DL,,ND,,ND,,ND,ND,ND,,<DL,<DL,<DL,<DL,<DL,ND,
NJ034130,20323,0.126733,0.342527,0.001,0.803729,0.0492994,0.0881358,0.175074,0.0197285,0.00557449,0.00055,0.00387602,0.152863,0.0012,0.00470348,0.00599911,0.0555054,0.00115,0.0006,0.00129563,0.00161138,0.0034514,0.0002,0.00143717,0.0003,0.00520431,0.00055,0.00115,0.00185,0.0009,0.00276547,0.0055,0.00205,0.0167,0.0095,0.00075,0.00510632,"2000-03-15 00:00:00","2000-03-17 00:00:00",,,ND,,,,,,,<DL,,,<DL,,,,<DL,<DL,,,,ND,,ND,,ND,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,
CA031130,20324,0.656782,0.468793,0.001,0.605503,0.130714,0.10076,2.10898,0.0269564,0.00035,0.0848196,0.0126432,0.713628,0.0012,0.044128,0.776469,2.90868,0.00115,0.0006,0.0003,0.00035,0.00247297,0.0002,0.00247297,0.0003,0.00162723,0.00190558,0.00115,0.00185,0.0009,0.0013,0.0150091,0.00477465,0.0167,0.0095,0.00075,0.0292902,"2000-03-15 00:00:00","2000-03-17 00:00:00",,,ND,,,,,,ND,,,,<DL,,,,ND,ND,<DL,<DL,,<DL,,<DL,,,<DL,ND,ND,ND,,,<DL,ND,ND,
CA017230,20328,0.201206,0.518009,0.001,0.217937,0.148949,0.137324,0.23532,0.0188169,0.000717042,0.00160791,0.00419361,0.223695,0.0012,0.0006,0.0166006,0.01095,0.00115,0.0006,0.0003,0.00035,0.00193384,0.0002,0.00215113,0.0003,0.00115161,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0353523,0.0095,0.00075,0.00537782,"2000-03-20 00:00:00","2000-03-22 00:00:00",,,ND,,,,,,,,,,ND,<DL,,<DL,ND,ND,<DL,<DL,,<DL,,ND,,ND,ND,<DL,ND,<DL,<DL,<DL,,<DL,ND,
CA012230,20330,0.0376815,0.171506,0.001,0.370423,0.0474106,0.0578873,0.49415,0.0123727,0.00211268,0.00055,0.0007,0.114951,0.0012,0.00200433,0.00783315,0.01095,0.00115,0.0006,0.000823402,0.00035,0.00189599,0.0002,0.00192849,0.0003,0.00572048,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-03-21 00:00:00","2000-03-23 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,,,<DL,ND,<DL,,<DL,,ND,,ND,,ND,ND,<DL,<DL,ND,<DL,ND,<DL,ND,<DL,<DL
TX043130,20332,0.080752,0.317765,0.001,0.704414,0.108558,0.12658,1.25812,0.0177036,0.00035,0.00055,0.00383907,0.104105,0.0012,0.00376228,0.0189321,0.0222666,0.00115,0.0006,0.00127238,0.00035,0.00292866,0.0002,0.00202922,0.0003,0.0316339,0.00055,0.00115,0.00185,0.00322482,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00379519,"2000-03-29 00:00:00","2000-03-31 00:00:00",,,ND,,,,,,ND,<DL,,,ND,,,,ND,<DL,,<DL,,ND,,ND,,ND,<DL,<DL,,ND,<DL,<DL,<DL,<DL,ND,
TX045130,20333,0.0422169,0.175003,0.001,0.462492,0.0340478,0.0692576,0.25716,0.0254603,0.00123176,0.00055,0.00421821,0.084399,0.0012,0.0017663,0.00452034,0.0325952,0.00115,0.0006,0.00253325,0.000732086,0.00325371,0.0002,0.000999355,0.0003,0.00115042,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00195223,0.00448548,"2000-04-03 00:00:00","2000-04-05 00:00:00",,,<DL,,,,,,,<DL,,,<DL,,,,ND,<DL,,,,<DL,,ND,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,
TX044130,20334,0.0621789,0.226115,0.001,0.437012,0.0507879,0.05884,0.158656,0.00902872,0.00035,0.00055,0.00195338,0.0903553,0.0012,0.00157861,0.00412255,0.01095,0.00115,0.0006,0.00127197,0.00035,0.010119,0.0002,0.00127197,0.0003,0.00236223,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0037137,"2000-04-03 00:00:00","2000-04-05 00:00:00",,,ND,,,,,,ND,<DL,,,ND,,,<DL,<DL,<DL,,<DL,,<DL,,<DL,,<DL,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,ND,
TX041130,20335,0.0449214,0.131334,0.001,0.2545,0.079236,0.069827,0.134601,0.00715476,0.00035,0.00055,0.00151372,0.0399991,0.0012,0.0006,0.0026245,0.01095,0.00115,0.0006,0.0003,0.00035,0.00115434,0.000544502,0.00025,0.0003,0.00625088,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0024067,"2000-04-05 00:00:00","2000-04-07 00:00:00",,,ND,,,,,,<DL,<DL,,,ND,<DL,,<DL,<DL,ND,ND,ND,,,<DL,ND,,ND,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,ND,
TX046130,20336,0.247009,0.728048,0.001,0.35769,0.232681,0.181078,0.704167,0.047076,0.00035,0.00160935,0.00384167,0.187515,0.0012,0.0162077,0.0149721,0.0453317,0.00115,0.0006,0.00126671,0.00035,0.0050357,0.0002,0.00318755,0.000996757,0.0359767,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00270993,"2000-04-05 00:00:00","2000-04-07 00:00:00",,,<DL,,,,,,ND,,,,ND,,,,ND,ND,,<DL,,<DL,,,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
TX047130,20338,0.356635,0.773726,0.001,0.557465,0.695075,0.147974,1.18955,0.0259214,0.00110549,0.00152005,0.00540077,0.19346,0.0012,0.00251038,0.00870572,0.028996,0.00115,0.0006,0.0003,0.00035,0.008176,0.0002,0.00566562,0.0003,0.00470984,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0031207,"2000-04-10 00:00:00","2000-04-12 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,<DL,<DL,,<DL,,ND,,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,
TX049130,20339,0.364536,1.3311,0.001,0.580244,0.172458,0.153922,0.735142,0.0359442,0.00035,0.00055,0.00651461,0.255056,0.0012,0.00171266,0.00723002,0.101556,0.00115,0.0006,0.0003,0.00035,0.00354455,0.0002,0.00211372,0.0003,0.0061569,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00286166,"2000-04-12 00:00:00","2000-04-14 00:00:00",,,ND,,,,,,ND,<DL,,,ND,,,,ND,ND,ND,ND,,<DL,,<DL,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,
TX050130,20342,0.169511,0.957031,0.001,0.786306,0.0664249,0.0918847,0.502243,0.0208357,0.00688638,0.00112566,0.00367495,0.104267,0.0012,0.00371909,0.00506546,0.0232747,0.00115,0.0006,0.0003,0.00035,0.00243893,0.0002,0.00185403,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00419363,0.0167,0.0095,0.00075,0.00115,"2000-04-17 00:00:00","2000-04-19 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,<DL,ND,ND,,<DL,,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,,<DL,ND,<DL,<DL
CA018230,20343,0.0163705,0.179523,0.001,1.80173,0.0385374,0.0928494,0.130878,0.0176598,0.00596966,0.00139762,0.00175515,0.139003,0.0012,0.00250271,0.00671723,0.01095,0.00115,0.0006,0.0003,0.000790899,0.00472373,0.0002,0.00182015,0.0003,0.0004,0.00118093,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00404117,"2000-04-06 00:00:00","2000-04-08 00:00:00",,,ND,,,,,,,,,,ND,,,<DL,<DL,<DL,<DL,,,ND,,<DL,<DL,,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,
CA032130,20345,0.4106,1.161,0.0029,0.5634,0.4191,0.3606,1.347,0.0711,0.0017,0.003,0.0091,0.5883,0.0012,0.0116,0.0372,0.1078,0.00115,0.0069,0.0003,0.001,0.0041,0.0012,0.0095,0.0009,0.0078,0.00055,0.00115,0.00185,0.0009,0.0027,0.0055,0.00205,0.0167,0.0095,0.0076,0.004,"2000-04-10 00:00:00","2000-04-12 00:00:00",,,,,,,,,,,,,ND,,,,ND,,ND,,,,,,,ND,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,
CA010230,20349,0.00684008,0.0960405,0.001,0.755684,0.0093,0.0496243,0.0618015,0.00594412,0.00286127,0.00055,0.0007,0.0695954,0.0012,0.0006,0.00623314,0.01095,0.00115,0.0006,0.0003,0.00035,0.00315029,0.0002,0.000857418,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00295761,"2000-03-29 00:00:00","2000-03-31 00:00:00",,,ND,,<DL,,,,,<DL,<DL,,ND,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,
CA020230,20350,0.0514539,0.26859,0.001,1.71365,0.034606,0.102109,0.2202,0.0176582,0.0137736,0.00055,0.00267481,0.154606,0.0012,0.00571587,0.0103996,0.0258602,0.00115,0.0006,0.0003,0.0018313,0.00377358,0.0002,0.00234184,0.0003,0.00109878,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00425083,"2000-04-11 00:00:00","2000-04-13 00:00:00",,,ND,,,,,,,<DL,,,<DL,,,,ND,<DL,<DL,,,<DL,,ND,,<DL,ND,ND,ND,ND,<DL,<DL,<DL,ND,ND,
CA036130,20353,0.1284,0.4244,0.0166,0.5098,0.098,0.3147,0.5094,0.0326,0.0035,0.0016,0.0035,0.2316,0.0012,0.003,0.0056,0.0297,0.00115,0.0006,0.0007,0.00035,0.0047,0.0006,0.0048,0.0003,0.0068,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0027,"2000-04-19 00:00:00","2000-04-21 00:00:00",,,,,,,,,,,,,ND,,,,ND,<DL,,<DL,,,,ND,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,
NJ037130,20357,0.057235,0.1808,0.001,0.40056,0.12169,0.0747549,0.322396,0.0131186,0.00035,0.00134534,0.00220977,0.150606,0.0012,0.00247154,0.0111097,0.01095,0.00115,0.0006,0.000785292,0.00035,0.00150971,0.0002,0.00120533,0.0003,0.00819382,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00797467,"2000-04-12 00:00:00","2000-04-14 00:00:00",,,ND,,,,,,ND,,,,ND,,,<DL,ND,ND,,<DL,,<DL,,<DL,,ND,<DL,<DL,<DL,<DL,<DL,ND,<DL,ND,<DL,
NJ024230,20361,0.0195,0.0579,0.001,0.4051,0.0242,0.0323,0.0492,0.0035,0.0016,0.00055,0.002,0.0541,0.0012,0.0027,0.0028,0.01095,0.00115,0.0006,0.0003,0.00035,0.0014,0.0002,0.00025,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.0032,"2000-04-18 00:00:00","2000-04-20 00:00:00",,,ND,,,,,,,<DL,,,<DL,,,<DL,ND,ND,ND,<DL,,<DL,<DL,ND,<DL,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,ND,ND,
NJ023140,20364,0.37837,0.887364,0.001,1.14985,0.395021,0.371282,0.744026,0.0567724,0.00035,0.0064243,0.0046804,0.366219,0.0012,0.00776317,0.0373532,0.0666057,0.00115,0.0006,0.00163139,0.00035,0.00304901,0.0002,0.00237395,0.0003,0.0314802,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00724562,"2000-03-29 00:00:00","2000-03-31 00:00:00",,,ND,,,,,,ND,,,,ND,,,,ND,ND,,<DL,,ND,,ND,,ND,<DL,<DL,ND,ND,<DL,ND,<DL,<DL,ND,
CA040130,20368,0.00831972,0.142707,0.001,1.24854,0.0093,0.0511319,0.103699,0.0110152,0.00361727,0.00184364,0.00169195,0.13769,0.0012,0.00204201,0.00681447,0.0233722,0.00115,0.0006,0.000688448,0.00035,0.00589265,0.0002,0.00123687,0.0003,0.00296383,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00816803,0.0167,0.0095,0.00075,0.00376896,"2000-05-03 00:00:00","2000-05-05 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,<DL,<DL,,<DL,,<DL,,ND,,ND,<DL,ND,ND,ND,<DL,,<DL,ND,<DL,
CA041130,20370,0.123679,0.442999,0.001,0.91358,0.18741,0.147481,0.316428,0.0274163,0.0022022,0.00164609,0.00349238,0.233678,0.0012,0.00506062,0.0107552,0.0413636,0.00115,0.0006,0.0003,0.00035,0.00238016,0.0002,0.0026026,0.0003,0.0011011,0.00055,0.00115,0.00185,0.00234679,0.0013,0.0055,0.00205,0.0482705,0.0095,0.00075,0.0048048,"2000-05-08 00:00:00","2000-05-10 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,,ND,,ND,,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,ND,
CA038130,20373,0.35033,0.847907,0.001,0.469934,0.0698899,0.171806,0.344824,0.0469604,0.0034141,0.00221366,0.00654185,0.374009,0.0012,0.00131057,0.0163877,0.0254405,0.00115,0.0006,0.00123348,0.00035,0.00352423,0.000473568,0.00418502,0.00064978,0.00712555,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00243392,"2000-05-01 00:00:00","2000-05-03 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,<DL,,<DL,,,,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
CA037130,20374,0.134632,0.343506,0.0105411,0.302597,0.148052,0.178896,0.212771,0.0247511,0.000963203,0.00125541,0.00282468,0.147727,0.0012,0.00217533,0.00439394,0.736472,0.00115,0.0006,0.0003,0.00035,0.00299783,0.0002,0.00114719,0.0003,0.00114719,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-04-24 00:00:00","2000-04-26 00:00:00",,,,,,,,,,,,,<DL,,,,ND,<DL,<DL,<DL,,ND,,ND,,ND,<DL,ND,ND,ND,<DL,<DL,<DL,<DL,ND,<DL
CA039130,20377,0.140844,0.426637,0.001,1.22309,0.0191565,0.135072,0.278024,0.0269922,0.00384018,0.00230855,0.00410655,0.242397,0.0012,0.00230855,0.0063374,0.01095,0.00115,0.0006,0.0003,0.00035,0.00495005,0.000732519,0.00304107,0.000765816,0.00651498,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00410655,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,ND,,,,,,,,,,ND,,,<DL,<DL,<DL,<DL,<DL,,,,,,ND,ND,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,
TX056130,20381,0.105754,0.488666,0.001,1.07637,0.164012,0.17087,0.544344,0.022713,0.00686969,0.00188306,0.00413809,0.203998,0.0012,0.00398698,0.0112054,0.0716145,0.00115,0.0006,0.00215041,0.00035,0.0077531,0.000418458,0.00398698,0.0003,0.00548645,0.00055,0.00115,0.00185,0.0009,0.00341741,0.0055,0.00413809,0.0167,0.0095,0.00075,0.00230152,"2000-05-08 00:00:00","2000-05-10 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,<DL,,<DL,,,,<DL,,<DL,<DL,<DL,ND,,<DL,,<DL,<DL,ND,
TX057130,20382,0.372741,0.647251,0.001,0.620879,0.140725,0.146064,0.477057,0.0132184,0.00285081,0.00214612,0.00373702,0.097739,0.0012,0.00380108,0.00306435,0.0784667,0.00115,0.0006,0.0003,0.00035,0.00387582,0.0002,0.00359821,0.0003,0.0129621,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00320316,"2000-05-08 00:00:00","2000-05-10 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,ND,ND,,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,
TX054130,20385,0.193418,0.595923,0.001,0.572143,0.346946,0.161419,0.504091,0.0305194,0.00271771,0.00162186,0.00589567,0.195938,0.0012,0.00375877,0.0521844,0.0333029,0.00115,0.0006,0.00130406,0.000756136,0.00987361,0.0005808,0.00286017,0.0003,0.15057,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00364918,"2000-05-01 00:00:00","2000-05-03 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,,,<DL,,ND,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,ND,
TX052130,20386,0.0874402,0.46634,0.001,1.54424,0.0796541,0.0927725,0.792294,0.0152183,0.00268974,0.00116791,0.00864728,0.238184,0.0012,0.00517893,0.00526151,0.0472592,0.00115,0.0006,0.0003,0.000896581,0.00370429,0.0002,0.00292568,0.0003,0.00116791,0.00155722,0.00115,0.00185,0.00330319,0.0013,0.0055,0.00205,0.0343414,0.0095,0.00075,0.00704288,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,<DL,,,<DL,,<DL,,,<DL,<DL,,ND,<DL,ND,,ND,ND,
TX051130,20392,0.196479,0.975749,0.001,0.440865,0.176747,0.378186,0.590599,0.0249029,0.00122404,0.00525493,0.00379874,0.169361,0.0012,0.00278575,0.00755528,0.0331862,0.00115,0.0006,0.00230035,0.00035,0.00278575,0.0002,0.00225814,0.0003,0.0203338,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00115,"2000-04-19 00:00:00","2000-04-21 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,ND,,ND,,ND,,<DL,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,ND,ND
NJ039130,20393,0.0620655,0.734722,0.001,0.843418,0.146524,0.117803,0.328191,0.015493,0.00035,0.00055,0.0037711,0.176179,0.0012,0.00396958,0.29083,0.0350957,0.00115,0.0006,0.0003,0.00035,0.0024985,0.0002,0.00162286,0.0003,0.0238058,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00535893,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,ND,,,,,,<DL,<DL,,,ND,,,,ND,ND,<DL,<DL,,<DL,,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
NJ039140,20394,0.197577,0.432448,0.0114828,0.840865,0.327142,0.149401,0.427914,0.0372937,0.00035,0.00141693,0.00489692,0.258789,0.0012,0.00445484,0.237591,0.0395381,0.00115,0.0006,0.000714134,0.00035,0.00291321,0.0002,0.00164364,0.0003,0.00822955,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00954446,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,,,,,,,ND,,,,ND,,,,ND,ND,,<DL,,ND,,ND,,ND,<DL,ND,ND,<DL,<DL,ND,<DL,<DL,ND,
NJ044130,20396,0.00715989,0.184694,0.001,1.51233,0.416761,0.323934,0.0868302,0.0101342,0.00225471,0.00166704,0.0007,0.100011,0.0012,0.00161907,0.00105,3.36167,0.00280639,0.00280639,0.0003,0.000707594,0.00447343,0.000479725,0.000599656,0.0003,0.0004,0.00055,0.00115,0.00185,0.0009,0.0013,0.0055,0.00205,0.0167,0.0095,0.00075,0.00352598,"2000-05-09 00:00:00","2000-05-11 00:00:00",,,ND,,,,,,,,<DL,,<DL,,ND,,,,<DL,,,,,ND,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,ND,ND,
