,ozone
3648,37.00000000000001
8385,48.0
8386,48.0
5224,17.0
2606,37.00000000000001
4609,37.00000000000001
5614,26.0
4140,42.0
8261,29.0
7214,43.0
5508,39.0
5937,51.0
6317,33.0
1806,37.00000000000001
7596,32.0
7131,26.0
5155,32.0
4007,29.0
2847,55.99999999999999
8348,39.0
8665,59.00000000000001
2344,33.0
6104,20.0
4239,62.0
6058,19.0
1866,68.0
5335,20.0
2672,24.0
8667,55.0
2354,23.0
7567,88.00000000000001
7516,64.0
3773,37.00000000000001
3413,45.0
2475,53.0
5243,24.0
3493,25.0
3286,39.0
6875,34.0
2047,36.00000000000001
3231,39.0
3518,45.0
7461,35.0
3273,37.00000000000001
6654,18.0
5317,88.00000000000001
4408,25.0
6042,27.0
8034,55.99999999999999
8150,45.0
5898,34.0
7196,59.00000000000001
5643,43.0
3218,48.0
2161,40.0
5301,22.0
3937,33.0
2870,55.99999999999999
1997,29.0
3328,46.0
1821,53.0
6258,48.0
3245,47.0
4081,40.99999999999999
5971,38.0
5938,59.00000000000001
4819,33.0
5770,48.0
8346,31.0
6793,44.00000000000001
2773,24.0
5273,26.0
6503,40.0
6670,24.0
3731,10.0
5590,32.0
8697,45.0
5702,44.00000000000001
1960,35.0
2797,33.0
4370,13.0
5736,51.0
5293,54.00000000000001
2895,53.0
4873,34.0
6380,22.0
4750,27.0
2279,33.0
6665,16.0
3142,18.0
6153,38.0
5431,51.0
2696,55.99999999999999
5654,33.0
6064,30.0
4639,26.0
5927,43.0
4343,36.00000000000001
6325,27.0
3214,35.0
8482,32.0
3110,35.0
2819,53.0
5261,23.0
6211,29.0
6701,27.0
4461,44.00000000000001
5553,26.0
7168,50.0
5127,22.0
8107,27.0
2852,19.0
5661,36.00000000000001
4477,34.0
4207,53.0
8086,55.0
4480,40.99999999999999
8669,60.0
4336,54.00000000000001
1854,48.0
1582,24.0
3305,11.0
5495,45.0
4608,37.00000000000001
2975,50.0
8417,33.0
3250,40.0
7401,18.0
4922,40.0
3876,19.0
7460,57.0
7636,33.0
8509,33.0
3725,16.0
1799,73.0
2266,16.0
4132,39.0
3458,37.00000000000001
6371,36.00000000000001
8562,47.0
5616,30.0
7182,53.0
6699,30.0
5178,54.00000000000001
4966,9.000000000000002
5518,3.0
6302,15.0
3162,47.0
3133,29.0
5379,47.0
1546,20.0
6435,37.00000000000001
3124,30.0
5361,22.0
3108,28.0
5277,26.0
1946,26.0
4186,32.0
7379,22.0
7620,42.0
4488,21.0
5061,37.00000000000001
3207,33.0
5782,27.0
7023,30.0
6336,36.00000000000001
2068,54.00000000000001
4182,29.0
7517,64.0
6086,29.0
5656,36.00000000000001
2284,32.0
7385,22.0
1504,33.0
1753,61.0
6828,31.0
6303,10.0
3184,33.0
4671,47.0
3574,22.0
3906,34.0
4856,13.0
7377,23.0
8344,39.0
7046,30.0
4799,16.0
7121,26.0
7494,25.0
7671,22.0
8193,34.0
2455,29.0
3738,29.0
5249,21.0
2666,55.99999999999999
3869,24.0
2761,20.0
3322,44.00000000000001
4040,28.0
3966,36.00000000000001
4987,13.0
2967,32.0
6794,44.00000000000001
3487,35.0
5635,21.0
8621,31.0
7233,27.0
1589,38.0
7632,37.00000000000001
5216,26.0
7463,35.0
6855,49.0
2105,32.0
3347,19.0
2207,32.0
3291,35.0
3181,34.0
5777,37.00000000000001
5019,29.0
4049,44.00000000000001
6695,19.0
8474,39.0
3909,26.0
4998,40.99999999999999
2060,69.0
6062,25.0
8257,31.0
2923,72.00000000000001
8176,17.0
7495,25.0
7498,26.0
6308,20.0
5589,21.0
4833,2.0
5839,27.0
3289,35.0
1645,57.99999999999999
4035,35.0
2295,29.0
2526,55.99999999999999
2271,28.0
6293,34.0
3916,12.0
2535,35.0
5501,33.0
1903,29.0
5248,21.0
2927,50.0
6010,18.0
6294,40.0
6403,35.0
1643,55.0
4227,54.00000000000001
7686,21.0
3680,35.0
4782,29.0
6378,17.0
6333,39.0
2879,33.0
6255,43.0
4826,14.0
5256,31.0
4125,26.0
5145,40.99999999999999
3790,29.0
3558,20.0
5484,39.0
2618,64.0
3445,20.0
4169,46.0
3797,35.0
6249,31.0
6199,40.99999999999999
6292,34.0
4845,26.0
7205,42.0
5771,48.0
5837,50.0
5998,22.0
2997,40.0
8063,54.00000000000001
4617,46.0
4499,36.00000000000001
6349,19.0
6061,25.0
3772,37.00000000000001
2525,55.99999999999999
7612,43.0
4984,22.0
6442,29.0
3899,27.0
2400,40.99999999999999
6115,34.0
2664,55.99999999999999
3888,30.0
8533,37.00000000000001
2107,49.0
5520,18.0
8652,40.99999999999999
6543,35.0
6829,54.00000000000001
6444,37.00000000000001
3930,30.0
5300,22.0
5730,31.0
6094,13.0
3086,34.0
7216,43.0
7221,28.0
1529,25.0
6012,16.0
1741,65.0
6613,16.0
4158,40.99999999999999
8462,48.0
6037,54.00000000000001
8256,35.0
6446,37.00000000000001
8064,54.00000000000001
2179,40.0
8292,44.00000000000001
7530,48.0
7539,26.0
8320,54.00000000000001
3126,25.0
4529,27.0
3102,23.0
7337,33.0
2501,39.0
5022,43.0
3477,23.0
6784,40.0
2373,34.0
4093,40.0
2597,54.00000000000001
7234,27.0
8619,27.0
5528,34.0
3332,32.0
3572,22.0
5087,32.0
6720,32.0
3540,69.0
3529,39.0
7255,69.0
5448,35.0
6796,44.00000000000001
7324,35.0
3842,34.0
1876,45.0
6679,21.0
1916,44.00000000000001
6508,44.00000000000001
5994,20.0
6327,21.0
4892,35.0
4463,44.00000000000001
5593,32.0
5724,50.0
2680,20.0
2933,34.0
8349,39.0
3727,16.0
7440,40.99999999999999
2896,43.0
2415,29.0
3563,47.0
5369,46.0
7256,57.0
3539,64.0
7154,44.00000000000001
4316,26.0
2322,26.0
7287,60.0
4912,16.0
8045,59.00000000000001
4536,61.0
5359,34.0
7076,21.0
2471,46.0
8465,38.0
4404,21.0
2113,43.0
2073,55.99999999999999
5382,45.0
6356,32.0
2146,40.99999999999999
4743,30.0
8238,36.00000000000001
6539,45.0
2931,28.0
5789,62.0
2270,28.0
6644,24.0
2970,40.99999999999999
7230,47.0
6816,38.0
6189,38.0
3241,36.00000000000001
8275,22.0
5443,28.0
2836,20.0
4285,38.0
4896,24.0
2049,38.0
7593,30.0
6732,26.0
7564,40.0
5337,34.0
4309,63.0
4271,62.0
3220,48.0
6799,37.00000000000001
2132,50.0
7161,45.0
2220,39.0
7075,36.00000000000001
4340,17.0
7304,28.0
7211,35.0
5745,31.0
3848,26.0
5292,46.0
4425,40.99999999999999
4525,20.0
6083,22.0
6068,25.0
4935,19.0
6559,38.0
6445,37.00000000000001
6567,57.99999999999999
5825,42.0
8206,32.0
3782,43.0
2130,49.0
7616,45.0
7172,37.00000000000001
6466,42.0
5549,37.00000000000001
8066,49.0
3217,43.0
4165,44.00000000000001
2612,69.0
4769,20.0
2542,60.0
8485,36.00000000000001
6157,27.0
6156,27.0
2660,74.00000000000001
5029,37.00000000000001
2654,57.0
1959,35.0
7702,28.0
1557,15.0
4342,36.00000000000001
6299,19.0
3280,53.0
3088,24.0
8338,43.0
5818,33.0
2112,43.0
3385,38.0
6351,18.0
4155,44.00000000000001
2571,32.0
5596,33.0
4506,46.0
5306,24.0
3903,33.0
1755,69.0
1733,25.0
3894,16.0
5023,49.0
2534,35.0
4785,40.99999999999999
7528,37.00000000000001
4266,39.0
1616,38.0
7157,45.0
4797,28.0
5618,35.0
3300,52.00000000000001
5763,39.0
8435,15.0
4123,27.0
8036,51.0
4153,25.0
3859,8.0
5165,61.0
4261,26.0
6362,11.0
2871,55.99999999999999
4928,35.0
5045,28.0
2704,85.0
7386,22.0
6660,43.0
5556,28.0
4752,27.0
5903,48.0
5424,60.0
2925,55.99999999999999
4402,24.0
3303,11.0
4053,25.0
2738,30.0
8301,49.0
5075,39.0
8450,37.00000000000001
5663,44.00000000000001
4482,38.0
4682,40.99999999999999
3619,49.0
4025,28.0
3511,29.0
2070,33.0
6114,34.0
5021,43.0
6576,44.00000000000001
4210,42.0
3543,29.0
5705,40.99999999999999
8276,24.0
8544,37.00000000000001
6335,39.0
2111,43.0
4676,55.0
4254,25.0
5718,45.0
3685,86.0
4766,15.0
7249,50.0
8184,21.0
2945,37.00000000000001
3840,37.00000000000001
3399,50.0
6026,35.0
7208,43.0
5514,2.0
3365,28.0
3895,16.0
7195,59.00000000000001
3749,31.0
7019,26.0
8688,39.0
3234,24.0
4094,40.0
7480,26.0
8433,15.0
3850,6.0
2021,44.00000000000001
2138,49.0
4398,42.0
8294,43.0
5982,40.0
5366,43.0
3005,33.0
6041,30.0
5380,47.0
7699,10.0
2072,33.0
4005,9.000000000000002
8519,35.0
1973,30.0
5381,45.0
6407,28.0
4197,46.0
5341,24.0
2066,77.0
7393,23.0
6077,29.0
5697,21.0
7660,33.0
6478,34.0
2091,53.0
3072,36.00000000000001
5227,19.0
3149,32.0
4224,62.0
8480,33.0
2723,19.0
2367,27.0
8639,53.0
2609,37.00000000000001
4764,15.0
2806,29.0
2383,26.0
5703,44.00000000000001
3709,34.0
5985,45.0
4889,32.0
8285,29.0
8368,19.0
3689,55.0
3958,32.0
2953,52.00000000000001
8597,53.0
8147,74.00000000000001
8026,44.00000000000001
2656,57.0
5555,26.0
5340,24.0
3182,27.0
5201,16.0
3033,31.0
5715,31.0
4428,40.99999999999999
7068,34.0
6263,19.0
5568,32.0
2713,25.0
5767,53.0
1791,48.0
8387,38.0
2860,30.0
7681,16.0
4339,17.0
7483,26.0
3440,22.0
8237,36.00000000000001
4527,20.0
1691,47.0
5729,37.00000000000001
1926,60.0
7353,29.0
4234,64.0
3560,28.0
2037,81.99999999999999
2449,17.0
5354,31.0
2069,33.0
2886,43.0
7482,26.0
3981,29.0
8604,40.99999999999999
5534,47.0
7183,53.0
5803,48.0
1879,55.99999999999999
6379,21.0
6585,57.99999999999999
6486,28.0
5079,47.0
1902,29.0
5790,62.0
8269,107.0
7335,30.0
1950,19.0
5374,55.0
2057,86.0
4098,39.0
4604,20.0
8110,38.0
7541,38.0
2439,40.0
1503,38.0
4143,42.0
7507,24.0
4433,23.0
5930,32.0
1568,47.0
2619,54.00000000000001
3047,34.0
4723,21.0
4992,45.0
5720,49.0
6850,40.0
3515,62.0
5875,35.0
3948,31.0
3083,24.0
3655,55.0
7464,63.0
2517,75.0
5856,40.99999999999999
2340,39.0
1650,40.0
8334,31.0
2461,29.0
4535,40.0
1567,48.0
1890,20.0
