,ozone
16903,30.0
16118,38.0
7553,32.0
1987,39.0
31172,42.0
21109,28.0
31652,43.0
9097,72.00000000000001
8260,17.0
33566,34.0
14712,18.0
32978,21.0
22568,20.0
9225,35.0
695,34.0
5439,55.0
13187,51.0
16125,47.0
9879,40.99999999999999
12109,36.00000000000001
12248,46.0
11720,24.0
21935,40.0
33747,27.0
29701,32.0
2295,20.0
28406,19.0
413,28.0
23326,32.0
10005,47.0
5194,22.0
3745,36.00000000000001
13995,25.0
1174,70.0
34426,37.00000000000001
23227,37.00000000000001
8283,5.0
32309,36.00000000000001
32634,30.0
29004,18.0
543,34.0
25961,30.0
5507,28.0
9518,20.0
576,65.0
30,36.00000000000001
12664,14.0
9734,64.0
23898,21.0
22185,20.0
29894,51.0
31399,31.0
35033,63.0
8533,28.0
30892,40.99999999999999
17018,25.0
20421,40.0
3012,21.0
6752,39.0
12593,31.0
7081,50.0
34016,36.00000000000001
17475,51.0
25735,37.00000000000001
14062,49.0
29865,51.0
23242,24.0
2103,62.0
24950,21.0
19456,30.0
24841,28.0
303,37.00000000000001
3046,40.99999999999999
27259,26.0
1269,44.00000000000001
25529,27.0
33577,47.0
6771,26.0
27923,26.0
1314,32.0
31000,36.00000000000001
4363,31.0
11653,38.0
8106,69.0
19974,18.0
14325,42.0
15918,16.0
454,22.0
22648,73.0
34131,54.00000000000001
23156,40.0
6905,36.00000000000001
2794,81.99999999999999
21895,40.99999999999999
20237,57.0
13911,48.0
15479,43.0
7648,55.99999999999999
20485,25.0
10502,31.0
21158,30.0
6060,27.0
24497,50.0
23581,38.0
12671,16.0
25255,20.0
14819,37.00000000000001
20039,29.0
21261,36.00000000000001
6449,40.99999999999999
10930,26.0
30994,47.0
17272,37.00000000000001
29834,43.0
33135,34.0
7488,21.0
20300,33.0
33447,28.0
26279,65.0
20861,25.0
23289,35.0
28476,19.0
28518,36.00000000000001
32919,51.0
2548,62.0
22391,17.0
13005,24.0
26345,25.0
4599,25.0
6096,27.0
4479,18.0
10830,55.0
33070,23.0
34027,45.0
5972,50.0
28692,29.0
2301,45.0
1529,51.0
25715,73.0
9825,25.0
8194,35.0
22565,49.0
25886,55.0
12705,38.0
31933,44.00000000000001
4929,25.0
14479,15.0
25306,30.0
31726,29.0
34231,38.0
21307,35.0
11304,24.0
22066,20.0
7780,32.0
17566,62.0
21402,54.00000000000001
16249,27.0
33849,24.0
19604,30.0
17274,39.0
29118,38.0
21234,48.0
6058,24.0
15306,35.0
9237,43.0
8487,32.0
28248,23.0
11730,54.00000000000001
3092,29.0
27738,48.0
21129,37.00000000000001
28699,31.0
33746,37.00000000000001
27362,20.0
3867,48.0
28537,35.0
25627,49.0
29231,25.0
25652,45.0
17269,42.0
3407,24.0
11742,37.00000000000001
14533,43.0
32838,20.0
17434,28.0
27603,59.00000000000001
13468,47.0
1527,21.0
17573,54.00000000000001
26332,17.0
6435,35.0
30840,25.0
6755,40.0
10651,31.0
23566,24.0
3490,40.99999999999999
21248,35.0
24901,28.0
2168,30.0
34973,34.0
10805,49.0
30995,38.0
635,37.00000000000001
1847,48.0
18093,48.0
13073,31.0
25819,64.0
16681,30.0
34607,17.0
18812,42.0
9070,61.0
32035,77.0
18265,18.0
9712,22.0
8996,45.0
16592,39.0
7638,57.0
24615,43.0
10988,24.0
18754,28.0
21224,32.0
14372,40.99999999999999
10534,19.0
12698,33.0
34174,46.0
13854,22.0
33343,28.0
7765,34.0
20324,63.0
13469,55.99999999999999
3975,38.0
11667,16.0
1808,21.0
8433,31.0
34020,40.99999999999999
3402,24.0
6923,60.0
10943,48.0
1778,24.0
627,43.0
11189,30.0
34661,45.0
1038,36.00000000000001
24375,52.00000000000001
22458,38.0
34925,17.0
18099,49.0
13994,18.0
23164,25.0
22125,20.0
3342,34.0
31888,48.0
28199,31.0
33082,49.0
5057,51.0
3724,40.0
31909,51.0
32827,34.0
32682,55.0
8528,39.0
18861,25.0
34275,27.0
21320,35.0
7268,21.0
31426,14.0
17224,50.0
34060,40.99999999999999
33252,43.0
27216,25.0
22813,42.0
27218,30.0
21277,42.0
16381,48.0
15673,38.0
3565,26.0
25139,25.0
24339,23.0
817,16.0
85,48.0
24199,47.0
15943,25.0
498,52.00000000000001
16134,54.00000000000001
20702,23.0
7172,33.0
7480,25.0
474,43.0
23219,32.0
3993,45.0
7410,25.0
1152,70.0
21319,37.00000000000001
1509,52.00000000000001
13949,28.0
3986,26.0
5886,15.0
4204,27.0
9764,31.0
28040,45.0
14734,32.0
22356,20.0
29754,6.999999999999999
32890,40.99999999999999
16917,27.0
24015,23.0
5131,20.0
3840,26.0
11770,24.0
17748,18.0
4756,49.0
14135,54.00000000000001
33006,31.0
3013,30.0
6937,44.00000000000001
7203,34.0
168,29.0
15006,47.0
3256,34.0
1961,20.0
7364,28.0
26726,37.00000000000001
13408,26.0
7135,73.0
2605,30.0
11301,39.0
12361,36.00000000000001
9524,23.0
18657,16.0
31622,39.0
26084,23.0
34012,29.0
14717,25.0
27796,62.0
10072,45.0
14645,30.0
14966,48.0
21239,48.0
2208,39.0
17975,57.0
21102,38.0
21110,25.0
3730,45.0
31671,40.0
34649,39.0
1815,31.0
10533,19.0
31068,42.0
13093,21.0
17724,52.00000000000001
23759,35.0
18792,31.0
5077,50.0
29722,30.0
1059,33.0
17125,21.0
17954,32.0
7248,30.0
28356,42.0
10065,46.0
19049,28.0
7578,46.0
21620,27.0
34328,45.0
20168,39.0
10677,23.0
21910,38.0
20312,67.0
34843,30.0
24225,20.0
13950,21.0
32615,32.0
16282,57.99999999999999
29222,40.99999999999999
34619,10.0
13707,31.0
12787,33.0
18510,57.0
18798,24.0
23044,12.0
15269,54.00000000000001
25321,14.0
12730,24.0
17716,44.00000000000001
14937,29.0
11389,54.00000000000001
2514,22.0
8280,22.0
21178,29.0
15893,22.0
21300,45.0
8567,26.0
3528,15.0
11735,50.0
3224,26.0
7912,24.0
20643,35.0
34760,30.0
32259,33.0
11543,30.0
2466,47.0
31323,24.0
24862,32.0
20108,19.0
27650,55.99999999999999
2499,22.0
34333,57.0
25244,14.0
7793,53.0
31850,28.0
23670,29.0
4033,49.0
24897,40.0
25263,19.0
1125,17.0
19777,45.0
17907,40.99999999999999
23517,38.0
20956,33.0
25942,23.0
31794,49.0
24112,21.0
7159,52.00000000000001
24469,44.00000000000001
5604,47.0
17002,21.0
4719,25.0
19738,18.0
34272,31.0
27865,29.0
2272,27.0
28531,24.0
8008,34.0
18387,24.0
32571,65.0
32385,19.0
3562,23.0
25324,17.0
11031,40.0
33029,49.0
14238,40.0
2577,47.0
4423,23.0
22264,36.00000000000001
7312,33.0
29251,31.0
2298,44.00000000000001
23443,22.0
16157,33.0
10526,23.0
29801,57.0
13781,25.0
19817,64.0
1446,31.0
7389,40.99999999999999
10068,46.0
15286,53.0
23434,37.00000000000001
20151,43.0
13532,36.00000000000001
5887,10.0
27067,16.0
225,44.00000000000001
20402,46.0
25455,38.0
21453,40.0
26819,20.0
16225,26.0
32526,37.00000000000001
13568,102.0
14329,48.0
23341,38.0
16420,34.0
23503,47.0
16098,33.0
22677,59.00000000000001
32233,81.99999999999999
27234,11.0
769,15.0
8919,40.0
2251,47.0
10378,36.00000000000001
11255,36.00000000000001
26009,20.0
24167,26.0
27440,16.0
1523,59.00000000000001
18914,15.0
691,59.00000000000001
22893,42.0
14557,40.99999999999999
13789,74.00000000000001
7678,57.0
14738,46.0
12483,28.0
7425,55.99999999999999
11409,69.0
14196,28.0
9545,39.0
5166,36.00000000000001
5463,45.0
21336,42.0
11872,47.0
24498,52.00000000000001
32898,46.0
30876,37.00000000000001
21989,21.0
33185,14.0
12169,42.0
26354,17.0
31992,37.00000000000001
25873,43.0
3727,45.0
25395,35.0
27694,55.99999999999999
29588,47.0
12323,23.0
4763,55.0
4903,40.99999999999999
34576,25.0
33741,21.0
20631,21.0
27670,34.0
2520,62.0
9740,72.00000000000001
4857,31.0
10304,40.0
16194,35.0
7489,26.0
15913,23.0
30083,54.00000000000001
34329,59.00000000000001
24915,34.0
31001,31.0
22434,48.0
29729,33.0
7936,14.0
2445,27.0
20588,47.0
30752,46.0
14977,44.00000000000001
18811,40.99999999999999
25458,29.0
33604,40.99999999999999
7756,44.00000000000001
2197,68.0
13600,22.0
12041,80.0
20656,55.99999999999999
32833,16.0
28200,45.0
22744,31.0
33750,33.0
4173,37.00000000000001
25265,9.000000000000002
23171,13.0
18666,33.0
25503,42.0
33473,31.0
23259,16.0
34769,23.0
28667,26.0
8175,29.0
13575,77.0
31035,16.0
3577,51.0
22842,38.0
9035,70.0
24122,18.0
21254,34.0
28412,33.0
31502,36.00000000000001
24400,60.0
3209,28.0
7845,59.00000000000001
12349,38.0
31952,26.0
17786,16.0
6487,40.0
22058,35.0
8804,43.0
26218,60.0
4602,46.0
5917,40.99999999999999
23348,22.0
18102,55.0
10964,54.00000000000001
9245,59.00000000000001
29802,57.99999999999999
6144,28.0
29121,30.0
6507,27.0
6502,27.0
18182,40.99999999999999
9017,44.00000000000001
3246,16.0
21068,19.0
11766,24.0
3174,36.00000000000001
266,35.0
5051,46.0
16684,18.0
33109,40.0
29001,19.0
23477,31.0
2191,21.0
10629,28.0
31921,22.0
3244,17.0
23337,31.0
9113,61.0
25872,40.0
31455,55.0
1753,42.0
8103,37.00000000000001
18284,27.0
33258,42.0
3032,44.00000000000001
6699,13.0
3791,48.0
26063,30.0
28504,21.0
5040,44.00000000000001
6124,28.0
33181,30.0
32268,43.0
13598,19.0
10817,22.0
4823,25.0
7789,38.0
20961,12.0
24401,55.99999999999999
3633,21.0
24095,25.0
31419,43.0
32351,81.0
34243,23.0
4900,57.99999999999999
19834,71.0
26800,32.0
3312,40.0
18026,44.00000000000001
5589,18.0
12211,57.99999999999999
20470,40.99999999999999
15060,55.99999999999999
13984,61.0
19203,29.0
4043,57.0
1963,24.0
109,67.0
10915,39.0
649,40.99999999999999
34976,40.0
3984,26.0
15425,34.0
8936,33.0
17735,38.0
994,39.0
20977,9.000000000000002
10794,18.0
8559,27.0
4489,38.0
4019,50.0
34726,21.0
31817,26.0
17445,37.00000000000001
16955,28.0
8863,50.0
10324,22.0
17120,21.0
14159,33.0
25493,54.00000000000001
12128,81.0
33930,37.00000000000001
9604,72.00000000000001
138,36.00000000000001
11170,72.00000000000001
21524,55.0
2579,40.0
9657,55.99999999999999
7195,42.0
12640,35.0
12171,52.00000000000001
30732,51.0
15397,46.0
23398,24.0
25196,30.0
5878,34.0
15010,40.0
22301,39.0
1445,25.0
17007,24.0
22759,37.00000000000001
26822,14.0
7237,27.0
10160,47.0
25168,40.99999999999999
26548,29.0
17426,36.00000000000001
15230,52.00000000000001
22214,31.0
6478,32.0
12406,17.0
33196,25.0
13674,29.0
24181,26.0
26496,20.0
9876,37.00000000000001
10482,38.0
8629,31.0
26255,52.00000000000001
27024,35.0
28787,39.0
1615,24.0
1254,20.0
17318,28.0
8872,39.0
15513,16.0
4914,52.00000000000001
13358,62.0
1407,68.0
22053,39.0
26451,27.0
12413,29.0
23823,55.0
32976,37.00000000000001
8841,36.00000000000001
2467,40.0
5666,61.0
29283,35.0
22843,34.0
15823,16.0
5148,53.0
24895,25.0
17043,34.0
34452,29.0
26529,55.99999999999999
24649,42.0
18354,46.0
22364,28.0
26731,33.0
25485,54.00000000000001
26425,35.0
10489,40.0
33633,40.99999999999999
5674,71.0
6547,38.0
16002,37.00000000000001
29831,43.0
6022,23.0
20788,34.0
5348,62.0
14727,39.0
6368,44.00000000000001
15680,53.0
19097,24.0
34362,43.0
18181,43.0
25551,42.0
5141,31.0
16689,45.0
6078,34.0
20444,78.0
15430,38.0
34213,21.0
15722,57.0
1804,33.0
13176,44.00000000000001
4466,36.00000000000001
12225,68.0
16396,32.0
21602,52.00000000000001
5401,20.0
29942,33.0
9718,32.0
13561,55.99999999999999
2198,39.0
15963,94.0
6136,39.0
24715,5.0
20848,23.0
22189,48.0
10278,39.0
20736,31.0
441,61.0
21549,16.0
26495,26.0
28152,22.0
6605,32.0
13270,25.0
24061,16.0
21424,31.0
6689,14.0
2130,22.0
2270,33.0
29950,49.0
8297,14.0
28072,60.0
3168,64.0
31768,22.0
18670,40.0
34415,65.0
5203,22.0
20730,35.0
28755,40.0
17731,15.0
10492,37.00000000000001
7127,55.99999999999999
24574,43.0
7590,35.0
33628,54.00000000000001
21810,51.0
20094,21.0
15923,37.00000000000001
16309,35.0
12100,63.0
11095,60.0
19743,22.0
31756,37.00000000000001
12205,40.99999999999999
14823,43.0
7103,53.0
5056,64.0
18220,22.0
23404,28.0
25710,64.0
18565,35.0
18365,43.0
32143,24.0
19306,44.00000000000001
12434,37.00000000000001
16159,22.0
21544,37.00000000000001
844,57.0
22347,26.0
24531,45.0
5649,21.0
22772,46.0
33014,46.0
7643,53.0
18870,29.0
26115,51.0
6277,15.0
7116,48.0
22519,30.0
7232,29.0
10125,25.0
30882,31.0
31281,51.0
2057,50.0
25953,35.0
19515,10.0
2096,31.0
28089,57.99999999999999
31686,35.0
8723,51.0
6522,18.0
15846,21.0
2397,44.00000000000001
20617,31.0
26093,37.00000000000001
8632,26.0
32546,45.0
13258,36.00000000000001
10767,28.0
13138,70.0
19434,50.0
19711,20.0
25874,37.00000000000001
34176,46.0
27297,40.99999999999999
33729,30.0
32171,31.0
13375,65.0
26441,22.0
15587,18.0
18506,46.0
10717,29.0
10359,40.0
21780,55.0
15422,38.0
26285,32.0
5340,38.0
16014,46.0
10950,46.0
27599,46.0
28991,18.0
25030,32.0
18735,30.0
2285,45.0
1308,43.0
21189,37.00000000000001
6054,49.0
8426,27.0
718,37.00000000000001
22476,52.00000000000001
9854,49.0
5616,18.0
26128,29.0
3855,53.0
11164,33.0
19666,22.0
34365,57.99999999999999
28678,36.00000000000001
15301,33.0
34074,38.0
19321,18.0
22996,18.0
74,60.0
1807,20.0
9235,44.00000000000001
7582,40.0
15805,28.0
33891,40.99999999999999
2673,40.0
32246,51.0
34134,25.0
9331,15.0
14711,19.0
31128,62.0
6571,46.0
16620,6.0
32369,52.00000000000001
25785,57.0
25768,73.0
2545,60.0
21056,15.0
12247,49.0
32554,44.00000000000001
17523,22.0
29884,39.0
8031,25.0
14351,35.0
31709,33.0
17086,44.00000000000001
12674,19.0
2244,55.0
16487,29.0
29612,42.0
2004,33.0
4776,35.0
28133,30.0
22521,25.0
16813,35.0
31831,43.0
33156,27.0
6318,37.00000000000001
20838,2.0
12587,35.0
3668,31.0
16310,33.0
26937,35.0
28349,57.0
17867,46.0
17302,35.0
4032,51.0
7820,22.0
1108,17.0
8406,30.0
6352,48.0
19053,20.0
32292,34.0
6033,21.0
29262,29.0
34943,38.0
11452,28.0
33431,42.0
21449,46.0
22338,16.0
7077,31.0
27505,21.0
23918,54.00000000000001
12604,28.0
32182,61.0
25796,36.00000000000001
33515,32.0
10598,23.0
10485,36.00000000000001
6612,40.99999999999999
33510,25.0
17207,36.00000000000001
5823,52.00000000000001
24123,15.0
10449,33.0
7384,31.0
11089,25.0
16351,36.00000000000001
17064,32.0
17749,19.0
6210,23.0
5024,37.00000000000001
1642,38.0
12708,36.00000000000001
2066,50.0
1270,31.0
6378,33.0
11855,36.00000000000001
19057,40.99999999999999
14609,19.0
6580,40.99999999999999
7787,46.0
19101,31.0
13198,43.0
33780,53.0
30293,20.0
11265,66.0
5901,53.0
13573,73.0
8062,48.0
22012,28.0
15107,52.00000000000001
21857,34.0
16563,19.0
17072,34.0
1262,38.0
10219,44.00000000000001
15615,25.0
10517,46.0
1909,34.0
13923,45.0
19031,38.0
26304,25.0
409,29.0
10095,21.0
26035,32.0
24479,40.99999999999999
5312,21.0
6474,42.0
29798,27.0
12487,25.0
16628,11.0
33621,40.99999999999999
17181,40.0
6463,43.0
23584,42.0
31922,35.0
8197,33.0
34954,20.0
26936,35.0
33136,26.0
6774,34.0
20820,30.0
17041,45.0
13105,57.99999999999999
10611,32.0
28241,30.0
22404,19.0
12092,55.99999999999999
35046,40.99999999999999
4444,35.0
20714,25.0
33287,32.0
759,36.00000000000001
16867,35.0
32924,63.0
24608,30.0
16115,40.0
21528,48.0
985,42.0
23291,40.0
33172,27.0
1978,43.0
7003,68.0
10581,10.0
1121,15.0
11432,36.00000000000001
14302,32.0
29508,43.0
8033,24.0
25654,45.0
7746,23.0
20530,53.0
14515,24.0
7122,54.00000000000001
9898,27.0
34403,27.0
14969,33.0
29981,31.0
14020,57.0
26219,60.0
12281,42.0
13322,53.0
32599,26.0
21175,33.0
21193,42.0
26797,40.0
33643,54.00000000000001
33226,35.0
4937,20.0
3606,37.00000000000001
12511,15.0
26445,18.0
2852,24.0
29813,45.0
19647,59.00000000000001
2465,92.0
28175,18.0
34630,19.0
31631,53.0
2343,32.0
28658,31.0
28666,28.0
30027,47.0
32923,57.99999999999999
31467,27.0
24744,34.0
32046,46.0
15827,20.0
4817,20.0
27310,43.0
7679,42.0
22629,72.00000000000001
27622,62.0
18329,48.0
1799,42.0
24620,49.0
21099,20.0
21610,48.0
9843,77.0
3038,36.00000000000001
12345,42.0
5851,53.0
7096,75.0
17767,27.0
17700,16.0
27647,48.0
6564,45.0
20810,39.0
26844,17.0
19186,45.0
19404,49.0
7946,37.00000000000001
23779,60.0
1501,15.0
18854,20.0
9988,69.0
6046,51.0
20598,50.0
5532,30.0
15325,28.0
22156,18.0
29775,23.0
3203,19.0
25617,49.0
23555,24.0
32826,40.0
25782,54.00000000000001
23480,51.0
12385,36.00000000000001
6285,25.0
20386,18.0
1279,20.0
28177,17.0
3960,43.0
13113,59.00000000000001
5889,15.0
3465,54.00000000000001
34057,33.0
15205,40.99999999999999
28054,19.0
21678,32.0
984,46.0
3933,29.0
31210,37.00000000000001
25042,36.00000000000001
17315,16.0
15116,13.0
1374,39.0
7011,28.0
6363,45.0
29920,26.0
6646,31.0
23674,57.0
5064,22.0
18359,43.0
23815,61.0
5512,31.0
5444,52.00000000000001
24025,19.0
21946,29.0
21585,53.0
15545,39.0
19839,62.0
29537,26.0
25731,40.0
28215,23.0
34848,31.0
6861,57.99999999999999
33323,55.0
24677,28.0
15741,26.0
23019,20.0
23708,51.0
15665,18.0
27233,16.0
29955,52.00000000000001
13451,62.0
24919,12.0
31317,50.0
13102,30.0
15971,40.0
13862,53.0
967,27.0
3717,32.0
19538,57.99999999999999
10192,33.0
1439,18.0
17259,27.0
14401,49.0
20061,28.0
25948,26.0
12118,35.0
3476,40.0
13861,48.0
10655,35.0
31328,21.0
6809,59.00000000000001
5964,52.00000000000001
12244,33.0
29957,50.0
15704,52.00000000000001
22383,18.0
29351,18.0
34695,76.0
841,16.0
29230,27.0
24188,37.00000000000001
23605,40.0
19483,15.0
25288,25.0
2747,33.0
10143,37.00000000000001
26204,23.0
2266,35.0
29639,44.00000000000001
35013,6.999999999999999
29078,24.0
31523,35.0
4465,43.0
9447,37.00000000000001
18197,42.0
18152,21.0
16293,31.0
23893,27.0
384,51.0
16187,50.0
11232,34.0
10099,48.0
10440,35.0
15323,33.0
9816,21.0
31338,30.0
9141,23.0
16683,43.0
13025,54.00000000000001
6097,16.0
15160,39.0
7285,27.0
2076,51.0
9963,52.00000000000001
27877,52.00000000000001
20118,26.0
1564,45.0
1663,49.0
8231,20.0
15140,53.0
8578,23.0
16835,30.0
32409,49.0
30731,39.0
15411,46.0
32778,17.0
6230,18.0
4843,54.00000000000001
18309,9.000000000000002
9743,69.0
9992,38.0
4442,40.99999999999999
25272,9.000000000000002
8694,26.0
5476,26.0
1846,60.0
32576,48.0
17481,55.99999999999999
28076,69.0
11857,37.00000000000001
8207,32.0
585,44.00000000000001
12842,40.0
17722,24.0
25707,60.0
16627,11.0
32456,33.0
23720,37.00000000000001
25389,45.0
25946,33.0
28830,28.0
22194,27.0
23485,49.0
23346,33.0
22166,21.0
1223,38.0
32940,40.0
22165,23.0
20762,37.00000000000001
5300,50.0
5828,57.0
18967,19.0
10791,23.0
17264,55.0
18361,39.0
10041,47.0
27672,40.99999999999999
16447,31.0
15953,35.0
16344,29.0
12012,27.0
12147,55.0
13163,36.00000000000001
11565,46.0
34837,51.0
2275,16.0
10899,31.0
19801,52.00000000000001
17267,46.0
26116,50.0
8034,20.0
1540,40.99999999999999
29780,30.0
32906,45.0
22302,37.00000000000001
2925,24.0
23973,35.0
26272,57.0
1720,55.0
27249,28.0
2219,22.0
7868,48.0
5491,19.0
13938,22.0
32699,26.0
24840,38.0
17427,44.00000000000001
2924,39.0
11809,23.0
13972,40.99999999999999
25904,23.0
13049,67.0
10246,39.0
34186,50.0
17923,27.0
27315,35.0
14028,52.00000000000001
27429,18.0
19824,65.0
24625,47.0
31307,36.00000000000001
10465,35.0
23065,27.0
14943,28.0
7752,37.00000000000001
31173,37.00000000000001
27082,35.0
3850,43.0
18778,21.0
33987,70.0
6745,51.0
33210,12.0
22106,22.0
16461,31.0
28852,32.0
17060,29.0
20770,40.0
9937,74.00000000000001
20917,29.0
14227,48.0
33462,25.0
24626,45.0
19716,22.0
20764,26.0
24104,16.0
910,30.0
21653,47.0
29013,34.0
14398,46.0
31277,40.99999999999999
29301,37.00000000000001
23354,23.0
12453,31.0
23045,1.0
8665,43.0
18682,20.0
28799,38.0
31544,52.00000000000001
8112,51.0
20898,31.0
35025,60.0
26989,31.0
16987,22.0
28539,16.0
32950,44.00000000000001
31810,48.0
11517,26.0
23390,34.0
9311,32.0
18875,24.0
35064,51.0
6418,23.0
27913,51.0
16180,28.0
2708,44.00000000000001
33118,40.0
31371,29.0
19600,43.0
31695,40.0
19142,32.0
31350,38.0
25064,29.0
30131,40.0
13748,16.0
23419,37.00000000000001
499,50.0
564,49.0
28967,21.0
1711,37.00000000000001
33441,31.0
8518,34.0
10638,54.00000000000001
23358,32.0
4496,51.0
8111,57.0
3885,32.0
9616,39.0
18889,36.00000000000001
12953,24.0
11723,23.0
25248,17.0
12784,29.0
31186,57.0
33177,48.0
13787,50.0
13379,60.0
1460,19.0
31927,35.0
5590,25.0
4714,49.0
14714,28.0
34707,40.0
2826,61.0
497,59.00000000000001
9054,50.0
21688,69.0
18088,36.00000000000001
7110,32.0
15924,32.0
26740,28.0
9593,69.0
12202,48.0
13696,42.0
32985,26.0
3652,21.0
28186,47.0
29504,43.0
30986,37.00000000000001
17537,29.0
32643,40.0
22409,22.0
8593,22.0
15123,42.0
14110,59.00000000000001
32429,28.0
12769,31.0
26863,24.0
10370,37.00000000000001
10064,45.0
7309,20.0
1826,16.0
4453,39.0
20145,44.00000000000001
7740,30.0
13934,19.0
33333,24.0
798,24.0
11862,40.0
31439,40.99999999999999
26562,36.00000000000001
24539,47.0
12607,16.0
17306,31.0
11019,34.0
19785,30.0
32480,38.0
16379,40.99999999999999
8006,32.0
452,22.0
14896,40.0
14563,21.0
3355,24.0
3689,40.0
14339,34.0
7975,40.99999999999999
3887,17.0
1054,69.0
25888,69.0
6241,22.0
25054,38.0
23023,20.0
622,42.0
15519,17.0
2565,37.00000000000001
10529,21.0
23,27.0
16407,24.0
26161,27.0
9236,61.0
23363,29.0
31245,55.0
3944,51.0
22828,34.0
4294,30.0
22910,25.0
12088,54.00000000000001
18071,20.0
11231,36.00000000000001
23688,44.00000000000001
19159,45.0
20599,53.0
24506,60.0
9458,21.0
26875,39.0
16980,30.0
17293,45.0
22075,64.0
22488,35.0
17513,51.0
30805,40.0
29830,49.0
24648,26.0
2601,39.0
7849,45.0
24586,49.0
18107,30.0
35067,40.99999999999999
5132,20.0
31957,33.0
6697,14.0
683,55.99999999999999
30088,47.0
16841,26.0
8849,40.0
10196,17.0
14221,44.00000000000001
12771,23.0
22508,24.0
27754,38.0
3183,69.0
18814,35.0
29184,29.0
29002,15.0
13050,64.0
26233,66.0
18164,44.00000000000001
14655,23.0
15141,51.0
10397,20.0
7864,45.0
11123,33.0
3540,18.0
26682,40.0
10563,32.0
29550,32.0
31913,49.0
15589,21.0
4783,43.0
15708,65.0
19988,22.0
24132,26.0
22001,21.0
14485,38.0
12652,28.0
17688,19.0
25901,22.0
9124,35.0
11202,55.99999999999999
22177,27.0
27897,37.00000000000001
14233,39.0
1370,60.0
20531,53.0
755,91.0
34633,50.0
12292,27.0
28750,38.0
27518,38.0
8516,40.0
31286,63.0
20473,53.0
29488,19.0
13383,47.0
6103,25.0
24514,34.0
26862,20.0
22251,25.0
33295,39.0
11956,108.0
14763,28.0
16527,40.0
16175,24.0
4012,33.0
3478,40.99999999999999
31206,51.0
30960,55.0
8724,48.0
24268,34.0
4735,47.0
24097,20.0
23222,38.0
17816,18.0
9372,29.0
7747,28.0
14244,31.0
34952,20.0
24992,17.0
27957,26.0
2373,40.0
9014,40.0
1094,26.0
2323,27.0
5192,20.0
4642,48.0
22900,50.0
21263,43.0
11712,23.0
34559,16.0
17439,28.0
6430,21.0
13661,33.0
5691,62.0
14821,50.0
29417,39.0
19599,48.0
11861,45.0
21571,64.0
30809,53.0
11772,22.0
4961,55.99999999999999
8397,37.00000000000001
10946,44.00000000000001
31546,45.0
11192,24.0
14119,62.0
21961,51.0
17044,36.00000000000001
20362,13.0
31675,66.0
12101,48.0
8199,38.0
12284,40.0
18687,39.0
9836,62.0
8967,53.0
8781,27.0
7298,81.0
9498,63.0
18439,21.0
29724,31.0
23217,20.0
18973,23.0
3378,38.0
968,43.0
15223,44.00000000000001
9754,14.0
22630,64.0
2317,10.0
20088,23.0
2337,34.0
18216,22.0
10852,33.0
24271,60.0
13001,25.0
16033,55.99999999999999
23599,42.0
13724,26.0
25812,47.0
9409,37.00000000000001
30984,65.0
24069,26.0
16759,26.0
31845,59.00000000000001
23944,28.0
14849,25.0
31006,35.0
3265,35.0
23386,38.0
22120,23.0
14010,61.0
28526,26.0
1543,50.0
7184,52.00000000000001
4176,46.0
22620,34.0
2895,30.0
29816,30.0
15772,36.00000000000001
18037,32.0
11242,37.00000000000001
5441,48.0
34098,28.0
11323,25.0
21628,33.0
21369,48.0
28533,18.0
19926,17.0
1549,54.00000000000001
31037,4.0
21312,49.0
24208,32.0
29584,35.0
32130,21.0
24543,54.00000000000001
22717,43.0
33954,39.0
33495,38.0
15474,17.0
1945,27.0
7420,31.0
21923,24.0
26840,20.0
13985,57.0
16280,50.0
22417,18.0
25793,43.0
2870,43.0
5587,21.0
2349,38.0
34797,28.0
2524,19.0
9722,75.0
8403,22.0
8114,44.00000000000001
15294,43.0
28087,50.0
9476,14.0
12093,65.0
4189,42.0
33409,59.00000000000001
33451,35.0
10954,38.0
30932,45.0
34295,45.0
32865,37.00000000000001
35030,70.0
8657,37.00000000000001
21030,36.00000000000001
8493,40.0
16009,49.0
28735,37.00000000000001
16466,40.0
22988,23.0
472,32.0
20983,14.0
1872,42.0
25535,40.99999999999999
24558,42.0
195,16.0
22420,17.0
16235,22.0
9540,22.0
34829,30.0
8955,53.0
11539,40.0
24347,38.0
21676,44.00000000000001
24812,37.00000000000001
30904,40.0
19050,23.0
5030,44.00000000000001
6585,47.0
8037,40.99999999999999
11201,55.0
15427,35.0
32340,62.0
34462,29.0
10015,65.0
19924,20.0
5367,30.0
19890,19.0
13546,67.0
7339,71.0
9446,18.0
4113,50.0
22411,15.0
27587,38.0
7161,57.0
18801,47.0
24674,26.0
6796,45.0
1471,18.0
32159,47.0
17719,40.99999999999999
22606,23.0
25640,57.0
4689,61.0
15681,52.00000000000001
10110,49.0
32087,26.0
28415,31.0
26707,14.0
1110,20.0
21717,37.00000000000001
34786,47.0
7586,50.0
29660,39.0
19051,28.0
31252,51.0
22886,27.0
24027,25.0
6870,43.0
3084,50.0
23677,46.0
26142,34.0
21328,32.0
5028,38.0
18264,15.0
15302,42.0
23916,63.0
6683,40.99999999999999
4791,31.0
21161,38.0
3747,43.0
980,27.0
8242,24.0
9175,24.0
33456,40.99999999999999
14399,40.0
287,25.0
2685,31.0
