,ozone
952905,21.0
404471,31.0
486722,28.0
745015,29.0
102742,31.0
802191,81.99999999999999
1087205,35.0
148615,23.0
1161103,55.0
1041024,44.00000000000001
536443,19.0
527368,32.0
1196587,38.0
731536,47.0
960836,29.0
710793,35.0
280062,33.0
163316,25.0
815719,36.00000000000001
754719,49.0
958307,10.0
350960,54.00000000000001
1086937,23.0
316409,40.99999999999999
910337,34.0
1192416,21.0
180956,26.0
657128,40.0
1030268,40.99999999999999
191177,32.0
605021,26.0
1137941,37.00000000000001
43544,36.00000000000001
645197,57.99999999999999
477,38.0
850869,61.0
693931,25.0
213990,28.0
46971,35.0
537701,49.0
658659,50.0
650989,40.0
483104,34.0
962268,6.0
324591,15.0
908367,28.0
21510,43.0
1190138,31.0
278040,31.0
1111423,38.0
739570,50.0
545869,24.0
588213,19.0
630434,40.99999999999999
28467,28.0
105154,28.0
612434,29.0
1191181,30.0
1161505,52.00000000000001
807666,52.00000000000001
1157728,25.0
283875,22.0
578188,39.0
632511,50.0
1203066,16.0
1064017,57.99999999999999
731540,52.00000000000001
441972,67.0
347857,40.0
523813,21.0
320804,37.00000000000001
1013761,20.0
817511,38.0
354734,33.0
517817,24.0
1204197,30.0
462002,63.0
736175,30.0
1022595,33.0
663552,29.0
907199,43.0
935275,54.00000000000001
664156,25.0
9855,25.0
842033,19.0
1042473,38.0
1138506,45.0
90337,75.0
732454,21.0
1067204,61.0
381445,45.0
118907,35.0
102377,31.0
311452,50.0
1035328,25.0
442733,59.00000000000001
710810,35.0
289470,23.0
571422,21.0
265700,36.00000000000001
165760,13.0
1027663,29.0
1015132,23.0
87499,53.0
711394,44.00000000000001
1035960,25.0
462785,16.0
323890,42.0
844756,23.0
767010,21.0
17811,38.0
1156379,28.0
11601,37.00000000000001
610473,30.0
339995,29.0
1105262,42.0
1096342,35.0
504249,61.0
26343,57.99999999999999
463011,15.0
132984,27.0
450498,24.0
581346,40.99999999999999
1029071,55.0
347302,76.0
1166577,55.99999999999999
360650,34.0
1154135,19.0
802535,27.0
860808,35.0
745336,25.0
138341,95.0
216327,25.0
374088,28.0
311079,34.0
424656,40.0
797561,34.0
913384,17.0
591659,33.0
1042565,42.0
839820,22.0
697012,17.0
454936,36.00000000000001
315380,47.0
908738,28.0
1102297,40.0
1048826,38.0
1124279,50.0
367782,20.0
106342,24.0
742192,43.0
1134628,49.0
712044,54.00000000000001
770915,25.0
694830,29.0
1173010,33.0
981309,43.0
607717,50.0
599065,64.0
669370,22.0
801942,67.0
788193,70.0
1137388,51.0
927335,53.0
449211,21.0
158818,13.0
34569,19.0
559790,23.0
662569,39.0
1013183,40.0
469682,28.0
940283,40.99999999999999
303693,42.0
997531,52.00000000000001
448597,22.0
585946,16.0
31815,21.0
1188836,42.0
591980,17.0
198941,60.0
208622,35.0
532991,37.00000000000001
621312,33.0
61470,62.0
880458,53.0
268283,36.00000000000001
723983,47.0
763708,23.0
767875,33.0
284222,33.0
807416,63.0
36741,40.99999999999999
354107,42.0
61490,47.0
1045907,60.0
298297,21.0
845680,27.0
277700,34.0
894236,44.00000000000001
928474,23.0
138725,57.0
929270,70.0
580030,28.0
934664,16.0
942269,32.0
815053,30.0
156526,47.0
743969,38.0
562653,40.0
760190,19.0
1106610,24.0
967688,51.0
973723,28.0
909701,52.00000000000001
897832,29.0
906455,4.0
6084,51.0
574480,39.0
633415,35.0
930325,19.0
874404,40.0
727373,22.0
642800,44.00000000000001
1071084,39.0
1065768,32.0
929077,57.0
412753,35.0
470511,34.0
965108,24.0
1126155,31.0
825409,28.0
471737,16.0
71532,28.0
1108671,27.0
469285,26.0
908673,52.00000000000001
949748,47.0
447595,20.0
407520,28.0
1148849,43.0
697102,3.0
797595,39.0
730698,21.0
817307,46.0
665173,22.0
635236,27.0
1185340,47.0
83102,50.0
545536,32.0
799481,24.0
1001055,22.0
964555,34.0
724325,62.0
695657,36.00000000000001
366270,71.0
554509,25.0
709462,46.0
828888,33.0
253761,21.0
535648,42.0
478329,25.0
607811,46.0
820858,29.0
463963,30.0
754057,36.00000000000001
1017996,71.0
702904,34.0
199979,40.99999999999999
631854,39.0
874008,36.00000000000001
350743,53.0
42354,27.0
359548,44.00000000000001
958651,45.0
267721,49.0
1111988,21.0
431840,49.0
274132,38.0
955535,47.0
398348,39.0
197504,51.0
769484,29.0
729130,16.0
1022184,50.0
1008173,36.00000000000001
452117,30.0
15633,52.00000000000001
903188,36.00000000000001
24210,40.0
525596,22.0
502359,26.0
883008,61.0
46024,34.0
941745,36.00000000000001
627126,30.0
127934,49.0
628778,33.0
549945,16.0
996232,66.0
904928,33.0
140739,23.0
341808,26.0
804566,22.0
876706,27.0
301779,30.0
598122,44.00000000000001
145753,23.0
193866,36.00000000000001
1105639,29.0
714677,31.0
469896,28.0
302657,51.0
781775,45.0
658255,37.00000000000001
826931,40.0
5445,23.0
791654,27.0
3528,40.99999999999999
477433,21.0
283502,42.0
347383,85.0
78961,11.0
690430,23.0
414183,35.0
671940,21.0
644960,35.0
925303,48.0
914095,33.0
62259,69.0
172870,25.0
1034160,23.0
603055,38.0
196262,40.99999999999999
1131084,32.0
1104759,5.0
825658,31.0
686535,33.0
884966,40.99999999999999
385601,29.0
179741,34.0
515928,21.0
615354,38.0
196172,46.0
405052,29.0
1206685,52.00000000000001
291487,26.0
930786,66.0
969368,44.00000000000001
16524,16.0
932838,59.00000000000001
395412,35.0
156023,46.0
771273,27.0
1122737,30.0
227252,30.0
398975,32.0
49574,26.0
224517,31.0
1009900,32.0
648976,34.0
600654,34.0
1177148,19.0
989463,23.0
162517,35.0
790469,36.00000000000001
278065,33.0
97061,52.00000000000001
88194,62.0
200355,37.00000000000001
206853,68.0
455390,33.0
1094600,24.0
187606,21.0
923469,42.0
51142,55.0
573982,30.0
85120,66.0
197788,31.0
901276,30.0
107552,22.0
312703,35.0
696501,35.0
778591,32.0
835086,25.0
1024396,25.0
876714,24.0
484519,31.0
44983,53.0
1036455,43.0
51556,48.0
655171,22.0
630234,36.00000000000001
1121875,23.0
226068,38.0
260092,13.0
36849,50.0
936075,18.0
1176151,42.0
745263,54.00000000000001
865324,40.0
152397,36.00000000000001
83917,43.0
1068138,53.0
776048,49.0
608672,61.0
492027,45.0
512550,26.0
1087071,44.00000000000001
10674,45.0
659459,24.0
625381,17.0
23796,35.0
257658,27.0
629374,35.0
1150633,32.0
273665,67.0
685346,42.0
291934,34.0
192984,38.0
775514,36.00000000000001
1083447,22.0
3168,39.0
75588,26.0
902788,29.0
907651,45.0
394374,40.99999999999999
883416,29.0
35847,23.0
975282,36.00000000000001
545622,30.0
1029942,51.0
986803,19.0
560433,45.0
326866,18.0
942001,46.0
746888,34.0
483779,20.0
258483,33.0
1201625,49.0
487550,42.0
938482,13.0
584612,27.0
242290,44.00000000000001
1092292,20.0
464243,30.0
1096082,39.0
783955,69.0
1033208,37.00000000000001
1128546,45.0
35856,26.0
1203122,27.0
187999,25.0
898754,30.0
690634,23.0
757136,27.0
1002462,63.0
153069,32.0
227624,38.0
162346,49.0
240147,55.99999999999999
684933,46.0
1053576,57.99999999999999
521058,25.0
798161,51.0
400473,29.0
915740,17.0
855938,32.0
215118,18.0
273609,63.0
1048181,40.0
210061,34.0
144917,24.0
936247,61.0
702529,31.0
286536,76.0
134864,25.0
906610,31.0
592744,20.0
906134,18.0
719185,55.99999999999999
171249,30.0
563967,31.0
431549,47.0
249163,32.0
300721,28.0
446893,37.00000000000001
1039073,46.0
859133,50.0
912511,28.0
1109337,35.0
567747,30.0
1168098,75.0
1172114,23.0
910501,61.0
33525,27.0
599698,85.0
621798,30.0
1197152,26.0
676993,63.0
801041,29.0
741652,28.0
20988,44.00000000000001
692215,14.0
317370,51.0
249234,34.0
59806,21.0
672704,19.0
664732,27.0
709446,35.0
315995,45.0
906580,33.0
1063582,38.0
122497,29.0
1061446,16.0
1173710,22.0
18990,40.99999999999999
304943,69.0
930120,50.0
981376,39.0
1115953,37.00000000000001
44622,44.00000000000001
591417,27.0
901905,40.0
716232,43.0
652674,34.0
543688,26.0
624456,28.0
271247,42.0
19791,38.0
1011073,36.00000000000001
651356,43.0
183603,31.0
158838,8.0
545626,24.0
61240,62.0
964907,30.0
1203593,34.0
511678,40.99999999999999
197750,30.0
661340,19.0
84733,30.0
315770,52.00000000000001
138296,77.0
762966,36.00000000000001
295947,43.0
1011814,21.0
138891,37.00000000000001
697266,13.0
1079097,36.00000000000001
1092598,42.0
205583,40.0
398812,36.00000000000001
486484,21.0
488165,35.0
950058,55.0
904672,29.0
1154001,28.0
213589,40.99999999999999
1035060,34.0
971186,40.0
854672,51.0
53520,66.0
23049,29.0
1129748,8.0
401846,33.0
459596,65.0
1047955,30.0
538408,51.0
1039370,50.0
161598,37.00000000000001
34686,25.0
921560,35.0
506407,55.99999999999999
640917,27.0
1204588,44.00000000000001
992413,43.0
635494,37.00000000000001
343853,24.0
991407,39.0
787009,62.0
221584,61.0
176980,18.0
27639,45.0
272058,60.0
466632,18.0
293692,34.0
1052039,26.0
740376,66.0
804146,25.0
1090429,50.0
58391,53.0
620276,39.0
159199,28.0
255745,35.0
573190,38.0
290880,27.0
959143,34.0
925408,25.0
693246,18.0
1091450,35.0
449813,44.00000000000001
992346,45.0
943140,45.0
504788,25.0
776015,50.0
1073643,27.0
544315,33.0
248728,39.0
253986,31.0
288583,45.0
496171,28.0
266132,19.0
521899,23.0
309242,68.0
1083309,26.0
978343,33.0
137548,52.00000000000001
850794,53.0
99521,20.0
577682,21.0
475615,20.0
18945,51.0
5949,28.0
522384,29.0
653012,22.0
671916,22.0
530046,34.0
707549,25.0
607199,43.0
449604,27.0
34290,52.00000000000001
232389,19.0
921920,24.0
344287,29.0
628978,39.0
334885,24.0
1019718,54.00000000000001
507256,38.0
144257,55.0
469553,34.0
8325,40.0
111301,32.0
801355,40.99999999999999
233841,53.0
3285,57.0
245947,22.0
123254,11.0
783413,40.99999999999999
289190,30.0
735144,60.0
223698,20.0
1042255,51.0
1010428,35.0
550426,16.0
362981,57.99999999999999
679608,30.0
840853,26.0
644001,33.0
923193,40.0
913284,16.0
737645,26.0
1096049,43.0
234476,29.0
845714,28.0
456639,49.0
22923,84.0
1158155,36.00000000000001
1151160,50.0
340269,35.0
738267,46.0
1131256,13.0
987239,33.0
1125351,44.00000000000001
905956,39.0
459336,57.0
939818,12.0
648989,37.00000000000001
1178597,23.0
580351,35.0
1137258,64.0
980480,39.0
196496,51.0
304721,92.0
410875,35.0
991868,53.0
531375,40.99999999999999
990288,35.0
37197,18.0
838437,34.0
1009565,14.0
412460,34.0
750151,27.0
137707,30.0
97692,20.0
637011,35.0
908406,29.0
1152174,44.00000000000001
457057,57.0
302619,46.0
475347,15.0
35397,29.0
737911,38.0
427950,32.0
907898,30.0
568906,55.0
390263,43.0
1066471,32.0
463577,13.0
243344,25.0
485419,12.0
738650,78.0
579201,24.0
626576,30.0
72362,61.0
905367,38.0
793847,29.0
254162,22.0
801624,73.0
96540,48.0
106116,23.0
437648,18.0
546212,44.00000000000001
812564,49.0
134827,28.0
954677,27.0
110377,21.0
1104885,3.0
837045,26.0
1177387,21.0
300320,22.0
930292,30.0
641485,57.0
151310,28.0
1052269,44.00000000000001
227879,35.0
896790,25.0
897366,37.00000000000001
486726,28.0
330071,31.0
68357,25.0
243766,36.00000000000001
397600,33.0
500870,51.0
266346,22.0
91376,51.0
535197,31.0
32265,29.0
477166,20.0
234468,32.0
811026,26.0
170580,47.0
638741,37.00000000000001
474027,11.0
323226,25.0
62515,44.00000000000001
650855,36.00000000000001
508891,59.00000000000001
661581,18.0
1145097,11.0
392195,51.0
50720,57.99999999999999
1133149,33.0
723338,25.0
411515,50.0
618910,50.0
892051,25.0
630120,36.00000000000001
736488,17.0
26019,29.0
259095,22.0
1205040,44.00000000000001
569441,42.0
594,40.0
1018499,65.0
1206189,35.0
13716,47.0
1197529,52.00000000000001
120415,39.0
70980,30.0
227620,15.0
398394,27.0
48091,25.0
585856,20.0
1094533,24.0
1057823,24.0
3780,25.0
595399,25.0
89542,51.0
105555,0.0
583638,55.99999999999999
686342,38.0
84134,34.0
371072,21.0
1125058,64.0
98278,57.99999999999999
365250,35.0
906346,33.0
5148,42.0
1166054,23.0
470503,36.00000000000001
19953,28.0
1117870,20.0
987871,24.0
258902,11.0
876097,27.0
1176822,27.0
493879,34.0
227457,19.0
455678,20.0
179791,23.0
653625,33.0
1166988,24.0
183484,33.0
385826,17.0
877384,62.0
1103210,24.0
1100396,62.0
32175,20.0
985166,31.0
875125,28.0
466695,11.0
1135273,37.00000000000001
930158,76.0
23517,38.0
456873,54.00000000000001
827745,24.0
520507,57.0
7596,57.0
301951,25.0
1090090,39.0
217118,28.0
96518,53.0
333758,26.0
1073970,46.0
1010499,27.0
908020,26.0
1118616,64.0
897582,34.0
750472,23.0
519827,17.0
490961,26.0
244251,45.0
315155,42.0
670312,33.0
878124,24.0
512908,21.0
859141,49.0
756839,19.0
113685,32.0
546027,39.0
1187630,35.0
93259,23.0
803944,30.0
910297,47.0
109185,15.0
377400,37.00000000000001
809458,20.0
815461,29.0
835979,25.0
801099,49.0
260301,20.0
1134330,44.00000000000001
1197127,27.0
433864,19.0
4833,40.0
374458,21.0
203752,44.00000000000001
1084812,26.0
17883,39.0
961799,21.0
632254,35.0
538722,55.0
515997,19.0
214502,20.0
1072876,39.0
410030,34.0
303066,37.00000000000001
1150796,22.0
695901,40.99999999999999
595965,64.0
1145796,36.00000000000001
777298,59.00000000000001
579434,23.0
3627,31.0
766418,35.0
1037230,45.0
483594,26.0
1120903,36.00000000000001
1151403,48.0
790494,42.0
1206126,54.00000000000001
482224,32.0
680083,24.0
1084343,27.0
554705,22.0
673446,40.99999999999999
1102142,55.0
225821,29.0
60784,38.0
422832,47.0
827406,35.0
1031541,46.0
205357,57.0
932394,40.99999999999999
1011810,28.0
1025180,44.00000000000001
524293,36.00000000000001
913551,31.0
18954,57.0
1078494,50.0
408014,29.0
535715,35.0
63530,37.00000000000001
198795,35.0
287396,52.00000000000001
907627,39.0
20565,45.0
1128446,27.0
70198,20.0
330800,32.0
1006137,46.0
234644,40.0
785934,29.0
914637,38.0
922958,50.0
1006037,47.0
450390,29.0
1030746,31.0
603737,54.00000000000001
725930,23.0
397809,11.0
21834,44.00000000000001
903040,40.99999999999999
855216,48.0
82876,24.0
941603,43.0
184610,22.0
353693,49.0
326222,25.0
656694,27.0
827010,35.0
1196926,42.0
75170,23.0
634310,38.0
1132190,13.0
233476,59.00000000000001
775048,32.0
343078,43.0
218293,32.0
97651,31.0
1064930,27.0
679499,33.0
648213,57.99999999999999
393883,54.00000000000001
273575,40.99999999999999
91850,49.0
108609,28.0
298050,23.0
376335,29.0
244464,53.0
721264,51.0
609836,34.0
1035558,30.0
372508,20.0
940153,22.0
815523,31.0
911108,31.0
726504,22.0
1117142,35.0
498502,44.00000000000001
1063615,45.0
861392,42.0
720312,22.0
359076,76.0
588491,21.0
583090,60.0
766614,39.0
497092,45.0
259477,15.0
37790,29.0
1199698,26.0
863180,15.0
1162610,45.0
203287,45.0
1131419,29.0
893636,19.0
574624,54.00000000000001
89152,44.00000000000001
308799,32.0
717475,54.00000000000001
441516,61.0
492560,13.0
1183698,44.00000000000001
933864,55.0
1121062,60.0
45615,26.0
888479,31.0
319380,35.0
247596,21.0
873157,57.0
917521,15.0
473329,31.0
958165,20.0
1130548,28.0
694988,32.0
972899,55.0
334086,12.0
61641,26.0
829054,35.0
1082647,13.0
73773,23.0
1002127,34.0
968124,54.00000000000001
152004,64.0
909093,22.0
93309,14.0
692521,28.0
912513,26.0
519280,20.0
962729,34.0
851669,39.0
1206164,29.0
1185503,53.0
584337,26.0
461466,40.99999999999999
367766,29.0
784147,67.0
474314,9.000000000000002
100963,40.0
1206804,36.00000000000001
46769,40.99999999999999
463987,29.0
1109877,30.0
1159968,36.00000000000001
966591,45.0
1140303,62.0
147263,29.0
972091,25.0
699244,43.0
1124949,53.0
720292,23.0
493605,40.99999999999999
416594,37.00000000000001
1094265,55.0
1005304,43.0
455996,34.0
757352,35.0
1060399,29.0
887704,52.00000000000001
273542,54.00000000000001
478674,40.0
418367,45.0
38230,21.0
488571,28.0
914831,19.0
5814,38.0
623790,31.0
1059788,31.0
558685,38.0
382553,25.0
914653,47.0
281371,31.0
895414,35.0
185032,25.0
812572,52.00000000000001
490258,31.0
1159164,45.0
1111381,31.0
511445,17.0
929069,70.0
1203964,36.00000000000001
83553,18.0
158262,46.0
1116848,47.0
519012,13.0
587207,16.0
1060127,33.0
818028,11.0
498358,50.0
153526,50.0
809788,44.00000000000001
886822,52.00000000000001
398243,31.0
1175356,24.0
924868,46.0
505624,28.0
334329,20.0
988290,14.0
205127,46.0
298140,23.0
1163791,37.00000000000001
915756,18.0
145800,36.00000000000001
353015,61.0
200455,35.0
623357,10.0
36657,38.0
261973,16.0
905576,39.0
814469,21.0
872908,47.0
314217,50.0
232607,17.0
603541,59.00000000000001
847227,36.00000000000001
1064830,46.0
74350,25.0
1093059,59.00000000000001
236032,39.0
38581,26.0
969569,42.0
792229,40.99999999999999
755123,42.0
496690,45.0
285467,34.0
399344,20.0
642042,42.0
563354,22.0
560927,40.99999999999999
5490,16.0
368113,19.0
500861,42.0
434173,43.0
1074137,24.0
640205,39.0
1168625,55.0
524832,57.0
6633,40.0
122450,23.0
42717,40.99999999999999
1031717,55.0
513001,20.0
954937,35.0
186278,28.0
611641,23.0
915141,37.00000000000001
510387,25.0
525218,29.0
535490,47.0
463594,8.0
389962,45.0
1125460,44.00000000000001
210811,22.0
876297,29.0
774930,40.99999999999999
200573,60.0
691197,19.0
1119864,35.0
737359,20.0
281952,29.0
765124,16.0
531460,40.0
285927,30.0
120086,25.0
363738,29.0
487935,43.0
935669,55.99999999999999
853237,54.00000000000001
51569,43.0
701443,44.00000000000001
1134435,49.0
300230,21.0
923059,72.00000000000001
199624,48.0
960258,48.0
873595,26.0
28053,54.00000000000001
782217,55.0
1100069,38.0
995093,39.0
1039408,50.0
1128638,38.0
909141,26.0
913162,40.0
701166,37.00000000000001
771232,28.0
592026,21.0
759740,20.0
1012446,29.0
468741,29.0
375070,36.00000000000001
527645,35.0
546320,34.0
1006175,61.0
867397,24.0
414985,40.0
456889,61.0
80211,27.0
531715,11.0
311962,54.00000000000001
135484,27.0
97229,54.00000000000001
401320,30.0
272288,29.0
1106644,24.0
907648,45.0
321791,20.0
1186638,35.0
1060299,38.0
844565,22.0
586749,33.0
781155,52.00000000000001
100853,38.0
1013292,22.0
1016363,27.0
906950,40.0
770236,6.999999999999999
685862,33.0
85879,40.0
855141,49.0
857646,22.0
469348,26.0
475954,33.0
570319,38.0
713681,39.0
720538,22.0
76703,33.0
643801,49.0
312695,37.00000000000001
280288,42.0
389509,25.0
248012,29.0
430689,44.00000000000001
775672,53.0
403592,34.0
1148422,40.99999999999999
422888,44.00000000000001
524535,57.0
833886,36.00000000000001
179749,35.0
800511,42.0
31383,37.00000000000001
36495,29.0
1045815,46.0
302598,44.00000000000001
792401,25.0
1184971,36.00000000000001
270231,40.99999999999999
1148447,42.0
889717,54.00000000000001
973359,26.0
9243,63.0
259883,34.0
1166280,20.0
224976,48.0
1001013,40.0
487956,40.99999999999999
122237,38.0
219178,21.0
210466,23.0
1017569,46.0
765782,30.0
30654,30.0
691034,17.0
241496,34.0
595508,23.0
367400,28.0
1150356,53.0
289382,19.0
933835,63.0
1097054,31.0
686955,29.0
676672,44.00000000000001
570527,34.0
952227,36.00000000000001
250032,22.0
907795,32.0
1194208,29.0
739296,39.0
217881,25.0
521556,24.0
690597,24.0
857156,53.0
784429,51.0
1153297,22.0
807412,53.0
528410,24.0
882025,46.0
753852,25.0
216021,22.0
1143284,38.0
826948,36.00000000000001
678801,32.0
1187462,57.0
233865,60.0
999715,32.0
256684,40.99999999999999
990603,33.0
731502,57.0
121830,38.0
1197190,40.99999999999999
1179360,31.0
1142928,20.0
904791,39.0
154702,26.0
169756,40.99999999999999
1119831,24.0
735867,36.00000000000001
794312,27.0
127424,53.0
1053500,48.0
456992,55.0
819445,22.0
101877,29.0
1050439,35.0
209872,38.0
914556,53.0
577178,47.0
1116230,37.00000000000001
925810,36.00000000000001
450289,33.0
1172340,28.0
143051,39.0
1185901,60.0
225755,29.0
1084712,34.0
830608,37.00000000000001
561867,42.0
1106799,17.0
131631,39.0
356723,57.0
1115426,55.99999999999999
581890,44.00000000000001
911354,50.0
243172,20.0
629574,23.0
1205300,47.0
921861,24.0
919029,40.99999999999999
832995,30.0
431329,46.0
435716,29.0
190964,36.00000000000001
377994,54.00000000000001
306520,52.00000000000001
1103302,30.0
749603,44.00000000000001
536702,25.0
1074908,46.0
523161,33.0
1100898,44.00000000000001
454067,60.0
78367,54.00000000000001
97471,30.0
839624,8.0
942009,39.0
672045,22.0
138854,40.99999999999999
2583,25.0
755081,39.0
484763,37.00000000000001
108768,21.0
378353,18.0
87974,45.0
1023324,16.0
293044,37.00000000000001
824314,44.00000000000001
657797,32.0
270649,26.0
473066,34.0
540033,40.99999999999999
907218,40.0
583630,51.0
1178794,21.0
275835,59.00000000000001
1038394,34.0
831804,36.00000000000001
714168,38.0
1123223,22.0
1084846,28.0
88570,30.0
1127926,49.0
558256,31.0
684153,13.0
948040,45.0
1072055,12.0
453227,22.0
930388,39.0
771850,15.0
368926,22.0
915854,34.0
255031,25.0
1128475,22.0
1187165,36.00000000000001
1204389,50.0
789804,34.0
1206456,59.00000000000001
863960,63.0
1203917,42.0
771111,24.0
264816,38.0
732249,53.0
1188702,36.00000000000001
21780,60.0
711026,43.0
503806,59.00000000000001
390022,54.00000000000001
117268,9.000000000000002
985191,38.0
9531,33.0
375683,35.0
1075553,42.0
552251,16.0
1204933,51.0
106634,30.0
286086,34.0
504374,51.0
559814,23.0
425757,55.0
890942,38.0
1200368,38.0
583580,38.0
813065,18.0
485009,28.0
89927,65.0
1205929,15.0
536636,17.0
1085424,44.00000000000001
366670,72.00000000000001
1040212,46.0
675728,22.0
195284,40.0
942336,33.0
1157895,3.0
600232,31.0
424921,30.0
480659,18.0
471319,20.0
709209,42.0
153371,43.0
465205,62.0
555881,21.0
110845,27.0
152896,22.0
1152920,35.0
899411,40.0
619402,31.0
376544,20.0
1061270,36.00000000000001
558427,48.0
462978,15.0
1107833,35.0
272284,29.0
687021,26.0
571247,31.0
77465,55.0
1205125,75.0
796206,25.0
496297,25.0
513076,22.0
749276,48.0
1083916,39.0
300554,20.0
1010872,12.0
1123022,47.0
635290,32.0
671744,39.0
1116054,37.00000000000001
968975,45.0
606148,37.00000000000001
384774,55.99999999999999
848994,42.0
1185365,46.0
563950,33.0
1146851,42.0
195574,33.0
7497,25.0
743058,63.0
804108,26.0
528401,23.0
55678,13.0
911779,25.0
365058,19.0
882433,30.0
942541,6.999999999999999
335996,30.0
856485,33.0
137498,46.0
596911,47.0
817927,5.0
268787,26.0
66582,19.0
602989,40.99999999999999
373738,30.0
913965,21.0
854521,52.00000000000001
809968,31.0
871785,23.0
265004,33.0
310067,68.0
1133434,40.0
1012982,35.0
864898,57.99999999999999
687372,45.0
133213,40.0
945878,59.00000000000001
871456,27.0
101062,30.0
125514,22.0
367482,21.0
804871,22.0
89206,48.0
129672,49.0
763570,20.0
408022,26.0
729489,20.0
1171578,48.0
676634,55.0
895010,18.0
700195,34.0
914375,20.0
418840,44.00000000000001
505010,29.0
345423,30.0
818163,14.0
577767,28.0
1182312,17.0
406977,15.0
249372,38.0
1017431,27.0
413518,37.00000000000001
561353,40.0
566931,18.0
689466,18.0
134498,21.0
1128973,37.00000000000001
167821,34.0
457688,30.0
407387,19.0
671524,44.00000000000001
447624,18.0
54775,26.0
985262,29.0
770649,24.0
31734,20.0
574040,35.0
1036861,33.0
582074,51.0
448818,26.0
763186,29.0
267566,54.00000000000001
851978,67.0
672520,29.0
35973,50.0
516112,34.0
319384,34.0
855913,28.0
651413,47.0
444681,33.0
930719,23.0
1167478,32.0
428947,31.0
309222,71.0
913015,20.0
1076566,40.99999999999999
242792,65.0
579155,25.0
369705,18.0
662197,40.0
1061907,38.0
210270,21.0
1023994,11.0
315073,40.99999999999999
415845,35.0
136518,50.0
350342,75.0
374684,69.0
778171,40.99999999999999
495737,40.0
564196,21.0
1090818,65.0
135537,29.0
660160,20.0
497196,36.00000000000001
277981,31.0
1032044,34.0
903109,39.0
1181139,28.0
597253,54.00000000000001
225650,37.00000000000001
184652,27.0
86912,27.0
294840,24.0
720905,25.0
387088,55.0
702354,27.0
238099,66.0
134346,29.0
283206,51.0
543893,22.0
453026,21.0
256843,36.00000000000001
612430,20.0
992111,32.0
952097,32.0
305206,59.00000000000001
125957,40.99999999999999
1104223,32.0
932863,64.0
534357,34.0
623781,33.0
1053337,29.0
211394,40.0
809658,25.0
863964,88.00000000000001
1102523,21.0
878928,37.00000000000001
575549,30.0
366479,114.0
68890,15.0
835762,29.0
222281,22.0
1160341,59.00000000000001
611841,29.0
973690,35.0
915777,19.0
973761,21.0
676601,40.99999999999999
559447,26.0
234087,29.0
910570,51.0
961795,20.0
905292,23.0
46651,35.0
430527,68.0
833404,28.0
898457,31.0
134680,26.0
867401,29.0
1094633,37.00000000000001
1185465,54.00000000000001
918635,25.0
558941,24.0
826642,27.0
642596,55.0
584416,32.0
83126,53.0
888492,37.00000000000001
109549,17.0
1178723,16.0
899420,39.0
767210,29.0
907675,45.0
693604,25.0
669332,21.0
831229,28.0
815144,28.0
408428,24.0
784605,48.0
233681,62.0
1077631,24.0
1098532,40.0
93300,18.0
329935,37.00000000000001
179640,27.0
27774,55.99999999999999
912219,60.0
792536,33.0
907327,47.0
1152795,28.0
757651,28.0
11340,33.0
426115,31.0
1145595,30.0
238884,36.00000000000001
406897,23.0
798055,39.0
93668,22.0
536427,31.0
339734,27.0
491818,40.0
498551,48.0
1190373,22.0
1043277,44.00000000000001
162467,35.0
282570,52.00000000000001
628207,28.0
194828,55.0
1061547,21.0
339549,21.0
435925,72.00000000000001
152008,66.0
229791,55.99999999999999
228760,24.0
19440,42.0
905607,30.0
874779,61.0
529313,22.0
685383,47.0
760532,26.0
1102598,24.0
1158758,48.0
597044,57.0
456723,39.0
431246,52.00000000000001
541471,42.0
483289,32.0
229892,88.00000000000001
141293,29.0
1167277,31.0
447419,22.0
1105228,29.0
767283,36.00000000000001
379654,51.0
1003091,73.0
880421,55.0
97496,28.0
1069952,37.00000000000001
1050770,42.0
55424,25.0
162575,36.00000000000001
695881,36.00000000000001
489217,40.99999999999999
209663,60.0
432692,32.0
269620,40.0
786343,60.0
1206244,30.0
480269,29.0
994632,33.0
63279,38.0
910522,37.00000000000001
393543,40.0
418175,52.00000000000001
635211,36.00000000000001
505645,42.0
1070883,24.0
135172,33.0
1194049,36.00000000000001
951407,69.0
1173115,32.0
248330,38.0
534337,34.0
323197,28.0
1030880,29.0
1043143,49.0
1096074,32.0
928508,30.0
414751,42.0
1076952,47.0
284213,32.0
117619,37.00000000000001
297513,30.0
1096174,36.00000000000001
55662,18.0
554014,23.0
934061,46.0
1043742,47.0
653004,25.0
1019709,50.0
1187764,36.00000000000001
283030,53.0
458303,17.0
9594,46.0
351220,39.0
238446,60.0
968694,43.0
40348,9.000000000000002
936406,31.0
199150,49.0
36672,12.0
259917,37.00000000000001
271063,35.0
975349,49.0
910330,38.0
969502,32.0
1063113,17.0
208905,27.0
620328,37.00000000000001
348903,36.00000000000001
591311,23.0
810972,21.0
139347,51.0
915370,45.0
448827,25.0
134835,25.0
210290,21.0
222645,22.0
454076,55.99999999999999
133026,26.0
999474,80.0
340144,37.00000000000001
673973,36.00000000000001
802519,52.00000000000001
452486,40.0
121662,32.0
912343,63.0
338187,29.0
335487,33.0
221850,36.00000000000001
307783,52.00000000000001
566146,32.0
