"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/11/2020","AQS","482011052","1","42.4","ppb","40","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/12/2020","AQS","482011052","1","42.3","ppb","40","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/13/2020","AQS","482011052","1","39.3","ppb","37","Houston North Loop","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/14/2020","AQS","482011052","1","33.8","ppb","31","Houston North Loop","21","88.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/15/2020","AQS","482011052","1","35.6","ppb","33","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/16/2020","AQS","482011052","1","23.6","ppb","22","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/17/2020","AQS","482011052","1","27.4","ppb","25","Houston North Loop","22","92.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/18/2020","AQS","482011052","1","37.5","ppb","35","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/19/2020","AQS","482011052","1","33.9","ppb","31","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/20/2020","AQS","482011052","1","27.5","ppb","25","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/21/2020","AQS","482011052","1","30.4","ppb","28","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/22/2020","AQS","482011052","1","25.9","ppb","24","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/23/2020","AQS","482011052","1","14.9","ppb","13","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/24/2020","AQS","482011052","1","16.5","ppb","15","Houston North Loop","22","92.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/25/2020","AQS","482011052","1","17.6","ppb","16","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/26/2020","AQS","482011052","1","29.1","ppb","27","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/27/2020","AQS","482011052","1","41.4","ppb","39","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/28/2020","AQS","482011052","1","39.7","ppb","37","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/29/2020","AQS","482011052","1","15.6","ppb","14","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/30/2020","AQS","482011052","1","21.7","ppb","20","Houston North Loop","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"05/31/2020","AQS","482011052","1","30","ppb","28","Houston North Loop","20","83.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"01/01/2020","AQS","482011066","1","29.1","ppb","27","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/02/2020","AQS","482011066","1","22.5","ppb","21","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/03/2020","AQS","482011066","1","23","ppb","22","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/04/2020","AQS","482011066","1","40.1","ppb","38","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/05/2020","AQS","482011066","1","23.5","ppb","22","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/06/2020","AQS","482011066","1","36.6","ppb","34","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/07/2020","AQS","482011066","1","42.4","ppb","40","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/08/2020","AQS","482011066","1","42.7","ppb","40","Houston Southwest Freeway","18","75.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/09/2020","AQS","482011066","1","15.4","ppb","14","Houston Southwest Freeway","21","88.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/10/2020","AQS","482011066","1","3.6","ppb","3","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/11/2020","AQS","482011066","1","19.3","ppb","18","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/12/2020","AQS","482011066","1","25.7","ppb","24","Houston Southwest Freeway","21","88.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/13/2020","AQS","482011066","1","26.7","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/14/2020","AQS","482011066","1","13.1","ppb","12","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/16/2020","AQS","482011066","1","17.7","ppb","16","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/17/2020","AQS","482011066","1","14.1","ppb","13","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/18/2020","AQS","482011066","1","27.2","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/19/2020","AQS","482011066","1","33.5","ppb","31","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/20/2020","AQS","482011066","1","33.3","ppb","31","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/21/2020","AQS","482011066","1","36.6","ppb","34","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/22/2020","AQS","482011066","1","17.2","ppb","16","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/23/2020","AQS","482011066","1","24.8","ppb","23","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/24/2020","AQS","482011066","1","45.1","ppb","42","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/25/2020","AQS","482011066","1","35.3","ppb","33","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/26/2020","AQS","482011066","1","35","ppb","33","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/27/2020","AQS","482011066","1","25.9","ppb","24","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/28/2020","AQS","482011066","1","36.6","ppb","34","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/29/2020","AQS","482011066","1","19.6","ppb","18","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/30/2020","AQS","482011066","1","23.4","ppb","22","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"01/31/2020","AQS","482011066","1","29","ppb","27","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/01/2020","AQS","482011066","1","41.8","ppb","39","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/02/2020","AQS","482011066","1","18.8","ppb","17","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/03/2020","AQS","482011066","1","22.2","ppb","21","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/04/2020","AQS","482011066","1","10.9","ppb","9","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/05/2020","AQS","482011066","1","13.4","ppb","12","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/06/2020","AQS","482011066","1","39.1","ppb","37","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/07/2020","AQS","482011066","1","34.5","ppb","32","Houston Southwest Freeway","23","96.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/08/2020","AQS","482011066","1","32.7","ppb","30","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/09/2020","AQS","482011066","1","6.2","ppb","6","Houston Southwest Freeway","20","83.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/10/2020","AQS","482011066","1","8.1","ppb","8","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/11/2020","AQS","482011066","1","14.5","ppb","13","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/12/2020","AQS","482011066","1","18","ppb","17","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/13/2020","AQS","482011066","1","27","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/14/2020","AQS","482011066","1","35.3","ppb","33","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/15/2020","AQS","482011066","1","33.4","ppb","31","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/16/2020","AQS","482011066","1","16.8","ppb","15","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/17/2020","AQS","482011066","1","15.4","ppb","14","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/18/2020","AQS","482011066","1","17.9","ppb","16","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/19/2020","AQS","482011066","1","17.9","ppb","16","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/20/2020","AQS","482011066","1","20.9","ppb","19","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/21/2020","AQS","482011066","1","26","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/22/2020","AQS","482011066","1","35.5","ppb","33","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/23/2020","AQS","482011066","1","10.8","ppb","9","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/24/2020","AQS","482011066","1","37.8","ppb","35","Houston Southwest Freeway","23","96.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/25/2020","AQS","482011066","1","31.1","ppb","29","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/26/2020","AQS","482011066","1","28.7","ppb","26","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/27/2020","AQS","482011066","1","35.8","ppb","33","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/28/2020","AQS","482011066","1","56.4","ppb","53","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"02/29/2020","AQS","482011066","1","36.4","ppb","34","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/01/2020","AQS","482011066","1","6.2","ppb","6","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/02/2020","AQS","482011066","1","24.1","ppb","23","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/03/2020","AQS","482011066","1","24.2","ppb","23","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/04/2020","AQS","482011066","1","20.8","ppb","19","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/05/2020","AQS","482011066","1","41.9","ppb","39","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/06/2020","AQS","482011066","1","54.4","ppb","51","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/07/2020","AQS","482011066","1","44.8","ppb","42","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/08/2020","AQS","482011066","1","13.7","ppb","12","Houston Southwest Freeway","20","83.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/09/2020","AQS","482011066","1","17.6","ppb","16","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/10/2020","AQS","482011066","1","26","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/11/2020","AQS","482011066","1","8.8","ppb","8","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/12/2020","AQS","482011066","1","7.8","ppb","7","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/13/2020","AQS","482011066","1","19","ppb","18","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/14/2020","AQS","482011066","1","7.5","ppb","7","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/15/2020","AQS","482011066","1","4.7","ppb","4","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/16/2020","AQS","482011066","1","22.8","ppb","21","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/17/2020","AQS","482011066","1","10.9","ppb","9","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/18/2020","AQS","482011066","1","4.4","ppb","4","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/19/2020","AQS","482011066","1","2.9","ppb","2","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/20/2020","AQS","482011066","1","23.5","ppb","22","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/21/2020","AQS","482011066","1","11.7","ppb","10","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/22/2020","AQS","482011066","1","9.5","ppb","8","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/23/2020","AQS","482011066","1","9.5","ppb","8","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/24/2020","AQS","482011066","1","11.5","ppb","10","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/25/2020","AQS","482011066","1","15","ppb","14","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/26/2020","AQS","482011066","1","5.2","ppb","5","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/27/2020","AQS","482011066","1","4.3","ppb","4","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/28/2020","AQS","482011066","1","27.2","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/29/2020","AQS","482011066","1","19.3","ppb","18","Houston Southwest Freeway","19","79.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/30/2020","AQS","482011066","1","18.6","ppb","17","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"03/31/2020","AQS","482011066","1","24","ppb","23","Houston Southwest Freeway","22","92.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/01/2020","AQS","482011066","1","26.2","ppb","25","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/02/2020","AQS","482011066","1","12.1","ppb","11","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/03/2020","AQS","482011066","1","24.2","ppb","23","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/04/2020","AQS","482011066","1","11.7","ppb","10","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/05/2020","AQS","482011066","1","16.8","ppb","15","Houston Southwest Freeway","20","83.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/06/2020","AQS","482011066","1","25.2","ppb","24","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/07/2020","AQS","482011066","1","7.3","ppb","7","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/08/2020","AQS","482011066","1","12.7","ppb","11","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/09/2020","AQS","482011066","1","21.7","ppb","20","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/10/2020","AQS","482011066","1","18","ppb","17","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
"04/11/2020","AQS","482011066","1","21.1","ppb","20","Houston Southwest Freeway","24","100.0000","42602","Nitrogen dioxide (NO2)","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.7216","-95.49265"
