Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: TAMIS User, Run Date: 09/11/2020 15:16:16

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Pm2.5 - Local Conditions (ug/m3 (LC)) <88101>
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	12	26	20151226	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	12.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	12	28	20151228	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	1.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	12	29	20151229	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	12	30	20151230	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	12	31	20151231	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	01	20160101	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	01	20160101	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	8.1
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	01	20160101	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	02	20160102	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	03	20160103	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	04	20160104	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	05	20160105	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	06	20160106	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	07	20160107	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	07	20160107	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	8.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	07	20160107	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	6.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	08	20160108	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	09	20160109	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	10	20160110	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	10	20160110	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	11	20160111	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	12	20160112	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	13	20160113	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	14	20160114	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	15	20160115	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	16	20160116	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	17	20160117	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	4.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	18	20160118	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	19	20160119	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	19	20160119	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	7.6
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	19	20160119	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	6.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	20	20160120	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	21	20160121	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	22	20160122	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	23	20160123	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	24	20160124	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	25	20160125	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.3
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	25	20160125	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	26	20160126	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	26	20160126	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	6.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	27	20160127	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	28	20160128	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	29	20160129	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	30	20160130	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	31	20160131	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	01	31	20160131	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	11.9
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	01	31	20160131	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	12.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	01	20160201	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	18.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	02	20160202	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	16.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	03	20160203	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	04	20160204	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	05	20160205	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	06	20160206	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	06	20160206	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	7.7
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	02	06	20160206	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	8.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	07	20160207	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	08	20160208	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	4.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	09	20160209	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	10	20160210	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	11	20160211	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	12	20160212	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	12	20160212	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	13	20160213	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	14	20160214	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	15	20160215	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	16	20160216	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	17	20160217	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	18	20160218	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	18	20160218	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	8.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	19	20160219	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	20	20160220	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	21	20160221	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	22	20160222	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	23	20160223	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	4.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	24	20160224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	24	20160224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	4.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	02	24	20160224	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	4.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	25	20160225	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	26	20160226	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	27	20160227	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	28	20160228	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	02	29	20160229	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	01	20160301	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	01	20160301	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	12.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	01	20160301	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	8.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	03	20160303	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	04	20160304	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	05	20160305	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	06	20160306	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	07	20160307	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	07	20160307	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	10
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	07	20160307	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	08	20160308	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	09	20160309	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	10	20160310	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	3.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	11	20160311	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	12	20160312	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	13	20160313	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	13	20160313	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	8.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	13	20160313	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	15	20160315	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	26.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	16	20160316	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	21.1
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	16	20160316	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	18.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	17	20160317	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	18	20160318	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	19	20160319	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	19	20160319	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	10.5
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	19	20160319	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	20	20160320	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	21	20160321	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	6.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	22	20160322	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	22	20160322	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	5.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	23	20160323	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	24	20160324	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	25	20160325	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	25	20160325	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	10.4
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	25	20160325	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	9.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	26	20160326	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	14
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	27	20160327	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	28	20160328	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	29	20160329	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	30	20160330	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	31	20160331	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	26.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	03	31	20160331	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	29.2
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	03	31	20160331	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	21.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	01	20160401	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	02	20160402	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	5.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	03	20160403	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	13.4
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	04	20160404	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	05	20160405	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.3
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	06	20160406	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	06	20160406	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	9.1
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	04	06	20160406	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	7.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	07	20160407	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.2
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	08	20160408	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.6
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	09	20160409	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.5
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	10	20160410	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	8.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	11	20160411	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	12.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	12	20160412	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	12	20160412	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0002	10.8
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	04	12	20160412	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	10.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	13	20160413	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	7.8
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	14	20160414	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.7
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	15	20160415	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	11.1
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	16	20160416	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	9.9
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	04	17	20160417	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0001	10.6
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	04	18	20160418	00	00	00:00	24 HOURS	"PM2.5 (FRM)"	0003	3.3
