"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WV03"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-03-31","9.17"," 1326"," 1216","0.00","0.0","0.0","65","73","57",,"   10","  310","0.0","17.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-01","7.83"," 1750"," 1835","0.00","0.0","0.0","64","74","54","    0","  130","  120","0.0","17.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-02","6.71"," 1802"," 1236","0.00","0.0","0.0","69","81","57","    0","  140","  160","0.0","15.0","17.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-03","10.51"," 1309"," 1308","0.00","0.0","0.0","64","71","57",,"   40","   40","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-04","8.72"," 1213"," 1310","0.00","0.0","0.0","60","68","52",,"   80","   30","0.0","15.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-05","8.05"," 1112"," 0858","0.00","0.0","0.0","63","73","53",,"   90","   50","0.0","16.1","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-06","12.30"," 1513"," 1511","0.00","0.0","0.0","63","72","54",,"  110","  120","0.0","23.9","29.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-07","15.66"," 1324"," 2145","0.53","0.0","0.0","68","74","62",,"  150","  140","0.0","28.0","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-08","10.29"," 0818"," 0818","3.26","0.0","0.0","67","72","61",,"   80","   50","0.0","25.9","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-09","5.59"," 1016"," 1401","0.00","0.0","0.0","71","79","62","    0","   40","   60","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-10","5.14"," 1331"," 1330","0.00","0.0","0.0","71","79","62","    0","   90","   80","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-11","5.14"," 1712"," 1637","0.00","0.0","0.0","71","80","61","    0","  130","  120","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-12","5.37"," 1959"," 1850","0.00","0.0","0.0","72","82","62",,"  150","  120","0.0","14.1","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-13","6.93"," 1847"," 1820","0.00","0.0","0.0","71","82","60",,"  150","  130","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-14","6.71"," 1705"," 1759","0.00","0.0","0.0","74","83","64",,"  140","  150","0.0","19.9","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-15","10.29"," 1355"," 1655","0.00","0.0","0.0","77","85","69",,"  140","  160","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-16","13.20"," 1454"," 1654","0.00","0.0","0.0","78","82","73",,"  190","  170","0.0","19.9","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-17","10.07"," 1655"," 0948","0.00","0.0","0.0","79","85","73",,"  130","  140","0.0","14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-18","9.84"," 0954"," 1155","0.00","0.0","0.0","78","86","70",,"  180","  180","0.0","15.0","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-19","10.07"," 1754"," 1753","0.00","0.0","0.0","79","87","71",,"  160","  160","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-20","10.51"," 1555"," 1557","0.00","0.0","0.0","79","85","72",,"  140","  150","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-21","8.05"," 1627"," 1627","0.00","0.0","0.0","81","88","73",,"  150","  150","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-22","5.37"," 1918"," 1918","0.00","0.0","0.0","79","86","71","    0","   90","   90","0.0","17.0","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-23","8.95"," 1735"," 1730","0.00","0.0","0.0","78","86","69","    0","  130","  130","0.0","19.9","23.0","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-24","6.71"," 1706"," 1706","0.00","0.0","0.0","79","88","70","    0","  150","  150","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-25","8.05"," 1558"," 1557","0.00","0.0","0.0","75","82","68","    0","   60","   60","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-26","10.07"," 0906"," 1410","0.00","0.0","0.0","73","84","62",,"  140","  150","0.0","21.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-27","11.86"," 1445"," 1304","0.00","0.0","0.0","81","88","74",,"  180","  170","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-28","6.49"," 0808"," 1257","0.00","0.0","0.0","82","90","74","    0","  170","  180","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-29","6.49"," 1926"," 1829","0.00","0.0","0.0","83","91","74","    0","  170","  160","0.0","15.0","19.9",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-04-30","9.17"," 0849"," 1431","0.00","0.0","0.0","82","90","73","    0","  170","  170","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-01","10.74"," 1643"," 1327","0.00","0.0","0.0","83","91","75","    0","  160","  150","0.0","17.9","25.1",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-02","8.50"," 1244"," 1242","0.00","0.0","0.0","83","90","76","    0","  160","  150","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-03","6.93"," 0309"," 0258","0.00","0.0","0.0","83","89","77",,"  160","  170","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-04","7.83"," 1932"," 1423","0.07","0.0","0.0","80","87","72",,"  130","   90","0.0","15.0","17.9","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-05","10.74"," 1317"," 1317","0.00","0.0","0.0","83","89","76",,"  130","  130","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-06","10.96"," 1811"," 0951","0.00","0.0","0.0","82","89","75","    0","  150","  140","0.0","19.9","25.1","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-07","13.20"," 1931"," 2347","0.00","0.0","0.0","84","91","77",,"  150","  160","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-08","13.20"," 1413"," 1459","0.00","0.0","0.0","84","90","78",,"  150","  150","0.0","25.9","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-09","10.51"," 1754"," 1753","0.00","0.0","0.0","83","89","77","    0","  130","  130","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-10","11.41"," 1555"," 1321","0.00","0.0","0.0","83","90","75",,"  150","  130","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-11","14.54"," 1617"," 1407","0.00","0.0","0.0","84","91","76",,"  130","  140","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-12","12.75"," 0923"," 0922","0.00","0.0","0.0","84","90","77","    0","  150","  160","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-13","10.51"," 0319"," 0319","0.03","0.0","0.0","71","80","61","    0","  330","  330","0.0","25.9","31.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-14","6.93"," 0942"," 0941","0.00","0.0","0.0","69","79","58",,"   80","   80","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-15","9.62"," 1659"," 1641","0.00","0.0","0.0","72","84","59",,"  130","  140","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-16","11.18"," 1817"," 1829","0.00","0.0","0.0","81","90","72","    0","  150","  150","0.0","25.1","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-17","10.07"," 0807"," 0735","0.91","0.0","0.0","73","79","67","    0","  150","  150","0.0","23.0","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-18","11.63"," 1149"," 0854","0.00","0.0","0.0","66","73","59",,"  360","   10","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-19","7.61"," 1246"," 1159","0.00","0.0","0.0","64","76","52",,"   50","   20","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-20","7.16"," 0910"," 0918","0.00","0.0","0.0","66","77","54","    0","   90","   90","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-21","8.28"," 1650"," 1635","0.00","0.0","0.0","69","80","57","    0","  150","  150","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-22","11.41"," 1139"," 1534","0.00","0.0","0.0","72","81","62",,"  130","  110","0.0","23.0","28.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-23","12.53"," 1812"," 1814","0.00","0.0","0.0","75","82","68","    0","  130","  140","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-24","8.05"," 1802"," 1801","0.00","0.0","0.0","75","84","66","    0","  150","  140","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-25","5.59"," 1741"," 1737","0.00","0.0","0.0","78","89","67","    0","  120","  130","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-26","5.82"," 1428"," 1427","0.00","0.0","0.0","81","89","72",,"  170","  160","0.0","23.9","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-27","8.50"," 1659"," 1711","0.00","0.0","0.0","79","88","70","    0","  130","  140","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-28","7.61"," 1536"," 1535","0.23","0.0","0.0","79","85","72","    0","  140","  150","0.0","21.0","23.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-29","3.80"," 0842"," 0841","0.18","0.0","0.0","74","81","66","    0","   10","   10","0.0","23.9","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-30","6.04"," 1707"," 1707","0.24","0.0","0.0","79","90","68","    0","   20","   10","0.0","34.9","40.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-05-31","6.04"," 1703"," 1703","0.13","0.0","0.0","75","83","66","    0","  130","  130","0.0","23.0","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-01","5.14"," 1611"," 1607","0.00","0.0","0.0","79","88","70","    0","  130","  120","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-02","8.05"," 1436"," 1445","0.00","0.0","0.0","80","89","70",,"  140","  140","0.0","21.9","23.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-03","8.95"," 1749"," 1717","0.00","0.0","0.0","82","90","74","    0","  130","  150","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-04","8.72"," 1643"," 1710","0.00","0.0","0.0","84","93","75","    0","  130","  120","0.0","23.9","28.0",,,,,,,,"    1",,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-05","4.92"," 1834"," 1646","0.00","0.0","0.0","84","94","73","    0","  130","   70","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-06","4.70"," 1814"," 1308","0.00","0.0","0.0","85","95","74",,"  150","   90","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-07","6.71"," 1443"," 1425","0.00","0.0","0.0","85","94","76",,"  120","  130","0.0","23.9","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-08","8.05"," 1658"," 1721","0.00","0.0","0.0","85","93","76",,"  130","  110","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-09","8.72"," 1326"," 1326","0.32","0.0","0.0","86","93","78","    0","  150","  150","0.0","21.9","25.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-10","9.17"," 1812"," 1830","0.00","0.0","0.0","85","92","77","    0","  140","  120","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-11","8.95"," 1421"," 1421","0.00","0.0","0.0","84","92","76","    0","  150","  140","0.0","25.1","30.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-12","6.26"," 1834"," 1631","0.00","0.0","0.0","84","92","75","    0","  130","  120","0.0","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-13","6.49"," 1900"," 1211","0.00","0.0","0.0","83","93","72",,"  130","  150","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-14","7.61"," 1600"," 1533","0.00","0.0","0.0","86","97","75",,"   10","   10","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-15","5.82"," 2031"," 2029","0.00","0.0","0.0","83","96","69",,"  170","  170","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-16","8.72"," 0508"," 0509","1.23","0.0","0.0","79","89","68","    0","  330","  340","0.0","40.9","45.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-17","6.26"," 0752"," 0751","0.00","0.0","0.0","78","87","69","    0","   30","   20","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-18","6.93"," 2021"," 1350","0.00","0.0","0.0","81","91","70","    0","  130","   90","0.0","13.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-19","7.38"," 1427"," 1426","0.11","0.0","0.0","83","91","74","    0","  120","  130","0.0","23.9","28.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-20","6.49"," 1239"," 1243","0.00","0.0","0.0","81","86","76",,"  110","   90","0.0","17.9","21.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-21","5.82"," 2022"," 2022","0.04","0.0","0.0","83","92","73",,"   70","   70","0.0","19.9","23.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-22","6.04"," 1158"," 1158","0.00","0.0","0.0","82","92","71",,"   50","   40","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-23","6.26"," 1412"," 1440","0.00","0.0","0.0","81","91","70",,"   80","  100","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-24","3.80"," 1310"," 1307","0.16","0.0","0.0","80","87","73","    0","  240","  270","0.0","17.0","23.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-25","4.92"," 1135"," 1133","0.94","0.0","0.0","78","85","71","    0","  120","  110","0.0","17.0","21.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-26","4.70"," 1726"," 1725","0.14","0.0","0.0","79","85","73","    0","  150","  140","0.0","16.1","17.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-27","5.59"," 1341"," 1416","0.02","0.0","0.0","82","89","75","    0","  170","  220","0.0","13.0","16.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-28","5.82"," 1227"," 1228","0.11","0.0","0.0","76","79","73",,"  120","  110","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-29","6.93"," 1209"," 1208","1.46","0.0","0.0","77","81","73",,"  160","  160","0.0","33.1","47.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-06-30","9.62"," 1537"," 1616","0.01","0.0","0.0","82","87","76",,"  130","  130","0.0","19.9","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-01","8.72"," 1232"," 1231","0.08","0.0","0.0","82","87","77","    0","  130","  130","0.0","21.9","25.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-02","8.50"," 1429"," 1407","0.00","0.0","0.0","83","89","77","    0","  120","  140","0.0","21.0","25.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-03","9.17"," 1410"," 1521","0.00","0.0","0.0","84","92","76",,"  150","  140","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-04","8.28"," 1452"," 1557","0.00","0.0","0.0","84","92","76",,"  130","  140","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-05","5.14"," 1739"," 1717","0.00","0.0","0.0","84","92","75",,"  110","  110","0.0","15.0","17.9","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-06","3.36"," 1916"," 1915","0.00","0.0","0.0","85","97","73",,"  110","  100","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-07","5.82"," 1405"," 1404","0.00","0.0","0.0","87","96","77",,"  100","  110","0.0","16.1","17.9",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-08","7.38"," 1636"," 1635","0.00","0.0","0.0","87","96","78","    0","  130","  130","0.0","19.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-09","7.61"," 1644"," 1643","0.23","0.0","0.0","82","89","75","    0","  150","  150","0.0","19.9","23.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-10","2.68"," 1626"," 1625","0.00","0.0","0.0","84","92","75",,"  230","  220","0.0","12.1","14.1",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-11","4.70"," 1634"," 1634","0.01","0.0","0.0","86","97","75",,"  170","  170","0.0","17.0","21.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-12","5.82"," 2034"," 2033","0.00","0.0","0.0","87","97","77",,"   90","   90","0.0","21.0","23.0",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-13","8.95"," 1510"," 1518","5.40","0.0","0.0","82","92","71",,"   60","   60","0.0","28.0","31.1","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-14","4.92"," 1434"," 1433","0.01","0.0","0.0","79","87","71",,"  150","  140","0.0","17.9","21.0",,,"    1",,,,,,,,,,,"    1",,,,
