"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-24","10.96",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","80",",,W","66",",,W","  140",",,W","  140",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-25","8.50",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","85",",,W","63",",,W","  310",",,W","  330",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-26","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","86",",,W","60",",,W","   20",",,W","   30",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-27","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","84",",,W","64",",,W","  160",",,W","  160",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-28","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","83",",,W","62",",,W","  150",",,W","  140",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-29","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","88",",,W","69",",,W","  150",",,W","  150",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-04-30","17.00",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","79","H,,S","87",",,W","76",",,W","  160",",,W","  140",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-01","15.21",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","79","H,,S","86",",,W","76",",,W","  150",",,W","  150",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-02","11.86",",,W",,,"0.45",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","84",",,W","67",",,W","   90",",,W","  100",",,W","36.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-03","8.50",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","77",",,W","69",",,W","  330",",,W","  340",",,W","23.0",",,W","33.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-04","6.49",",,W",,,"0.81",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","86",",,W","67",",,W","  270",",,W","  260",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-05","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","86",",,W","65",",,W","  140",",,W","  150",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-06","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","84",",,W","63",",,W","   60",",,W","   60",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-07","10.07",",,W",,,"1.92",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","81",",,W","68",",,W","  160",",,W","  160",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-08","10.07",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","83",",,W","71",",,W","  140",",,W","  140",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-09","8.72",",,W",,,"2.53",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","89",",,W","68",",,W","  350",",,W","  350",",,W","38.9",",,W","48.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-10","8.50",",,W",,,"0.62",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","77",",,W","67",",,W","   90",",,W","   80",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-11","6.93",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","78",",,W","67",",,W","  150",",,W","  150",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-12","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","79",",,W","64",",,W","   10",",,W","   10",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-13","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","84",",,W","59",",,W","  100",",,W","  100",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-14","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","86",",,W","65",",,W","  140",",,W","  140",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-15","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","67",",,W","  130",",,W","  160",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-16","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","87",",,W","64",",,W","  140",",,W","  110",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-17","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","66",",,W","  140",",,W","  150",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-18","12.53",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","84",",,W","77",",,W","  150",",,W","  140",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-19","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","93",",,W","78",",,W","  140",",,W","  140",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-20","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","90",",,W","77",",,W","  150",",,W","  140",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-21","16.11",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","90",",,W","79",",,W","  160",",,W","  170",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-22","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","90",",,W","80",",,W","  140",",,W","  140",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-23","17.00",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","88",",,W","78",",,W","  140",",,W","  140",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-24","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","89",",,W","75",",,W","  120",",,W","  130",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-25","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","91",",,W","74",",,W","  150",",,W","  160",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-26","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","71",",,W","  120",",,W","  150",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-27","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","73",",,W","  150",",,W","  150",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-28","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","92",",,W","77",",,W","  140",",,W","  150",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-29","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","89",",,W","75",",,W","  150",",,W","  140",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-30","6.71",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","72",",,W","  120",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-05-31","4.70",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","93",",,W","72",",,W","  350",",,W","  340",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-01","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","80","H,,S","95",",,W","70",",,W","  150",",,W","  130",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-02","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","96",",,W","74",",,W","  150",",,W","  140",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-03","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","95",",,W","73",",,W","  130",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-04","7.38",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","95",",,W","72",",,W","  130",",,W","  180",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-05","11.86",",,W",,,"2.45",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","79",",,W","73",",,W","  130",",,W","  140",",,W","28.0",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-06","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","95",",,W","75",",,W","  220",",,W","  320",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-07","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","95",",,W","74",",,W","  310",",,W","  340",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","95",",,W","72",",,W","  350",",,W","  340",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-09","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","97",",,W","73",",,W","   60",",,W","   60",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-10","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","93",",,W","76",",,W","  350",",,W","   30",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-11","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","80","H,,S","88",",,W","71",",,W","   10",",,W","   10",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-12","3.36",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","91",",,W","69",",,W","   30",",,W","  360",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-13","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","92",",,W","72",",,W","   40",",,W","   40",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-14","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","91",",,W","73",",,W","  140",",,W","  150",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-15","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","84","H,,S","94",",,W","77",",,W","  160",",,W","  160",",,W","21.0",",,W","30.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-16","11.86",",,W",,,"1.47",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","90",",,W","67",",,W","  310",",,W","  320",",,W","31.1",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-17","5.82",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","89",",,W","68",",,W","  120",",,W","  120",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-18","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","94",",,W","74",",,W","  320",",,W","  300",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-19","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","96",",,W","78",",,W","  170",",,W","  180",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2019-06-20","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","94",",,W","78",",,W","  170",",,W","  160",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
