Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: TAMIS User, Run Date: 09/11/2020 15:17:54

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Pm10 - Lc (ug/m3 (LC)) <85101>	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	Pm10-2.5 - Local Conditions (ug/m3 (LC)) <86101>
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	94	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	89	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	43	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	27	20150427	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	03	20150503	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	06	20150506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	54	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	06	20150506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	51	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	05	06	20150506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	05	06	20150506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	05	06	20150506	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	05	07	20150507	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	50	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	09	20150509	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	73	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	23	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	05	12	20150512	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	15	20150515	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	46	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	56	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	55	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	35	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	05	18	20150518	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	21	20150521	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	24	20150524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	24	20150524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	05	24	20150524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	05	24	20150524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	05	24	20150524	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	27	20150527	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	35	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	05	28	20150528	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	30	20150530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	05	30	20150530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	05	30	20150530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	05	30	20150530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	05	30	20150530	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	02	20150602	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	03	20150603	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	06	05	20150605	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	08	20150608	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	56	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	52	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	12	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	06	11	20150611	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	14	20150614	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	45	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	45	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	06	17	20150617	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	35	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	20	20150620	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	75	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	06	23	20150623	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	26	20150626	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	66	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	106	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	102	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	79	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	68	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	78	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	06	29	20150629	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	76	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	02	20150702	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	88	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	62	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	56	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	63	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	59	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	07	05	20150705	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	59	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	08	20150708	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	115	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	11	20150711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	46	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	11	20150711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	50	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	07	11	20150711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	07	11	20150711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	31	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	07	11	20150711	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	14	20150714	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	15	20150715	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	53	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	49	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	23	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	07	17	20150717	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	20	20150720	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	45	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	63	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	59	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	07	23	20150723	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	26	20150726	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	64	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	62	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	43	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	07	29	20150729	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	43	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	01	20150801	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	04	20150804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	78	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	04	20150804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	72	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	08	04	20150804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	08	04	20150804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	08	04	20150804	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	07	20150807	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	63	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	08	10	20150810	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	13	20150813	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	56	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	08	16	20150816	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	19	20150819	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	08	22	20150822	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	08	25	20150825	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	31	?
